"auc","precision","recall","f1measure","gmean","recall20","fp","fn","waste_effort","all_effort"
0.843076493678903,0.544715447154472,0.184065934065934,0.275154004106776,0.425099368240118,0.909340659340659,56,297,5403,14944
0.854562940437449,0.6,0.15989847715736,0.25250501002004,0.397062218167107,0.880710659898477,42,331,2630,17040
0.848266560350166,0.641025641025641,0.194805194805195,0.298804780876494,0.438329949298346,0.883116883116883,42,310,3369,14294
0.845501402014476,0.587301587301587,0.195250659630607,0.293069306930693,0.438062457848198,0.881266490765171,52,305,5118,23039
0.851212766891447,0.619047619047619,0.167525773195876,0.26369168356998,0.406608992514557,0.878865979381443,40,323,6280,10136
0.838203674994282,0.575221238938053,0.168831168831169,0.261044176706827,0.407661648204712,0.896103896103896,48,320,2899,13582
0.849528905525162,0.585585585585586,0.157004830917874,0.247619047619048,0.393209062212305,0.86231884057971,46,349,2983,18316
0.846390198960434,0.545454545454545,0.184873949579832,0.276150627615063,0.426027249921629,0.896358543417367,55,291,3782,17132
0.838795273417573,0.508620689655172,0.149746192893401,0.231372549019608,0.38331948316449,0.868020304568528,57,335,4551,22303
0.855009789184732,0.57843137254902,0.154450261780105,0.243801652892562,0.390253978901224,0.871727748691099,43,323,4011,13189
0.835973894133652,0.560747663551402,0.157068062827225,0.245398773006135,0.393250659940288,0.895287958115183,47,322,4384,16409
0.838656075420716,0.571428571428571,0.189054726368159,0.28411214953271,0.430690987327793,0.885572139303483,57,326,7879,14992
0.846439906720417,0.598130841121495,0.167979002624672,0.262295081967213,0.406952082363555,0.887139107611549,43,317,3995,14810
0.848633635930913,0.586538461538462,0.157622739018088,0.24847250509165,0.394199450601273,0.878552971576227,43,326,3849,11845
0.84258497362446,0.601626016260163,0.194736842105263,0.294234592445328,0.437769083719762,0.865789473684211,49,306,6686,21426
0.832613420778209,0.574074074074074,0.160206718346253,0.250505050505051,0.39726300930104,0.888888888888889,46,325,4773,9086
0.850236689134219,0.632478632478632,0.191214470284238,0.293650793650794,0.434202548264895,0.881136950904393,43,313,2649,21479
0.8465448264047,0.544642857142857,0.165311653116531,0.253638253638254,0.403175075761111,0.888888888888889,51,308,5524,16684
0.85219861103895,0.58041958041958,0.218421052631579,0.317399617590822,0.462718804744015,0.884210526315789,60,297,6546,23535
0.852900385991186,0.56,0.146981627296588,0.232848232848233,0.380634432593105,0.855643044619423,44,325,5252,18041
0.851329205042388,0.585585585585586,0.167958656330749,0.261044176706827,0.406737552733823,0.878552971576227,46,322,4632,18199
0.850302740321879,0.6,0.165789473684211,0.25979381443299,0.404336002979929,0.871052631578947,42,317,3774,16100
0.851414985836997,0.61864406779661,0.181592039800995,0.280769230769231,0.422957854878502,0.890547263681592,45,329,3033,10053
0.841590360428206,0.594339622641509,0.167553191489362,0.261410788381743,0.406410959365343,0.877659574468085,43,313,5156,12847
0.835869534750908,0.52991452991453,0.166666666666667,0.253578732106339,0.404573613624392,0.897849462365591,55,310,5695,16646
0.848884279664679,0.631067961165049,0.171052631578947,0.269151138716356,0.410996331634133,0.881578947368421,38,315,5810,22353
0.850344325343822,0.558139534883721,0.18798955613577,0.28125,0.429588527194979,0.879895561357702,57,311,5486,23161
0.85427075272857,0.583333333333333,0.184696569920844,0.280561122244489,0.426240100552036,0.902374670184697,50,309,4382,18006
0.848473336776312,0.560747663551402,0.147783251231527,0.233918128654971,0.381378170266417,0.862068965517241,47,346,3186,19803
0.838512992314894,0.540983606557377,0.175066312997347,0.264529058116233,0.414559212847614,0.880636604774536,56,311,7087,15166
0.842795439373643,0.568965517241379,0.178861788617886,0.272164948453608,0.41945676539644,0.875338753387534,50,303,4311,21269
0.853685117664291,0.585585585585586,0.169712793733681,0.263157894736842,0.408850892122751,0.864229765013055,46,318,3287,13064
0.839411324391945,0.572815533980582,0.152454780361757,0.240816326530612,0.387603564193547,0.873385012919897,44,328,4103,21383
0.846943879366486,0.571428571428571,0.142493638676845,0.228105906313646,0.374859683354196,0.898218829516539,42,337,3391,12073
0.846254111320893,0.58041958041958,0.211734693877551,0.310280373831776,0.455611321213495,0.900510204081633,60,309,3188,14108
0.841221778832327,0.515151515151515,0.185792349726776,0.273092369477912,0.426475007283887,0.887978142076503,64,298,4416,17326
0.833452039568745,0.529411764705882,0.144,0.226415094339623,0.376424270928317,0.848,48,321,5510,16705
0.842002890134286,0.507462686567164,0.177083333333333,0.262548262548263,0.416276620555746,0.880208333333333,66,316,9546,26428
0.844346977568526,0.614754098360656,0.193298969072165,0.294117647058824,0.436254867154511,0.891752577319588,47,313,6399,18522
0.848723744418105,0.572815533980582,0.152061855670103,0.240325865580448,0.387073186762205,0.878865979381443,44,329,5923,23986
0.837107429831355,0.57037037037037,0.184652278177458,0.278985507246377,0.425472375821243,0.892086330935252,58,340,7664,20579
0.841911915901894,0.611111111111111,0.160194174757282,0.253846153846154,0.397494501987832,0.87378640776699,42,346,4023,14800
0.85906470541727,0.63302752293578,0.177835051546392,0.277665995975855,0.418883190023447,0.871134020618557,40,319,5614,23659
0.850089477872859,0.583333333333333,0.148541114058355,0.236786469344609,0.382868845148514,0.883289124668435,40,321,2220,10455
0.839457888802151,0.585365853658537,0.19047619047619,0.287425149700599,0.43277150872786,0.85978835978836,51,306,4400,28431
0.827872283333494,0.559322033898305,0.163366336633663,0.252873563218391,0.400760650369484,0.871287128712871,52,338,4139,22819
0.851497481014878,0.606837606837607,0.181122448979592,0.278978388998035,0.422337661651395,0.875,46,321,6261,25821
0.832404358693797,0.577981651376147,0.157894736842105,0.248031496062992,0.394297415449951,0.879699248120301,46,336,3494,14722
0.843768589163326,0.604395604395604,0.135135135135135,0.220883534136546,0.365424206423321,0.862407862407862,36,352,3117,15889
0.840476774633876,0.615384615384615,0.171581769436997,0.268343815513627,0.41145816202267,0.865951742627346,40,309,6984,20520
0.841791920950253,0.53125,0.175710594315245,0.264077669902913,0.415029460711499,0.886304909560723,60,319,4535,15162
0.84749187125019,0.585858585858586,0.141463414634146,0.227897838899804,0.37358217826446,0.875609756097561,41,352,3330,12890
0.841866841460249,0.545454545454545,0.179551122194514,0.270168855534709,0.41952673460034,0.882793017456359,60,329,6908,17969
0.852454632186626,0.617647058823529,0.158291457286432,0.252,0.395261443215646,0.881909547738693,39,335,1714,7095
0.843525283371477,0.577586206896552,0.170918367346939,0.263779527559055,0.410048372688091,0.880102040816326,49,325,5243,23819
0.846222222222222,0.59375,0.142857142857143,0.23030303030303,0.375499667110372,0.884711779448622,39,342,1586,4826
0.843900209684134,0.60655737704918,0.188295165394402,0.287378640776699,0.430445637281107,0.898218829516539,48,319,2712,12488
0.843758853260261,0.651785714285714,0.178484107579462,0.280230326295585,0.419791394717014,0.887530562347188,39,336,2376,9103
0.83829468960359,0.586466165413534,0.202597402597403,0.301158301158301,0.446039437393536,0.903896103896104,55,307,7521,18927
0.859079961464355,0.542635658914729,0.194444444444444,0.286298568507157,0.436761222380157,0.902777777777778,59,290,7439,13525
0.838161881535676,0.542635658914729,0.194444444444444,0.286298568507157,0.436611122669114,0.891666666666667,59,290,5080,26095
0.85645183046915,0.544,0.185286103542234,0.276422764227642,0.426380725850253,0.899182561307902,57,299,4041,17857
0.839772592479623,0.53968253968254,0.172151898734177,0.261036468330134,0.410865260329501,0.89620253164557,58,327,7331,16222
0.841831252144304,0.566666666666667,0.166666666666667,0.257575757575758,0.404728842977153,0.862745098039216,52,340,3304,12575
0.862179367159708,0.644230769230769,0.174025974025974,0.274028629856851,0.414627812263712,0.883116883116883,37,318,6231,15790
0.846517006201482,0.561904761904762,0.148614609571788,0.235059760956175,0.382614164025015,0.879093198992443,46,338,4843,25381
0.840257320192406,0.593220338983051,0.167464114832536,0.261194029850746,0.405945581485698,0.897129186602871,48,348,4776,16682
0.843135188090204,0.634146341463415,0.210242587601078,0.315789473684211,0.455119228555692,0.881401617250674,45,293,4526,12489
0.855237588548351,0.580357142857143,0.170157068062827,0.263157894736842,0.40929028671458,0.900523560209424,47,317,3773,14688
0.850856126760923,0.604838709677419,0.196850393700787,0.297029702970297,0.440137154930949,0.868766404199475,49,306,4122,17238
0.852328480995573,0.57843137254902,0.153645833333333,0.242798353909465,0.389237256617754,0.8984375,43,325,3817,13206
0.836835109119268,0.558823529411765,0.142857142857143,0.227544910179641,0.375161236742064,0.894736842105263,45,342,2606,11079
0.842990027298625,0.576086956521739,0.137662337662338,0.222222222222222,0.36865599698437,0.896103896103896,39,332,6101,10794
0.851164301296664,0.585858585858586,0.14320987654321,0.23015873015873,0.375854923103953,0.883950617283951,41,347,4727,11729
0.850402489487527,0.597122302158273,0.210659898477157,0.311444652908068,0.454715860966905,0.873096446700508,56,311,3696,11465
0.848410777670216,0.581632653061224,0.1425,0.228915662650602,0.374986285647899,0.895,41,343,3231,11162
0.843018300714363,0.555555555555556,0.185185185185185,0.277777777777778,0.426392439082402,0.875661375661376,56,308,6108,25843
0.843486644642403,0.573770491803279,0.180412371134021,0.274509803921569,0.421054992541304,0.865979381443299,52,318,3077,15007
0.840418594206153,0.525,0.172602739726027,0.25979381443299,0.411554430398128,0.871232876712329,57,302,7619,14372
0.841596024979742,0.636363636363636,0.186440677966102,0.288389513108614,0.428603237042068,0.88135593220339,44,336,3424,15755
0.83928167580709,0.577235772357724,0.192934782608696,0.289205702647658,0.435514874958042,0.869565217391304,52,297,4285,17971
0.842970459849337,0.566371681415929,0.169312169312169,0.260692464358452,0.408171063177961,0.886243386243386,49,314,3434,13423
0.844038791155187,0.582677165354331,0.202739726027397,0.300813008130081,0.446351171326492,0.879452054794521,53,291,5374,17282
0.849638609096222,0.551724137931034,0.168421052631579,0.258064516129032,0.406891711554513,0.865789473684211,52,316,6313,19590
0.849545603116803,0.58041958041958,0.206467661691542,0.304587155963303,0.449864249933433,0.885572139303483,60,319,2787,8741
0.842795247252364,0.611650485436893,0.154034229828851,0.24609375,0.389828118822347,0.880195599022005,40,346,2524,16559
0.836946028583207,0.569230769230769,0.194736842105263,0.290196078431373,0.437238702668431,0.894736842105263,56,306,4959,20600
0.844084944027504,0.580152671755725,0.194373401534527,0.291187739463601,0.436884775894622,0.910485933503836,55,315,4661,16037
0.834659337983336,0.550724637681159,0.198952879581152,0.292307692307692,0.441423659136654,0.897905759162304,62,306,5161,11020
0.840674234168577,0.588709677419355,0.191099476439791,0.288537549407115,0.433474158786023,0.879581151832461,51,309,6859,12783
0.842396970955573,0.577586206896552,0.176781002638522,0.270707070707071,0.41707558634572,0.894459102902375,49,312,6764,25006
0.852942825406726,0.546875,0.185676392572944,0.277227722772277,0.426755015719509,0.885941644562334,58,307,6293,24995
0.854335154826958,0.584,0.184343434343434,0.280230326295585,0.425676555484389,0.863636363636364,52,323,3390,18618
0.843031998995302,0.605769230769231,0.154791154791155,0.246575342465753,0.39078346846493,0.894348894348894,41,344,2113,13765
0.848428878184954,0.605263157894737,0.172069825436409,0.267961165048544,0.411713997249068,0.892768079800499,45,332,3204,15150
0.831754195765995,0.572815533980582,0.151282051282051,0.239350912778905,0.386135127909831,0.874358974358974,44,331,5051,18872
0.834379269619989,0.586776859504132,0.178391959798995,0.273603082851638,0.418874623159944,0.886934673366834,50,327,7709,16332
0.846476433302781,0.626506024096386,0.121212121212121,0.203125,0.346355447495777,0.885780885780886,31,377,2776,16502
0.851257056941712,0.626984126984127,0.207349081364829,0.31163708086785,0.451815245241692,0.897637795275591,47,302,4694,26498
0.855304873644861,0.622222222222222,0.140350877192982,0.229038854805726,0.372518784212653,0.887218045112782,34,343,2498,9860
0.850591240155286,0.601941747572815,0.148681055155875,0.238461538461538,0.38295845238228,0.856115107913669,41,355,4009,7729
0.850825021668542,0.612903225806452,0.185819070904645,0.285178236397749,0.42763250793487,0.899755501222494,48,333,3498,16997
0.855527765916346,0.626168224299065,0.172680412371134,0.270707070707071,0.412807213489449,0.86340206185567,40,321,4626,26382
0.851847353585652,0.576,0.180904522613065,0.275334608030593,0.42152818784431,0.894472361809045,53,326,5759,16746
0.840769434161819,0.553398058252427,0.153225806451613,0.24,0.38847761822595,0.895161290322581,46,315,6966,19906
0.855793226381462,0.611570247933884,0.197860962566845,0.298989898989899,0.441352276672942,0.898395721925134,47,300,2736,18308
0.854566358275172,0.584070796460177,0.180327868852459,0.275574112734864,0.421343925896721,0.885245901639344,47,300,5197,15920
0.841786634318827,0.534883720930233,0.121372031662269,0.197849462365591,0.346087569379769,0.860158311345646,40,333,2249,4713
0.85143975499701,0.568421052631579,0.136020151133501,0.219512195121951,0.366328359483664,0.861460957178841,41,343,2899,12131
0.834440742845915,0.557692307692308,0.153846153846154,0.241164241164241,0.389237590047392,0.885941644562334,46,319,4425,20553
0.842532786329181,0.53968253968254,0.184281842818428,0.274747474747475,0.425160330880373,0.86449864498645,58,301,3579,24830
0.839782149174991,0.605769230769231,0.161953727506427,0.255578093306288,0.399700015664288,0.897172236503856,41,326,3109,15707
0.86036342273572,0.5703125,0.205056179775281,0.301652892561983,0.44871761916132,0.898876404494382,55,283,4498,16027
0.850601603115817,0.630434782608696,0.152631578947368,0.245762711864407,0.388480609478803,0.884210526315789,34,322,1226,8320
0.850008297546636,0.561904761904762,0.152061855670103,0.239350912778905,0.38699346669563,0.876288659793814,46,329,3167,16370
0.846751619606405,0.575471698113208,0.161375661375661,0.252066115702479,0.398721698854488,0.875661375661376,45,317,3971,19554
0.842125765739678,0.585365853658537,0.186528497409326,0.282907662082515,0.428210044561847,0.88860103626943,51,314,4283,20309
0.85278158763652,0.597938144329897,0.137115839243499,0.223076923076923,0.367896812689559,0.888888888888889,39,365,3563,10737
0.828851310821778,0.554794520547945,0.215425531914894,0.310344827586207,0.459109137766908,0.86436170212766,65,295,6669,23661
0.848726496379782,0.560344827586207,0.172872340425532,0.264227642276423,0.412302093934446,0.888297872340426,51,311,3514,16265
