"auc","precision","recall","f1measure","gmean","recall20","fp","fn","waste_effort","all_effort"
0.822618356471029,0.684834123222749,0.591002044989775,0.634467618002195,0.70993197150622,0.585889570552147,266,400,39379,114953
0.809656749252006,0.660023446658851,0.572736520854527,0.613289760348584,0.694386743000346,0.5676500508647,290,420,45127,113129
0.813089195462138,0.699513381995134,0.565944881889764,0.625680087051142,0.699232784911326,0.562992125984252,247,441,43334,102796
0.830567351317525,0.720194647201946,0.586138613861386,0.646288209606987,0.714184621886366,0.578217821782178,230,418,37314,119102
0.820321704365095,0.703980099502488,0.569416498993964,0.629588431590656,0.702064187688769,0.563380281690141,238,428,38613,109876
0.827214846331333,0.704630788485607,0.578622816032888,0.635440180586907,0.707806928069785,0.576567317574512,236,410,30617,86358
0.819840586662856,0.731493099121706,0.584168336673347,0.64958217270195,0.716533434209035,0.579158316633267,214,415,29189,101834
0.815077619649235,0.672645739910314,0.603621730382294,0.63626723223754,0.711355178771322,0.599597585513079,292,394,37562,101206
0.828384194075195,0.723156532988357,0.560120240480962,0.631281761716544,0.702063562528247,0.557114228456914,214,439,23163,89053
0.828469440809331,0.712484237074401,0.563872255489022,0.629526462395543,0.702083643082819,0.559880239520958,228,437,35883,101878
0.816451567675659,0.704191616766467,0.560533841754052,0.624203821656051,0.694199311392963,0.555767397521449,247,461,34199,107898
0.829906183620486,0.708180708180708,0.587044534412955,0.641947980077476,0.713021033496579,0.580971659919028,239,408,35775,111454
0.834205508788655,0.698275862068966,0.577393075356415,0.632107023411371,0.705823928697973,0.575356415478615,245,415,28334,99057
0.820815134835224,0.694618272841051,0.558912386706949,0.619419642857143,0.694661655339288,0.554884189325277,244,438,26722,95722
0.814480874944581,0.679471788715486,0.574036511156187,0.622319956019791,0.698031827075186,0.566937119675456,267,420,30978,104692
0.839091044402609,0.741190765492102,0.591658583899127,0.658036677454153,0.721678038946533,0.584869059165858,213,421,26078,102156
0.824945568701581,0.706549118387909,0.564954682779456,0.627867935086738,0.701010619659761,0.556898288016113,233,432,25176,91860
0.822270348374766,0.717852684144819,0.575575575575576,0.638888888888889,0.707775092290529,0.571571571571572,226,424,35030,108780
