"auc","precision","recall","f1measure","gmean","recall20","fp","fn","waste_effort","all_effort"
0.788573733862959,0.297994269340974,0.684210526315789,0.415169660678643,0.697518299084046,0.677631578947368,245,48,55181,75584
0.793480081262333,0.313624678663239,0.757763975155279,0.443636363636364,0.721508197502495,0.726708074534162,267,39,68597,97315
0.785225493417873,0.313868613138686,0.720670391061452,0.43728813559322,0.697327389952875,0.70391061452514,282,50,91858,120600
0.813017963214771,0.340909090909091,0.668789808917197,0.451612903225806,0.718502342756234,0.662420382165605,203,52,60402,82193
0.797184964765796,0.296610169491525,0.673076923076923,0.411764705882353,0.692493954533322,0.653846153846154,249,51,58603,82444
0.774121528367198,0.272076372315036,0.726114649681529,0.395833333333333,0.685195182858256,0.700636942675159,305,43,81280,101892
0.806947492955992,0.284974093264249,0.748299319727891,0.412757973733584,0.715537749802739,0.727891156462585,276,37,71099,91556
0.788894501371049,0.313131313131313,0.75609756097561,0.442857142857143,0.716040974695326,0.75,272,40,72306,88877
0.80752397874026,0.308823529411765,0.695364238410596,0.427698574338086,0.711036289787609,0.675496688741722,235,46,73141,97940
0.803013951451451,0.280453257790368,0.6875,0.398390342052314,0.700607040519309,0.652777777777778,254,45,70105,98257
0.825917686318131,0.331395348837209,0.735483870967742,0.456913827655311,0.735558023699792,0.729032258064516,230,41,84327,104126
0.811356333502452,0.276470588235294,0.696296296296296,0.395789473684211,0.707644709587806,0.681481481481481,246,41,65238,80441
0.832962501483327,0.408088235294118,0.69811320754717,0.51508120649652,0.752044205960028,0.691823899371069,161,48,39330,65802
0.791999656268798,0.311797752808989,0.685185185185185,0.428571428571429,0.70031419801316,0.648148148148148,245,51,57286,82915
0.785530921820303,0.265714285714286,0.664285714285714,0.379591836734694,0.68196591771057,0.628571428571429,257,47,85011,116805
0.790063559322034,0.302593659942363,0.65625,0.414201183431953,0.690507673713788,0.65625,242,55,62531,77642
0.817425443563609,0.347985347985348,0.633333333333333,0.449172576832151,0.711099510727075,0.62,178,55,54824,83338
0.776973575784211,0.284705882352941,0.724550898203593,0.408783783783784,0.686989936042995,0.70059880239521,304,46,102286,135638
0.8104493232425,0.288659793814433,0.761904761904762,0.418691588785047,0.721439221504692,0.72108843537415,276,35,74589,100215
0.800203156743241,0.30958904109589,0.715189873417722,0.432122370936903,0.716180109764862,0.689873417721519,252,45,50441,79935
0.780412371134021,0.271954674220963,0.662068965517241,0.385542168674699,0.683494225261887,0.655172413793103,257,49,68922,85935
0.803121982134235,0.311977715877437,0.736842105263158,0.438356164383562,0.726723130864074,0.703947368421053,247,40,65612,90307
0.795687520910003,0.291196388261851,0.737142857142857,0.41747572815534,0.682721807603544,0.697142857142857,314,46,77932,112518
0.813209494324045,0.310850439882698,0.69281045751634,0.42914979757085,0.711708135060556,0.673202614379085,235,47,89546,115984
0.795697545120178,0.305851063829787,0.709876543209877,0.427509293680297,0.704222917548437,0.691358024691358,261,47,77932,102974
0.797376142685794,0.346153846153846,0.624277456647399,0.445360824742268,0.68918633691621,0.606936416184971,204,65,44998,73421
0.768765681074729,0.297935103244838,0.682432432432432,0.414784394250513,0.701124731030011,0.655405405405405,238,47,70601,99287
0.810123462007085,0.347402597402597,0.672955974842767,0.458244111349036,0.722138740993958,0.647798742138365,201,52,38299,67469
0.785026575550494,0.261194029850746,0.7,0.380434782608696,0.680596683140982,0.68,297,45,73738,98330
0.779765514453204,0.2775,0.725490196078431,0.401446654611212,0.69665069656452,0.69281045751634,289,42,93639,121893
0.778503337235644,0.264248704663212,0.698630136986301,0.383458646616541,0.691677812219141,0.671232876712329,284,44,77381,102843
0.831738470035902,0.35933147632312,0.758823529411765,0.487712665406427,0.744296178942497,0.741176470588235,230,41,55738,84053
0.788215785521595,0.326086956521739,0.731707317073171,0.451127819548872,0.724426327069375,0.725609756097561,248,44,86676,104952
0.773335112376208,0.308641975308642,0.649350649350649,0.418410041841004,0.69520259470906,0.623376623376623,224,54,76013,109635
0.792647058823529,0.295774647887324,0.741176470588235,0.422818791946309,0.696426225573129,0.705882352941177,300,44,79329,107327
0.777925365670709,0.284960422163588,0.710526315789474,0.406779661016949,0.694148024692877,0.690789473684211,271,44,81672,111212
0.794161025602239,0.318471337579618,0.645161290322581,0.426439232409382,0.695200481779541,0.638709677419355,214,55,53290,76286
0.795681648701783,0.307262569832402,0.666666666666667,0.420650095602294,0.694067757643194,0.642424242424242,248,55,64088,91886
0.822725018037518,0.362068965517241,0.681818181818182,0.472972972972973,0.732002062976615,0.668831168831169,185,49,52009,80045
0.797058186783906,0.267002518891688,0.762589928057554,0.395522388059701,0.71115779098387,0.726618705035971,291,33,87322,112776
0.790278246931733,0.322997416020672,0.706214689265537,0.443262411347518,0.699499805677561,0.700564971751412,262,52,72901,93918
0.804600921658986,0.297368421052632,0.729032258064516,0.422429906542056,0.711739609611128,0.72258064516129,267,42,64006,85246
0.794792721470435,0.301408450704225,0.699346405228758,0.421259842519685,0.704117025023135,0.679738562091503,248,46,61951,85844
0.772950136021015,0.271317829457364,0.704697986577181,0.391791044776119,0.68839740014075,0.677852348993289,282,44,86888,110429
0.778349834524571,0.30188679245283,0.682926829268293,0.418691588785047,0.693715707536114,0.664634146341463,259,52,87004,115642
0.762634384585604,0.273838630806846,0.717948717948718,0.39646017699115,0.685779799723328,0.698717948717949,297,44,75303,99544
0.825621212797951,0.334302325581395,0.751633986928105,0.462776659959759,0.745380960458818,0.712418300653595,229,38,55470,92612
0.806309407978445,0.313157894736842,0.767741935483871,0.444859813084112,0.731629544431578,0.735483870967742,261,36,79978,113085
0.815254612101027,0.372239747634069,0.698224852071006,0.48559670781893,0.735436788125218,0.680473372781065,199,51,47243,79437
0.803488729806357,0.267029972752044,0.695035460992908,0.385826771653543,0.689819376956864,0.673758865248227,269,43,88719,114427
0.808781183075765,0.297650130548303,0.730769230769231,0.423005565862709,0.713371652387161,0.67948717948718,269,42,74869,106552
0.822982219809531,0.407142857142857,0.644067796610169,0.49890590809628,0.7191944702293,0.627118644067797,166,63,56698,88827
0.794183469337824,0.308781869688385,0.685534591194969,0.42578125,0.702957785443313,0.666666666666667,244,50,73757,96788
0.836023074784543,0.335917312661499,0.787878787878788,0.471014492753623,0.745433694454011,0.763636363636364,257,35,58989,90853
0.774645410029831,0.3,0.699386503067485,0.419889502762431,0.697166793301445,0.693251533742331,266,49,82231,102344
0.790859741784038,0.301546391752577,0.73125,0.427007299270073,0.706156902127661,0.725,271,43,50727,68960
0.80593452701043,0.372881355932203,0.621468926553672,0.466101694915254,0.697400162029323,0.598870056497175,185,67,32857,60756
0.795099618752891,0.282208588957055,0.661870503597122,0.395698924731183,0.700118374852318,0.654676258992806,234,47,70939,87626
0.799180384134873,0.326647564469914,0.674556213017751,0.44015444015444,0.700469469320589,0.662721893491124,235,55,63587,92751
0.810626873126873,0.3375,0.701298701298701,0.455696202531646,0.722912441172787,0.675324675324675,212,46,60414,94063
0.806872253096509,0.330357142857143,0.68944099378882,0.446680080482897,0.712747608426768,0.670807453416149,225,50,77765,102727
0.820938228303759,0.352112676056338,0.662251655629139,0.459770114942529,0.721612894430762,0.655629139072848,184,51,52465,80203
0.802321545382942,0.331578947368421,0.724137931034483,0.454873646209386,0.714501949727812,0.695402298850575,254,48,70307,104510
0.802484424569048,0.306179775280899,0.712418300653595,0.428290766208252,0.711764405792863,0.679738562091503,247,44,63588,92578
0.795229111282623,0.300268096514745,0.717948717948718,0.4234404536862,0.713475473665471,0.698717948717949,261,44,54746,81783
0.820613419945375,0.340625,0.703225806451613,0.458947368421053,0.730379285873268,0.67741935483871,211,46,39461,71849
0.813516231964484,0.340116279069767,0.688235294117647,0.455252918287938,0.709931332753602,0.664705882352941,227,53,52494,81629
0.807170658682635,0.320652173913043,0.7375,0.446969696969697,0.718812643716335,0.7125,250,42,72166,98613
0.805083567497951,0.306849315068493,0.717948717948718,0.429942418426104,0.714559968758475,0.692307692307692,253,44,75189,104828
0.817395420898606,0.303896103896104,0.745222929936306,0.431734317343173,0.721327461654907,0.707006369426752,268,40,77672,114842
0.756725091677544,0.301587301587302,0.71505376344086,0.424242424242424,0.678560995453567,0.67741935483871,308,53,67885,96945
0.792388641930509,0.284182305630027,0.701986754966887,0.404580152671756,0.698587888927189,0.688741721854305,267,45,83304,102812
0.814267952508874,0.364741641337386,0.677966101694915,0.474308300395257,0.718608623243877,0.677966101694915,209,57,71563,94143
0.80569440429777,0.315934065934066,0.714285714285714,0.438095238095238,0.715824514025048,0.695652173913043,249,46,71409,100252
0.804225769415948,0.320916905444126,0.72258064516129,0.444444444444444,0.725234930883703,0.696774193548387,237,43,65708,93297
0.792878933682767,0.305039787798409,0.680473372781065,0.421245421245421,0.689086444133475,0.644970414201183,262,54,55123,90073
0.803581590553421,0.340175953079179,0.703030303030303,0.458498023715415,0.719284986649088,0.666666666666667,225,49,61947,97019
0.826377251780478,0.366197183098592,0.738636363636364,0.489642184557439,0.739709107897599,0.710227272727273,225,46,54399,86902
0.828784496753247,0.322857142857143,0.733766233766234,0.448412698412698,0.73462814637804,0.714285714285714,237,41,62579,96712
0.843586789554531,0.407692307692308,0.683870967741935,0.510843373493976,0.747324978610988,0.67741935483871,154,49,28666,61127
0.742291867911703,0.289002557544757,0.684848484848485,0.406474820143885,0.678284164032189,0.654545454545455,278,52,73118,101789
0.800054248538082,0.284931506849315,0.737588652482269,0.411067193675889,0.721831872960817,0.695035460992908,261,37,72855,101108
0.774741743052524,0.274111675126904,0.683544303797468,0.391304347826087,0.677376509013191,0.658227848101266,286,50,97737,120774
0.795185977616853,0.270949720670391,0.692857142857143,0.389558232931727,0.696075474708822,0.664285714285714,261,43,75578,103061
0.801666666666667,0.291316526610644,0.693333333333333,0.41025641025641,0.699883981104698,0.686666666666667,253,46,66941,81220
0.810119868462926,0.353135313531353,0.648484848484848,0.457264957264957,0.707229284744416,0.624242424242424,196,58,61864,95097
0.785551460551461,0.315642458100559,0.684848484848485,0.432122370936902,0.704200376951171,0.666666666666667,245,52,49330,73107
0.833901793590121,0.314285714285714,0.723684210526316,0.438247011952191,0.727752457986815,0.703947368421053,240,42,53557,80689
0.806253270538985,0.332394366197183,0.698224852071006,0.450381679389313,0.714567428244325,0.692307692307692,237,51,66620,87601
0.780112035214986,0.293975903614458,0.72189349112426,0.417808219178082,0.690507806775308,0.715976331360947,293,47,78895,97551
0.823323148552306,0.339031339031339,0.753164556962025,0.467583497053045,0.743182800598537,0.727848101265823,232,39,68628,99962
0.800718365933876,0.341726618705036,0.59748427672956,0.434782608695652,0.687091552286332,0.591194968553459,183,64,51349,70293
0.775535880708294,0.2575,0.710344827586207,0.377981651376147,0.687577835973427,0.696551724137931,297,42,57272,75445
0.761498205741627,0.248803827751196,0.684210526315789,0.364912280701754,0.663379054790644,0.664473684210526,314,48,63403,85475
0.807637136039503,0.321525885558583,0.698224852071006,0.440298507462687,0.703983781228103,0.668639053254438,249,51,66045,97659
0.796779960545783,0.32133676092545,0.744047619047619,0.448833034111311,0.719727612396392,0.720238095238095,264,43,52031,82090
0.808896271960725,0.290488431876607,0.748344370860927,0.418518518518518,0.719064090003979,0.71523178807947,276,38,74243,104321
0.784124356144224,0.2710027100271,0.662251655629139,0.384615384615385,0.675325483168543,0.635761589403974,269,51,63598,89735
0.797563788786677,0.323943661971831,0.701219512195122,0.443159922928709,0.712116777408776,0.676829268292683,240,49,62408,94020
0.790161127111388,0.26,0.717241379310345,0.381651376146789,0.691101464713729,0.689655172413793,296,41,67868,93005
0.814018623599593,0.332378223495702,0.734177215189873,0.457593688362919,0.733179884213986,0.70253164556962,233,42,62060,95101
