"auc","precision","recall","f1measure","gmean","recall20","fp","fn","waste_effort","all_effort"
0.869044655566505,0.702898550724638,0.163299663299663,0.265027322404372,0.403049803647115,0.814814814814815,41,497,10880,40964
0.856918440996276,0.611510791366906,0.150976909413854,0.242165242165242,0.387216844648506,0.824156305506217,54,478,4825,26810
0.862109981463589,0.666666666666667,0.164835164835165,0.26431718061674,0.404834944117816,0.82967032967033,45,456,27323,56588
0.860282320507649,0.591240875912409,0.142355008787346,0.229461756373938,0.375944171380292,0.84182776801406,56,488,15022,41184
0.850792447812791,0.590551181102362,0.130434782608696,0.213675213675214,0.359959075219671,0.827826086956522,52,500,13952,33692
0.843723220380833,0.62992125984252,0.140597539543058,0.229885057471264,0.373841344440967,0.817223198594025,47,489,7968,39468
0.848843159094655,0.669421487603306,0.137989778534923,0.228813559322034,0.370520188170453,0.819420783645656,40,506,7614,24986
0.845504216199721,0.609929078014184,0.151675485008818,0.242937853107345,0.388090379366027,0.848324514991182,55,481,14785,46116
0.858656937394247,0.672131147540984,0.143859649122807,0.236994219653179,0.378324460082616,0.829824561403509,40,488,11497,26555
0.85789704956685,0.597222222222222,0.149305555555556,0.238888888888889,0.384963502489403,0.815972222222222,58,490,21284,37691
0.854254245077616,0.62962962962963,0.134281200631912,0.221354166666667,0.365276302421135,0.837282780410742,50,548,9240,29923
0.871907586972146,0.648275862068965,0.165492957746479,0.26367461430575,0.405479367924356,0.804577464788732,51,474,14530,37207
0.859192245872441,0.625,0.13840830449827,0.226628895184136,0.370887066058673,0.844290657439446,48,498,16804,45568
0.85003743666469,0.6953125,0.152920962199313,0.250704225352113,0.390073125140488,0.804123711340206,39,493,10348,43335
0.851223103984292,0.589403973509934,0.158645276292335,0.25,0.39673874138042,0.814616755793226,62,472,13714,45519
0.842980643416622,0.633333333333333,0.159663865546218,0.25503355704698,0.398185002041656,0.826890756302521,55,500,7902,35740
0.853168211631284,0.640625,0.139931740614334,0.2296918767507,0.372967424339979,0.803754266211604,46,504,7082,24889
0.860568218554623,0.747899159663866,0.145662847790507,0.243835616438356,0.380919188019759,0.816693944353519,30,522,7625,29783
0.852843763718843,0.572463768115942,0.144688644688645,0.230994152046784,0.378953826948885,0.80952380952381,59,467,14575,36837
0.850020365669964,0.611510791366906,0.148861646234676,0.23943661971831,0.384493873013219,0.824868651488616,54,486,20081,37043
0.853686929563392,0.641025641025641,0.124792013311148,0.20891364902507,0.352314886284219,0.805324459234609,42,526,13342,38179
0.848668392323355,0.602564102564103,0.16696269982238,0.261474269819193,0.406998401573935,0.822380106571936,62,469,14309,36506
0.851831440123219,0.684563758389262,0.174957118353345,0.278688524590164,0.41702310281516,0.854202401372213,47,481,10513,33717
0.855508615538579,0.606299212598425,0.137745974955277,0.224489795918367,0.369951203047304,0.819320214669052,50,482,10094,24263
0.855520422768119,0.699248120300752,0.172541743970315,0.276785714285714,0.414325298209435,0.834879406307978,40,446,7183,31908
0.850716407888943,0.623076923076923,0.149722735674677,0.241430700447094,0.385751761157764,0.850277264325323,49,460,4347,25773
0.852137919127604,0.627906976744186,0.143617021276596,0.233766233766234,0.377807365996259,0.812056737588652,48,483,11530,32084
0.860476035646735,0.564625850340136,0.151183970856102,0.238505747126437,0.387228444151221,0.841530054644809,64,466,12525,26260
0.83697436299941,0.58273381294964,0.135906040268456,0.220408163265306,0.367285388820612,0.859060402684564,58,515,16000,46616
0.85082714305818,0.607142857142857,0.137987012987013,0.224867724867725,0.370145921174272,0.839285714285714,55,531,20785,39210
0.845429449315057,0.623188405797101,0.145762711864407,0.236263736263736,0.380517665267292,0.845762711864407,52,504,9704,26783
0.860432367052029,0.661538461538462,0.142148760330579,0.234013605442177,0.375956074406231,0.816528925619835,44,519,11946,45497
0.846342403908504,0.622950819672131,0.131715771230503,0.217453505007153,0.361855886235063,0.833622183708839,46,501,10442,32104
0.853306507746909,0.636363636363636,0.152684563758389,0.246278755074425,0.389445721496601,0.837248322147651,52,505,21301,51864
0.851367016184688,0.676923076923077,0.15304347826087,0.249645390070922,0.390154666589569,0.826086956521739,42,487,6944,38835
0.855743377910476,0.631944444444444,0.156357388316151,0.25068870523416,0.394094232427357,0.860824742268041,53,491,8783,41705
0.864234097920159,0.627737226277372,0.147512864493997,0.238888888888889,0.382830718838289,0.840480274442539,51,497,5618,27429
0.861897436937668,0.630769230769231,0.143859649122807,0.234285714285714,0.378117097288424,0.828070175438597,48,488,4665,23996
0.867613456979135,0.61864406779661,0.12784588441331,0.211901306240929,0.356541915385055,0.823117338003503,45,498,13327,36049
0.870587240383155,0.615384615384615,0.159132007233273,0.252873563218391,0.397516995438333,0.835443037974684,55,465,10412,35770
0.847892208194848,0.630434782608696,0.146464646464646,0.237704918032787,0.381448130779256,0.831649831649832,51,507,10110,33145
0.862821161985193,0.699029126213592,0.124352331606218,0.211143695014663,0.351940967235338,0.818652849740933,31,507,2844,35791
0.859183143699589,0.681034482758621,0.13481228668942,0.225071225071225,0.366294924333083,0.827645051194539,37,507,2623,24972
0.860685510664225,0.630872483221476,0.165784832451499,0.262569832402235,0.40573429205387,0.851851851851852,55,473,19681,43002
0.848073721991755,0.58955223880597,0.13458262350937,0.219140083217753,0.36556926511159,0.831345826235094,55,508,13103,32059
0.852490700174726,0.618421052631579,0.168458781362007,0.264788732394366,0.40892228912618,0.824372759856631,58,464,21331,38035
0.8616581597431,0.629370629370629,0.157894736842105,0.252454417952314,0.39602081368019,0.824561403508772,53,480,10236,31581
0.848984505578518,0.640845070422535,0.148450244698206,0.241059602649007,0.384033003176904,0.849918433931484,51,522,13110,36907
0.846066168851571,0.621848739495798,0.129824561403509,0.214804063860668,0.359280556545339,0.849122807017544,45,496,12913,30995
0.845782308081488,0.603305785123967,0.134438305709024,0.219879518072289,0.36553371795541,0.832412523020258,48,470,6250,31442
0.84910243255452,0.641891891891892,0.170863309352518,0.269886363636364,0.411981019815006,0.829136690647482,53,461,11581,36241
0.861766467195323,0.60958904109589,0.151618398637138,0.242837653478854,0.387971218733784,0.829642248722317,57,498,8910,39301
0.862704775258358,0.590604026845638,0.166982922201139,0.260355029585799,0.407054337765158,0.823529411764706,61,439,12001,35188
0.845033049511668,0.551020408163265,0.136134453781513,0.21832884097035,0.367410289866504,0.830252100840336,66,514,26145,44624
0.853273697085374,0.58955223880597,0.130148270181219,0.213225371120108,0.359495941096783,0.822075782537068,55,528,12300,35690
0.853170336473473,0.616541353383459,0.14065180102916,0.229050279329609,0.373815790211258,0.840480274442539,51,501,11104,32405
0.861989843216419,0.621848739495798,0.138059701492537,0.225954198473282,0.370502616637055,0.830223880597015,45,462,5657,26843
0.851921138735751,0.588235294117647,0.14519056261343,0.232896652110626,0.379679324145349,0.847549909255898,56,471,19063,35122
0.86642813876979,0.608,0.141263940520446,0.229260935143288,0.374672321412781,0.810408921933085,49,462,12575,40696
0.842561100750758,0.652173913043478,0.162454873646209,0.260115606936416,0.401826982577583,0.850180505415162,48,464,5151,38611
0.865772013364668,0.645161290322581,0.138648180242634,0.228245363766048,0.371311101247568,0.79896013864818,44,497,8405,32329
0.853009148152112,0.632352941176471,0.155515370705244,0.249637155297533,0.393100300338497,0.817359855334539,50,467,14016,46226
0.866882578895835,0.645161290322581,0.142602495543672,0.233576642335766,0.376562214252281,0.841354723707665,44,481,4912,33393
0.861932134715892,0.630434782608696,0.157323688969259,0.251808972503618,0.395343832191726,0.831826401446655,51,466,10736,35642
0.847744233562401,0.594405594405594,0.15017667844523,0.239774330042313,0.386087302979773,0.823321554770318,58,481,13753,41002
0.85457772589806,0.612403100775194,0.142857142857143,0.231671554252199,0.376763286239751,0.849909584086799,50,474,9906,27465
0.846792037587527,0.604477611940298,0.139896373056995,0.227208976157083,0.372763102807357,0.811744386873921,53,498,15252,38494
0.855246487551839,0.60625,0.168989547038328,0.264305177111717,0.409453170593093,0.844947735191638,63,477,15373,42940
0.851470171993649,0.620967741935484,0.132758620689655,0.21875,0.363260728822472,0.855172413793103,47,503,13405,32220
0.841998697702021,0.553846153846154,0.116316639741519,0.192256341789052,0.339788366469967,0.810985460420032,58,547,4768,19268
0.846387663329374,0.669014084507042,0.167253521126761,0.267605633802817,0.407745724193605,0.852112676056338,47,473,8241,38432
0.844850053688381,0.597222222222222,0.146757679180887,0.235616438356164,0.381669070011129,0.819112627986348,58,500,13289,33345
0.854161397562089,0.62406015037594,0.143103448275862,0.232819074333801,0.377096440217014,0.824137931034483,50,497,14911,44209
0.872511465781133,0.673333333333333,0.179078014184397,0.282913165266106,0.421856325835777,0.828014184397163,49,463,8399,30475
0.844461557286347,0.633093525179856,0.152777777777778,0.246153846153846,0.389593284837549,0.819444444444444,51,488,12925,35131
0.847031703973119,0.669291338582677,0.144312393887946,0.237430167597765,0.378871876532559,0.825127334465195,42,504,9753,32839
0.862445907912126,0.618421052631579,0.163478260869565,0.258596973865199,0.402830476740325,0.808695652173913,58,481,11163,44375
0.859437999993811,0.631578947368421,0.16580310880829,0.26265389876881,0.4057275690264,0.820379965457686,56,483,19932,46624
0.851142351091268,0.630434782608696,0.158759124087591,0.253644314868805,0.397150949336444,0.804744525547445,51,461,11838,39376
0.857849689935711,0.570422535211268,0.145161290322581,0.231428571428571,0.379521891805265,0.838709677419355,61,477,11520,27936
0.848774388199799,0.590277777777778,0.149122807017544,0.238095238095238,0.384710295414513,0.810526315789474,59,485,12802,31062
0.84987505276083,0.589928057553957,0.14041095890411,0.226832641770401,0.373352291556254,0.820205479452055,57,502,8755,34006
0.831393989946564,0.623376623376623,0.16551724137931,0.26158038147139,0.40532926585201,0.83448275862069,58,484,6752,32980
0.849078138223485,0.62589928057554,0.153982300884956,0.247159090909091,0.391104436695424,0.815929203539823,52,478,14490,35841
0.851086330015977,0.591240875912409,0.14568345323741,0.233766233766234,0.380316967293575,0.820143884892086,56,475,17829,36461
0.860238166605624,0.72972972972973,0.136824324324324,0.230440967283073,0.36918769892284,0.815878378378378,30,511,9348,34032
0.859170966632267,0.647482014388489,0.157894736842105,0.253878702397743,0.396126254100956,0.829824561403509,49,480,8082,35340
0.86147819428027,0.625850340136054,0.16140350877193,0.256624825662483,0.400346230635247,0.83859649122807,55,478,4507,28576
0.848295321959273,0.656934306569343,0.156521739130435,0.252808988764045,0.394449659458594,0.84,47,485,7793,30175
0.85824070316531,0.67910447761194,0.156357388316151,0.254189944134078,0.394328933221161,0.833333333333333,43,491,10859,32097
0.863781492385595,0.597222222222222,0.152753108348135,0.243281471004243,0.389396140033151,0.83303730017762,58,477,7675,31117
0.854518776130938,0.661764705882353,0.147058823529412,0.240641711229947,0.382361839289959,0.833333333333333,46,522,10027,41314
0.855208346757404,0.605095541401274,0.166374781085814,0.260989010989011,0.40628324244233,0.828371278458844,62,476,15415,55536
0.852812092397958,0.654676258992806,0.159649122807018,0.256699576868829,0.398342676097961,0.828070175438597,48,479,3643,46425
0.856048907818807,0.660377358490566,0.178571428571429,0.281124497991968,0.421110124230222,0.824829931972789,54,483,8745,42317
0.8603133063309,0.622047244094488,0.139084507042254,0.227338129496403,0.371806218730855,0.836267605633803,48,489,11106,30028
0.846477224220989,0.601769911504425,0.118260869565217,0.197674418604651,0.342902808317093,0.83304347826087,45,507,19686,42941
0.845095739350931,0.669172932330827,0.148829431438127,0.243502051983584,0.384702445362979,0.846153846153846,44,509,6203,37588
0.853213001468815,0.583333333333333,0.12962962962963,0.212121212121212,0.358773760574475,0.846801346801347,55,517,18508,43831
0.853115660723779,0.630434782608696,0.153710247349823,0.247159090909091,0.390793033697028,0.81095406360424,51,479,13396,34406
0.861073048106712,0.628378378378378,0.162303664921466,0.257975034674064,0.401466759612848,0.839441535776614,55,480,21456,42616
0.85528918920451,0.658064516129032,0.167487684729064,0.267015706806283,0.407863559487204,0.848932676518883,53,507,17774,37835
0.852271413152417,0.680851063829787,0.161344537815126,0.260869565217391,0.400523903302468,0.831932773109244,45,499,5763,33420
0.854371599445161,0.601351351351351,0.152658662092624,0.243502051983584,0.389250497042953,0.809605488850772,59,494,20697,37712
0.855625870338161,0.597222222222222,0.151408450704225,0.241573033707865,0.387677548458245,0.818661971830986,58,482,10897,45320
0.853794935858856,0.68141592920354,0.134146341463415,0.224163027656477,0.365414178496412,0.844947735191638,36,497,9982,26540
0.855792960309337,0.647887323943662,0.157264957264957,0.253094910591472,0.395295980559668,0.8,50,493,9232,40262
0.870789644830603,0.75187969924812,0.174520069808028,0.28328611898017,0.41687507278811,0.856893542757417,33,473,5502,38486
0.850120244038565,0.659420289855073,0.153198653198653,0.248633879781421,0.390241278359193,0.838383838383838,47,503,7392,30159
0.859832527909644,0.689393939393939,0.156626506024096,0.255259467040673,0.394727512657073,0.853700516351119,41,490,9882,38239
0.848265083004288,0.674242424242424,0.154513888888889,0.251412429378531,0.392004610792713,0.805555555555556,43,487,8631,39016
0.855603805762034,0.606896551724138,0.148648648648649,0.238805970149254,0.384142274171684,0.83277027027027,57,504,14820,39128
0.863250626581609,0.678260869565217,0.136125654450262,0.226744186046512,0.368072937375885,0.832460732984293,37,495,5494,29473
0.860782828075795,0.638888888888889,0.162544169611307,0.259154929577465,0.401814229845213,0.830388692579505,52,474,18093,46345
0.860758427550284,0.606060606060606,0.147874306839187,0.237741456166419,0.383264271934367,0.831792975970425,52,461,10154,34690
0.851283511850259,0.674418604651163,0.144039735099338,0.237380627557981,0.378499197673703,0.827814569536424,42,517,11720,35081
0.857754880019282,0.666666666666667,0.156729131175468,0.253793103448276,0.394721657037492,0.841567291311755,46,495,10629,33202
