"auc","precision","recall","f1measure","gmean","recall20","fp","fn","waste_effort","all_effort"
0.762000295981495,0.252272727272727,0.186868686868687,0.214700193423598,0.423153344760772,0.78956228956229,329,483,69822,105162
0.772602692236318,0.228070175438596,0.184724689165187,0.204121687929342,0.420035557540229,0.795737122557726,352,459,90591,122900
0.759875404741164,0.196242171189979,0.172161172161172,0.183414634146341,0.404632262917189,0.776556776556777,385,452,112036,145656
0.773541489599239,0.194323144104804,0.156414762741652,0.17332035053554,0.386034613542442,0.801405975395431,369,480,93592,119958
0.765237778664185,0.250513347022587,0.212173913043478,0.229755178907721,0.449784379096188,0.808695652173913,365,453,84475,113464
0.755791548282362,0.192452830188679,0.179261862917399,0.185623293903549,0.411711956925883,0.743409490333919,428,467,107363,144256
0.752310941821328,0.196787148594378,0.166950596252129,0.180645161290323,0.39802786950671,0.781942078364566,400,489,71148,98485
0.775197122482958,0.239130434782609,0.213403880070547,0.225535880708294,0.45050071146893,0.807760141093474,385,446,86351,128175
0.758117374654911,0.231481481481481,0.175438596491228,0.199600798403194,0.409935386501415,0.801754385964912,332,470,83414,113528
0.780838698807949,0.208602150537634,0.168402777777778,0.186359269932757,0.400585583878804,0.772569444444444,368,479,117232,131153
0.778225127128168,0.194895591647332,0.132701421800948,0.157894736842105,0.356148120491411,0.789889415481833,347,549,97897,121808
0.775247275956545,0.186567164179104,0.132042253521127,0.154639175257732,0.355696622699681,0.776408450704225,327,493,74148,99859
0.783110232834826,0.209718670076726,0.141868512110727,0.169246646026832,0.369124174672578,0.801038062283737,309,496,78304,96796
0.773718581042566,0.234375,0.180412371134021,0.203883495145631,0.415314298095648,0.762886597938144,343,477,75251,110689
0.764796259772199,0.171052631578947,0.13903743315508,0.153392330383481,0.363857563269721,0.755793226381462,378,483,85339,112660
0.76161368386199,0.218914185639229,0.210084033613445,0.214408233276158,0.44521126969512,0.754621848739496,446,470,127364,185482
0.760543566774352,0.196319018404908,0.16382252559727,0.178604651162791,0.394398734250364,0.747440273037543,393,490,109750,148249
0.746576959794181,0.220703125,0.18494271685761,0.201246660730187,0.418841874362663,0.770867430441899,399,498,76875,110808
0.75908887139071,0.180987202925046,0.181318681318681,0.181152790484904,0.413541708691854,0.763736263736264,448,447,105663,143010
0.763263170507827,0.202952029520295,0.192644483362522,0.197663971248877,0.426639483816322,0.761821366024518,432,461,120477,151817
0.765423797928413,0.210970464135021,0.166389351081531,0.186046511627907,0.398094387912327,0.768718801996672,374,501,107451,137848
0.76133048852691,0.193939393939394,0.170515097690941,0.181474480151229,0.402333659551725,0.783303730017762,399,467,86524,109053
0.767369473518395,0.213114754098361,0.156089193825043,0.18019801980198,0.386522518033331,0.809605488850772,336,492,78440,102495
0.771484890502654,0.189655172413793,0.15742397137746,0.172043010752688,0.387095729637179,0.805008944543828,376,471,83367,110219
0.76882035652804,0.220417633410673,0.176252319109462,0.195876288659794,0.410771438847378,0.801484230055659,336,444,80388,104492
0.764474789619461,0.178489702517162,0.144177449168207,0.159509202453988,0.37107758984948,0.800369685767098,359,463,89032,101307
0.76263473007884,0.198458574181118,0.182624113475177,0.190212373037858,0.41586207417393,0.769503546099291,416,461,114214,142403
0.782777270836174,0.233173076923077,0.176684881602914,0.201036269430052,0.411670732972182,0.814207650273224,319,452,69929,99644
0.753204303399624,0.208226221079692,0.135906040268456,0.164467005076142,0.361325277085842,0.820469798657718,308,515,72155,96045
0.771798417333441,0.179245283018868,0.123376623376623,0.146153846153846,0.343275464180929,0.805194805194805,348,540,78038,91790
0.766976129907389,0.211009174311927,0.155932203389831,0.179337231968811,0.386101716564796,0.813559322033898,344,498,77175,106680
0.778091188051133,0.2088772845953,0.132231404958678,0.161943319838057,0.356468197861932,0.770247933884298,303,525,88967,130290
0.758640703505875,0.204690831556503,0.166377816291161,0.183556405353729,0.398031000848606,0.774696707105719,373,481,114192,143338
0.772125308286571,0.174757281553398,0.120805369127517,0.142857142857143,0.33992092689427,0.781879194630873,340,524,96449,113780
0.763933413477593,0.178970917225951,0.139130434782609,0.156555772994129,0.364134899674345,0.761739130434783,367,495,107848,137546
0.76597130493006,0.18510158013544,0.140893470790378,0.16,0.366696828005659,0.819587628865979,361,500,86772,112955
0.764937052568877,0.205445544554455,0.142367066895369,0.168186423505572,0.369560477707338,0.787307032590051,321,500,73574,90130
0.765019901372135,0.164835164835165,0.131578947368421,0.146341463414634,0.353773253208882,0.778947368421053,380,495,110156,141897
0.771781093966153,0.20125786163522,0.168126094570928,0.183206106870229,0.400084637496867,0.774080560420315,381,475,110705,136078
0.762519369503835,0.196162046908316,0.166365280289331,0.180039138943249,0.3979884418401,0.78119349005425,377,461,99584,127304
0.777177549263834,0.269326683291771,0.181818181818182,0.217085427135678,0.418279284865406,0.808080808080808,293,486,58866,82503
0.769980187223821,0.202020202020202,0.138169257340242,0.164102564102564,0.364171270534532,0.775474956822107,316,499,85147,111948
0.771787800058708,0.205741626794258,0.146757679180887,0.171314741035857,0.374837366758904,0.778156996587031,332,500,92782,110306
0.772628789465741,0.155807365439093,0.0970017636684303,0.119565217391304,0.305466852457465,0.805996472663139,298,512,88663,99253
0.74872123316471,0.171739130434783,0.13458262350937,0.15090735434575,0.357853268796184,0.781942078364566,381,508,104836,128758
0.755679507688721,0.173003802281369,0.163082437275986,0.16789667896679,0.392516873614616,0.78673835125448,435,467,105339,125297
0.756333315517787,0.209213051823417,0.191228070175439,0.199816681943171,0.425708013801364,0.787719298245614,412,461,93218,140529
0.766145989692654,0.177339901477833,0.117455138662316,0.141315014720314,0.335312780111393,0.796084828711256,334,541,99921,130291
0.768675085401806,0.225524475524476,0.226315789473684,0.225919439579685,0.462148670997876,0.801754385964912,443,441,107642,128039
0.760700234121045,0.202672605790646,0.167587476979742,0.183467741935484,0.399914936140113,0.790055248618785,358,452,71608,102422
0.753038889855655,0.195402298850575,0.183453237410072,0.189239332096475,0.416889186423026,0.773381294964029,420,454,98402,132380
0.770555348973962,0.157772621809745,0.115843270868825,0.133595284872299,0.332425684821518,0.788756388415673,363,519,78245,102285
0.771539692752423,0.208768267223382,0.189753320683112,0.198807157057654,0.425026657918408,0.772296015180266,379,427,98841,139528
0.77193932201685,0.213983050847458,0.169747899159664,0.189315838800375,0.402154800511895,0.79327731092437,371,494,106690,122609
0.766525305222057,0.192037470725995,0.135090609555189,0.158607350096712,0.359387744259408,0.797364085667216,345,525,74786,108737
0.778135755909716,0.22463768115942,0.159519725557461,0.186559679037111,0.39115003661357,0.795883361921098,321,490,99065,128301
0.775169776355893,0.251219512195122,0.192164179104478,0.217758985200846,0.429751231144918,0.805970149253731,307,433,69113,95417
0.769377016695899,0.205882352941176,0.215970961887477,0.210806023029229,0.450956899849505,0.805807622504537,459,432,123493,152741
0.77705191396368,0.188679245283019,0.148698884758364,0.166320166320166,0.377043544891974,0.752788104089219,344,458,107170,148806
0.770166788195216,0.221649484536082,0.155234657039711,0.182590233545648,0.386371638018965,0.806859205776173,302,468,87028,121792
0.768214498914248,0.202666666666667,0.131715771230503,0.159663865546218,0.355955856662633,0.746967071057192,299,501,82092,120791
0.770604470684529,0.237196765498652,0.159132007233273,0.19047619047619,0.39167924673456,0.795660036166365,283,465,64596,100786
0.777915100390057,0.179487179487179,0.112299465240642,0.138157894736842,0.328874341643679,0.79144385026738,288,498,79183,102665
0.766248652672124,0.176190476190476,0.133815551537071,0.152106885919836,0.357616425318252,0.775768535262206,346,479,93869,104681
0.768725340891847,0.183760683760684,0.151943462897526,0.166344294003868,0.380164379418636,0.787985865724382,382,480,75990,99571
0.766393234746058,0.226130653266332,0.244122965641953,0.234782608695652,0.479383307911155,0.822784810126582,462,418,106941,148054
0.768387273263835,0.21259842519685,0.139896373056995,0.16875,0.366814309593428,0.770293609671848,300,498,79652,94749
0.77377384443706,0.219148936170213,0.179442508710801,0.197318007662835,0.413724760773568,0.797909407665505,367,471,96878,119574
0.766345035446878,0.215538847117794,0.148275862068966,0.175689479060266,0.377257907142098,0.806896551724138,313,494,90144,124209
0.754612133625663,0.212301587301587,0.172859450726979,0.190560997328584,0.405100279182813,0.764135702746365,397,512,110045,142236
0.766182781533845,0.196356275303644,0.170774647887324,0.182674199623352,0.402711255781766,0.779929577464789,397,471,105702,148403
0.754089137958448,0.180327868852459,0.150170648464164,0.163873370577281,0.37749700824724,0.766211604095563,400,498,103206,129629
0.768679464615518,0.194520547945205,0.122413793103448,0.15026455026455,0.34333399889269,0.767241379310345,294,509,86136,111363
0.774225406260028,0.205804749340369,0.138297872340426,0.16542948038176,0.364701408603973,0.789007092198582,301,486,60390,89803
0.763330283168766,0.183397683397683,0.164930555555556,0.173674588665448,0.394997201686328,0.774305555555556,423,481,116799,141121
0.761817333675174,0.229865771812081,0.232597623089983,0.231223628691983,0.468039668748061,0.775891341256367,459,452,88603,129443
