"auc","precision","recall","f1measure","gmean","recall20","fp","fn","waste_effort","all_effort"
0.861302650459277,0.664285714285714,0.255494505494505,0.369047619047619,0.501581797693129,0.912087912087912,47,271,9356,23954
0.869481092301805,0.712418300653595,0.276649746192893,0.39853747714808,0.522101053205004,0.893401015228426,44,285,2644,25251
0.863915868586019,0.654320987654321,0.275324675324675,0.387568555758684,0.519893589959633,0.888311688311688,56,279,8864,22196
0.862366516810672,0.644736842105263,0.258575197889182,0.369114877589454,0.503949804695006,0.889182058047493,54,281,5396,26419
0.872075295214104,0.666666666666667,0.237113402061856,0.349809885931559,0.483260571080538,0.878865979381443,46,296,7969,16739
0.850073703204819,0.693333333333333,0.27012987012987,0.388785046728972,0.515826560995183,0.903896103896104,46,281,6427,19499
0.865019435646415,0.708029197080292,0.234299516908213,0.352087114337568,0.480828672240437,0.86231884057971,40,317,7580,26590
0.865744704785333,0.678082191780822,0.277310924369748,0.393638170974155,0.522479790667907,0.893557422969188,47,258,6069,25644
0.852926099064217,0.634730538922156,0.269035532994924,0.377896613190731,0.51344739656256,0.873096446700508,61,288,10618,46847
0.85963038617231,0.678321678321678,0.253926701570681,0.36952380952381,0.500141643182468,0.879581151832461,46,285,3909,23351
0.853121865166069,0.585365853658537,0.25130890052356,0.351648351648352,0.495683640550357,0.900523560209424,68,286,10292,27525
0.860627486945846,0.709459459459459,0.261194029850746,0.381818181818182,0.507428460223383,0.885572139303483,43,297,9260,24998
0.853633866445605,0.670967741935484,0.272965879265092,0.388059701492537,0.518073387443853,0.89501312335958,51,277,5851,21376
0.856371549027608,0.687898089171974,0.27906976744186,0.397058823529412,0.523995804780127,0.878552971576227,49,279,8312,32171
0.854895692848729,0.653061224489796,0.252631578947368,0.364326375711575,0.498450061969891,0.878947368421053,51,284,4800,21496
0.853004661213926,0.708609271523179,0.276485788113695,0.397769516728624,0.522055928762888,0.89922480620155,44,280,6553,22360
0.875958453996316,0.658536585365854,0.27906976744186,0.392014519056261,0.52342233398756,0.888888888888889,56,279,2827,27889
0.868876585916203,0.644578313253012,0.289972899728997,0.4,0.533262693081467,0.899728997289973,59,262,5748,26827
0.869081761659826,0.618181818181818,0.268421052631579,0.374311926605505,0.5126953764884,0.878947368421053,63,278,8517,26049
0.870729583826364,0.655172413793103,0.249343832020997,0.361216730038023,0.495275030998884,0.850393700787402,50,286,5679,44193
0.856355812772048,0.646616541353383,0.222222222222222,0.330769230769231,0.46777263118663,0.883720930232558,47,301,3292,21059
0.87218703784254,0.726027397260274,0.278947368421053,0.403041825095057,0.524651129968733,0.876315789473684,40,274,5292,31197
0.860473474766195,0.666666666666667,0.26865671641791,0.382978723404255,0.513678510833731,0.888059701492537,54,294,6144,28594
0.854364763761516,0.664335664335664,0.252659574468085,0.366088631984586,0.498645944914764,0.877659574468085,48,281,7361,16086
