"auc","precision","recall","f1measure","gmean","recall20","fp","fn","waste_effort","all_effort"
0.818993917076078,0.459787556904401,0.551577669902913,0.50151724137931,0.688099386204606,0.550970873786408,1068,739,136672,254373
0.811241016259863,0.462819089900111,0.511970534069982,0.486155639755173,0.667685541056744,0.511356660527931,968,795,136080,243426
0.814484016802396,0.48644251626898,0.518197573656846,0.501818181818182,0.672094920597884,0.517619872905835,947,834,140660,256753
0.814736396895207,0.454885210891618,0.522058823529412,0.486162624821683,0.671486656378587,0.583333333333333,1021,780,125893,230882
0.827283519702802,0.48380244291025,0.549125979505726,0.514398644833427,0.691194533165415,0.548523206751055,972,748,140976,264145
0.817355289224754,0.457663451232583,0.52716049382716,0.48995983935743,0.675495034141685,0.526543209876543,1012,766,136601,253947
0.816194334988164,0.451100870455709,0.547204968944099,0.494527083918047,0.685079391007338,0.545962732919255,1072,729,137440,260436
0.819333928641264,0.466702184336708,0.534146341463415,0.498151833949389,0.680222902963509,0.650609756097561,1001,764,137217,241101
0.814235464313801,0.452525252525253,0.535564853556485,0.490555707637558,0.6769269230849,0.534967124925284,1084,777,138358,258201
0.813822854734356,0.45784477945282,0.494273658830621,0.47536231884058,0.655617968445492,0.611814345991561,971,839,115667,235110
0.81799330978959,0.470031545741325,0.535329341317365,0.500559910414334,0.681050031742615,0.535329341317365,1008,776,151453,257652
0.819634709633549,0.452928870292887,0.537888198757764,0.491766042021579,0.68027242175205,0.537888198757764,1046,744,128634,234771
0.824205939925447,0.473298429319372,0.552905198776758,0.510014104372356,0.691646222176009,0.551681957186544,1006,731,139412,262833
0.81697437575154,0.466173361522199,0.526881720430108,0.494671901289961,0.674715169738086,0.525089605734767,1010,792,135624,259478
0.814249540798154,0.456418383518225,0.528440366972477,0.489795918367347,0.675566329165568,0.528440366972477,1029,771,130997,243633
0.808878632945667,0.449865951742627,0.513463892288862,0.47956559016862,0.666429306489314,0.513463892288862,1026,795,150734,248287
0.811674056027547,0.464935064935065,0.534967124925284,0.497498610339077,0.678834381247843,0.534369396294083,1030,778,140914,254111
0.81708655132704,0.466840731070496,0.537906137184116,0.499860218059827,0.681211372168205,0.537906137184116,1021,768,131738,244574
0.812120210835227,0.44540375825292,0.537706928264868,0.487222222222222,0.677918186237521,0.537093807480074,1092,754,141314,255359
0.82161536129197,0.484266666666667,0.54047619047619,0.510829817158931,0.685869627123437,0.695238095238095,967,772,115256,221885
0.821175208252423,0.467339352097716,0.531400966183575,0.497315625883018,0.678743837054771,0.530797101449275,1003,776,151437,262507
0.81859794489704,0.463049095607235,0.551384615384615,0.503370786516854,0.689320008960531,0.550153846153846,1039,729,133168,246172
