"auc","precision","recall","f1measure","gmean","recall20","fp","fn","waste_effort","all_effort"
0.820447747512231,0.67683615819209,0.612474437627812,0.643048845947397,0.718008382560905,0.605316973415133,286,379,37875,124477
0.824479066707639,0.682274247491639,0.622583926754832,0.651063829787234,0.725145231399321,0.614445574771109,285,371,49560,130240
0.817168553827466,0.687707641196013,0.611220472440945,0.647212089630016,0.718508166838594,0.604330708661417,282,395,43463,114349
0.8242638513287,0.691867124856816,0.598019801980198,0.641529474243229,0.712205648824016,0.589108910891089,269,406,43618,123743
0.816134525958688,0.691228070175439,0.594567404426559,0.639264467279611,0.711291950291375,0.587525150905433,264,403,36090,110012
0.827031090144533,0.691588785046729,0.608427543679342,0.647348277747403,0.71910467112072,0.600205549845838,264,381,34341,100171
0.825073179749425,0.699658703071672,0.61623246492986,0.655301012253596,0.723991558977071,0.610220440881764,264,383,30734,99876
0.816076414188342,0.66524064171123,0.625754527162978,0.644893727319855,0.719238672889161,0.616700201207243,313,372,33118,104128
0.823775987195929,0.690557451649602,0.608216432865731,0.646776771443793,0.717935842036776,0.601202404809619,272,391,38540,115587
0.822538146664728,0.700231481481482,0.603792415169661,0.648445873526259,0.719366911372751,0.598802395209581,259,397,41902,113163
0.81740296185383,0.69608938547486,0.593898951382269,0.640946502057613,0.708637205197897,0.584366062917064,272,426,42890,125354
0.825324862475264,0.688487584650113,0.617408906882591,0.651013874066169,0.722419883830188,0.609311740890688,276,378,36190,118461
0.833532418927025,0.697808535178777,0.616089613034623,0.65440778799351,0.725059587567384,0.614052953156823,262,377,23441,96301
0.820501066254374,0.683010262257697,0.603222557905337,0.640641711229947,0.713672118859201,0.595166163141994,278,394,38368,115771
0.819603842239829,0.67752808988764,0.611561866125761,0.642857142857143,0.71566361192673,0.603448275862069,287,383,44810,121640
0.83863797325081,0.7262313860252,0.614936954413191,0.665966386554622,0.72960480027531,0.609117361784675,239,397,25867,98925
0.826553753368552,0.697109826589595,0.607250755287009,0.649085037674919,0.719977945844165,0.599194360523666,262,390,35372,103765
0.818046101178631,0.713197969543147,0.562562562562563,0.628987129266928,0.699728415231011,0.562562562562563,226,437,39189,95465
0.821890817836577,0.688561721404303,0.601384767556874,0.642027455121436,0.714011052059962,0.593471810089021,275,403,34516,113573
0.826207467436328,0.72969696969697,0.575525812619503,0.643506146445751,0.708264430380704,0.57074569789675,223,444,25763,95016
0.821009980186232,0.671806167400881,0.612449799196787,0.640756302521008,0.715195064666882,0.604417670682731,298,386,38665,113781
