"auc","precision","recall","f1measure","gmean","recall20","fp","fn","waste_effort","all_effort"
0.811139853822781,0.444444444444444,0.0202020202020202,0.0386473429951691,0.141998329211619,0.792929292929293,15,582,3495,7441
0.808023574798051,0.266666666666667,0.00710479573712256,0.013840830449827,0.084230790107098,0.80639431616341,11,559,1611,1802
0.806618202597335,0.230769230769231,0.010989010989011,0.020979020979021,0.104695012159352,0.815018315018315,20,540,7399,13059
0.813259214108733,0.3125,0.0175746924428823,0.0332778702163062,0.132382678572771,0.824253075571178,22,559,1029,7665
0.810879980499047,0.291666666666667,0.0121739130434783,0.0233722871452421,0.110215890128115,0.808695652173913,17,568,2185,3233
0.804909964615988,0.24390243902439,0.0175746924428823,0.0327868852459016,0.132308055550589,0.783831282952548,31,559,3738,6949
0.804765428640891,0.28,0.0119250425894378,0.0228758169934641,0.109076315925223,0.800681431005111,18,580,928,4985
0.794039204599001,0.321428571428571,0.0158730158730159,0.0302521008403361,0.125835789771105,0.82010582010582,19,558,3053,4247
0.809196834090302,0.35,0.012280701754386,0.023728813559322,0.110726878911223,0.810526315789474,13,563,2441,7668
0.822723963000896,0.28125,0.015625,0.0296052631578947,0.124815828989371,0.807291666666667,23,567,3776,5385
0.8194666427026,0.368421052631579,0.0110584518167457,0.0214723926380368,0.105078848428907,0.818325434439178,12,626,485,1631
0.820677309154839,0.4,0.0176056338028169,0.0337268128161889,0.132558889126605,0.785211267605634,15,558,2527,3619
0.818702807794909,0.290322580645161,0.0155709342560554,0.0295566502463054,0.124607584012707,0.816608996539792,22,569,1018,6537
0.809209903703479,0.3,0.0154639175257732,0.0294117647058824,0.124186638700276,0.788659793814433,21,573,3430,7913
0.808061350265689,0.259259259259259,0.0124777183600713,0.0238095238095238,0.111562382308578,0.793226381461676,20,554,639,4735
0.79686500217723,0.258064516129032,0.0134453781512605,0.0255591054313099,0.115785140080348,0.79327731092437,23,587,7694,11680
0.807718559615579,0.292682926829268,0.0204778156996587,0.0382775119617225,0.142833868295681,0.784982935153584,29,574,12934,15550
0.805561440633259,0.352941176470588,0.0196399345335516,0.0372093023255814,0.139943651484558,0.79050736497545,22,599,1017,9579
