"auc","precision","recall","f1measure","gmean","recall20","MCC","fp","fn","waste_effort","all_effort"
0.819829223040785,0.302325581395349,0.663829787234043,0.415446071904128,0.736182072268593,0.476595744680851,0.350155210005252,360,79,118879,231166
0.791594438639818,0.298701298701299,0.62890625,0.40503144654088,0.713076008302776,0.46484375,0.325703868751679,378,95,117351,218160
0.809396485867074,0.297872340425532,0.606060606060606,0.399429386590585,0.710990551506202,0.476190476190476,0.328968448844846,330,91,118875,222490
0.795379924953096,0.289655172413793,0.682926829268293,0.406779661016949,0.732589093960059,0.520325203252033,0.335842389215435,412,78,120366,234587
0.788919941000987,0.277264325323475,0.643776824034335,0.387596899224806,0.716722159852242,0.48068669527897,0.316127963976191,391,83,133241,217458
0.778262151414148,0.257713248638838,0.609442060085837,0.362244897959184,0.691905482452946,0.429184549356223,0.28137055151111,409,91,139919,252320
0.808570645191961,0.263843648208469,0.695278969957081,0.382526564344746,0.730321570420581,0.532188841201717,0.317739214622132,452,71,122561,209991
0.806482224979925,0.290322580645161,0.680672268907563,0.407035175879397,0.736843178762803,0.53781512605042,0.341556508580909,396,76,133978,244464
0.813828608917176,0.298245614035088,0.699588477366255,0.41820418204182,0.744812823807309,0.506172839506173,0.352842846207732,400,73,147502,252046
0.801525285445653,0.279245283018868,0.632478632478632,0.387434554973822,0.713545312811187,0.47008547008547,0.31550080153022,382,86,112547,208350
0.782913469801924,0.291505791505791,0.616326530612245,0.395806028833552,0.708213663488442,0.453061224489796,0.31870506463282,367,94,110695,193743
0.81440620898248,0.27886323268206,0.697777777777778,0.398477157360406,0.743150733439721,0.537777777777778,0.340231471412981,406,68,138083,237650
0.801010111192879,0.297979797979798,0.683397683397683,0.415005861664713,0.731153004003653,0.501930501930502,0.338505469522173,417,82,163851,257459
0.805488297013721,0.256239600665557,0.6875,0.373333333333333,0.727778137174477,0.491071428571429,0.311319098761475,447,70,128504,226247
0.786853164326927,0.264875239923225,0.6,0.367509986684421,0.692775074663657,0.447826086956522,0.288538179686889,383,92,113962,210582
0.799566872427984,0.282271944922547,0.656,0.394705174488568,0.717832815227393,0.488,0.317934400060776,417,86,137064,239022
0.790590792114563,0.292682926829268,0.66403162055336,0.406287787182588,0.723915762197939,0.505928853754941,0.329621504295546,406,85,145405,249338
0.781558821896513,0.255395683453237,0.62280701754386,0.362244897959184,0.697720822386405,0.464912280701754,0.284802490574471,414,86,112659,197834
0.816135946764493,0.294223826714801,0.684873949579832,0.411616161616162,0.740906279442301,0.504201680672269,0.347928222815314,391,75,113122,208000
0.792334448794951,0.300751879699248,0.632411067193676,0.407643312101911,0.713925535852968,0.474308300395257,0.327029815489165,372,93,120531,223720
0.797878758392527,0.281853281853282,0.610878661087866,0.385733157199472,0.702451722445819,0.422594142259414,0.307379824440792,372,93,122002,220330
0.779707727212065,0.264705882352941,0.610169491525424,0.369230769230769,0.694298144353252,0.432203389830508,0.287888318455113,400,92,114477,191322
0.799074012612015,0.282485875706215,0.652173913043478,0.394218134034166,0.725066805121075,0.491304347826087,0.327757712978711,381,80,145587,248805
0.793043403535512,0.2578125,0.576419213973799,0.356275303643725,0.680430835304383,0.427947598253275,0.274824725174565,380,97,137322,228986
0.7992078375582,0.293560606060606,0.645833333333333,0.403645833333333,0.721949135011404,0.470833333333333,0.330974288003692,373,85,134221,240024
0.792111523853249,0.296992481203008,0.639676113360324,0.405648267008986,0.718579926008947,0.489878542510121,0.329683868614897,374,89,142148,262701
0.803377949732469,0.290552584670232,0.670781893004115,0.40547263681592,0.73171098343551,0.518518518518518,0.337007693975753,398,80,110047,204160
0.788293304341141,0.264325323475046,0.598326359832636,0.366666666666667,0.68798378798415,0.410041841004184,0.282149805110667,398,96,130730,242836
0.775787096877144,0.313373253493014,0.59469696969697,0.410457516339869,0.697831512125091,0.443181818181818,0.320890636787962,344,107,128026,221872
0.78922044609515,0.301075268817204,0.64367816091954,0.41025641025641,0.714937896160139,0.478927203065134,0.32604794829325,390,93,81597,173642
0.799836287399141,0.280844155844156,0.69758064516129,0.400462962962963,0.733174817699821,0.524193548387097,0.330177024007009,443,75,166450,270530
0.792340484832361,0.256880733944954,0.691358024691358,0.374581939799331,0.720390119398487,0.477366255144033,0.303293898755029,486,75,92602,217524
0.807295258883002,0.311023622047244,0.629482071713147,0.416337285902503,0.71923813495846,0.458167330677291,0.340251162883566,350,93,130782,216260
0.800891312338076,0.277477477477477,0.675438596491228,0.393358876117497,0.732828448597809,0.504385964912281,0.330455320694002,401,74,126336,210858
0.804530469725343,0.310909090909091,0.640449438202247,0.418604651162791,0.716957033329369,0.48314606741573,0.33431574838466,379,96,150585,279073
0.819604863221885,0.292639138240575,0.693617021276596,0.411616161616162,0.742383059548123,0.553191489361702,0.347622002791173,394,72,107559,189585
0.824170597772509,0.299465240641711,0.669322709163347,0.413793103448276,0.731329082005683,0.474103585657371,0.341541994835969,393,83,104275,217335
0.828960956870496,0.284722222222222,0.716157205240175,0.407453416149068,0.752177832973732,0.510917030567686,0.351774137966018,412,65,121096,233662
0.781194752715009,0.267631103074141,0.609053497942387,0.371859296482412,0.69414707211992,0.45679012345679,0.289419314580968,405,95,103627,190376
0.78034854747083,0.278776978417266,0.630081300813008,0.386533665835411,0.70564551204235,0.434959349593496,0.305462057935314,401,91,111254,222281
0.813983814806149,0.299242424242424,0.699115044247788,0.419098143236074,0.751677010172402,0.5,0.36139275144035,370,68,123558,209785
0.787129621723166,0.264802631578947,0.673640167364017,0.380165289256198,0.721116471819545,0.497907949790795,0.31007358142652,447,78,166132,274471
