"auc","precision","recall","f1measure","gmean","recall20","MCC","fp","fn","waste_effort","all_effort"
0.661152159270285,0.264448336252189,0.561338289962825,0.35952380952381,0.63110535838013,0.546468401486989,0.209030250228751,420,118,68420,90527
0.693078789426638,0.244827586206897,0.577235772357724,0.343825665859564,0.641694313156899,0.552845528455285,0.21408615920193,438,104,68658,92430
0.685832937826293,0.249253731343284,0.647286821705426,0.359913793103448,0.652533709916699,0.608527131782946,0.223174544604349,503,91,82654,108968
0.6995471979544,0.276408450704225,0.603846153846154,0.379227053140097,0.657248670629072,0.573076923076923,0.243499002728662,411,103,53142,80432
0.691481262392236,0.265182186234818,0.51984126984127,0.351206434316354,0.624188980518483,0.507936507936508,0.210761790727679,363,121,65383,88369
0.696810589312432,0.265546218487395,0.624505928853755,0.372641509433962,0.657094757260816,0.588932806324111,0.236519685203498,437,95,80218,104695
0.698616846735647,0.27892234548336,0.642335766423358,0.388950276243094,0.662534369128714,0.616788321167883,0.247571164580791,455,98,79462,103379
0.70915671929149,0.301652892561983,0.550943396226415,0.389853137516689,0.6513554285004,0.543396226415094,0.257484301659595,338,119,61074,83927
0.674830861941496,0.243103448275862,0.575510204081633,0.341818181818182,0.634679293171643,0.563265306122449,0.203876226840325,439,104,80625,98358
0.706408773699975,0.269165247018739,0.614785992217899,0.374407582938389,0.660468904564005,0.599221789883268,0.243526566340503,429,99,57532,77584
0.684161054077029,0.24486301369863,0.58130081300813,0.344578313253012,0.639907811343526,0.556910569105691,0.210857947575842,441,103,79406,100911
0.706276916451335,0.271544715447154,0.647286821705426,0.382588774341352,0.667763954850119,0.62015503875969,0.251076256265314,448,91,69652,93204
0.735645645645646,0.249560632688928,0.63963963963964,0.359039190897598,0.676428529525149,0.621621621621622,0.252898712164243,427,80,52222,72804
0.693081646121574,0.269547325102881,0.564655172413793,0.364902506963788,0.653942212782266,0.560344827586207,0.244734337031958,355,101,64285,83372
0.738592970755747,0.269230769230769,0.65531914893617,0.381660470879802,0.68217182368184,0.629787234042553,0.267582812842142,418,81,66693,91285
0.700856123891841,0.296875,0.591695501730104,0.395375722543353,0.651601755273715,0.560553633217993,0.244943854748111,405,118,68371,99398
0.721466774341782,0.287128712871287,0.582329317269076,0.384615384615385,0.663621834068451,0.570281124497992,0.261494830778601,360,104,56377,77433
0.685674747851079,0.27427597955707,0.607547169811321,0.377934272300469,0.65194014044445,0.573584905660377,0.234720236861645,426,104,72975,99528
0.717622404869342,0.272727272727273,0.642023346303502,0.382830626450116,0.671485857439224,0.607003891050584,0.256657436384598,440,92,63350,94077
0.700787638287638,0.279611650485437,0.571428571428571,0.375488917861799,0.652244633390493,0.55952380952381,0.244210698569393,371,108,58273,82596
0.719188792108301,0.285467128027682,0.634615384615385,0.393794749403341,0.675153461409281,0.615384615384615,0.267464440336395,413,95,61443,83169
0.691724040215942,0.254448398576512,0.598326359832636,0.35705368289638,0.651975626029897,0.581589958158996,0.228457482676036,419,96,52419,73629
0.698418137802195,0.260194174757282,0.549180327868853,0.353096179183136,0.63881882811382,0.520491803278688,0.222532176756258,381,110,58975,82581
0.706037834057158,0.274253731343284,0.58102766798419,0.372623574144487,0.652692312280197,0.569169960474308,0.240478806733298,389,106,67346,88836
0.708626456466026,0.275261324041812,0.614785992217899,0.380264741275572,0.662397298941388,0.579766536964981,0.248579643514838,416,99,81199,108724
0.719320459100018,0.249547920433996,0.627272727272727,0.357050452781371,0.673334601996079,0.618181818181818,0.250389016688223,415,82,73409,93972
0.693939894319683,0.237037037037037,0.645161290322581,0.346695557963164,0.652460098656115,0.612903225806452,0.218185508884698,515,88,75170,98166
0.688430583501006,0.290874524714829,0.575187969924812,0.386363636363636,0.65122950050799,0.567669172932331,0.245883678677076,373,113,61720,81324
0.708053633217993,0.244167962674961,0.654166666666667,0.355605889014723,0.658900118097276,0.6125,0.228665801149141,486,83,72980,96364
0.681212654716176,0.265993265993266,0.598484848484849,0.368298368298368,0.643991235893634,0.556818181818182,0.221764838894829,436,106,55682,83610
0.702931736656148,0.247634069400631,0.615686274509804,0.353205849268841,0.643198191444408,0.572549019607843,0.212144217866534,477,98,77448,104669
0.730408744884559,0.299145299145299,0.562248995983936,0.390516039051604,0.661162040520089,0.562248995983936,0.268553894101321,328,109,46817,66725
0.699694070674859,0.263247863247863,0.596899224806202,0.365361803084223,0.651779542511105,0.593023255813954,0.231864322041498,431,104,67361,85369
0.664414197632218,0.239776951672862,0.539748953974895,0.332046332046332,0.624809379211981,0.514644351464435,0.196283108191532,409,110,58935,81232
0.683085868830291,0.250401284109149,0.611764705882353,0.355353075170843,0.643998664531895,0.592156862745098,0.214554954191011,467,99,70164,92803
0.687315591300856,0.25045045045045,0.576763485477178,0.349246231155779,0.639145599223665,0.547717842323652,0.212702571479031,416,102,55932,80112
0.68797505359579,0.25,0.642857142857143,0.36,0.646452623135132,0.593984962406015,0.216050898721816,513,95,82140,112133
0.700873850476839,0.262969588550984,0.57421875,0.360736196319018,0.642698987941336,0.5390625,0.223006808536005,412,109,67100,95179
0.690033222591362,0.279843444227006,0.554263565891473,0.371911573472042,0.644599991774893,0.531007751937985,0.237343292559684,368,115,57099,81280
0.70525161054409,0.266666666666667,0.648648648648649,0.377952755905512,0.663295448663052,0.613899613899614,0.243402860526816,462,91,88795,118410
0.718711018711019,0.25070821529745,0.708,0.370292887029289,0.669663396378408,0.668,0.245645668027679,529,73,84555,110231
0.682191157330579,0.257048092868988,0.5893536121673,0.35796766743649,0.641712153217446,0.562737642585551,0.216620661775433,448,108,84942,112183
0.706338226950949,0.280289330922242,0.622489959839357,0.386533665835411,0.670881112519251,0.606425702811245,0.26111320139083,398,94,70781,98413
0.73917013263807,0.301675977653631,0.606741573033708,0.402985074626866,0.670528831797355,0.588014981273408,0.271871909202437,375,105,66717,92821
0.695693427555833,0.267857142857143,0.622406639004149,0.374531835205993,0.669490664813642,0.597510373443983,0.25407170868617,410,91,64806,87323
0.696224463262145,0.248333333333333,0.615702479338843,0.353919239904988,0.652510256750982,0.586776859504132,0.224528787559772,451,93,73180,95003
0.683200790061854,0.243279569892473,0.683018867924528,0.358771060455897,0.646671800119268,0.641509433962264,0.215275290872298,563,84,74514,100134
0.677199070762043,0.260869565217391,0.646840148698885,0.371794871794872,0.650909026407924,0.631970260223048,0.22567426947078,493,95,86538,108422
0.703372445319309,0.22673434856176,0.590308370044053,0.327628361858191,0.639348651125016,0.577092511013216,0.201682205453077,457,93,80071,97435
0.683988374573379,0.245469522240527,0.58203125,0.345307068366165,0.632512444399965,0.546875,0.200634080840349,458,107,70166,95477
0.699254371017546,0.270689655172414,0.601532567049808,0.373365041617122,0.655798341502079,0.582375478927203,0.239620057358195,423,104,71156,93526
0.695288857599193,0.251592356687898,0.6171875,0.357466063348416,0.649701026633074,0.578125,0.222019139462717,470,98,71593,103204
0.692447929928197,0.258358662613982,0.631970260223048,0.366774541531823,0.648641938996553,0.602230483271376,0.222258444835256,488,99,78917,106179
0.705580858247802,0.280193236714976,0.646840148698885,0.391011235955056,0.667765416520316,0.602230483271376,0.254597247780704,447,95,92961,129057
