"auc","precision","recall","f1measure","gmean","recall20","MCC","fp","fn","waste_effort","all_effort"
0.739502168769716,0.394417475728155,0.683491062039958,0.500192381685264,0.685804117125471,0.654048370136698,0.319191043102382,998,301,172388,285001
0.744519515885999,0.438727149627624,0.646061814556331,0.52258064516129,0.687556002476203,0.623130608175474,0.338342170360745,829,355,147183,254876
0.733286308381318,0.410434782608696,0.708,0.519633027522936,0.691131093281013,0.68,0.332446362925009,1017,292,179944,300902
0.726228899847073,0.405980066445183,0.633817427385892,0.494937221547185,0.673406263076529,0.621369294605809,0.307244040301097,894,353,155079,256344
0.725171629301403,0.392359005457853,0.657520325203252,0.491454614508166,0.669253628149311,0.632113821138211,0.294676353070385,1002,337,154746,257812
0.714720604884879,0.424657534246575,0.563067608476287,0.484164859002169,0.654099019378754,0.553985872855701,0.296029966124308,756,433,120788,189958
0.722029318717133,0.376993166287016,0.693920335429769,0.488560885608856,0.676114119115458,0.663522012578616,0.30020203678532,1094,292,164943,263334
0.717446150844904,0.415841584158416,0.56875,0.480422349318082,0.654136017667044,0.551041666666667,0.291682183038094,767,414,112335,205276
0.726669803079932,0.415055248618785,0.620227038183695,0.497310715763343,0.672956506193459,0.60577915376677,0.311380520559905,847,368,143534,244715
0.713809199369339,0.372156013001083,0.686313686313686,0.482613277133825,0.658691099694328,0.642357642357642,0.274155474677964,1159,314,192064,328347
0.719083550555632,0.408327736736064,0.617258883248731,0.491511721907842,0.66659424633346,0.6,0.299224036769528,881,377,155696,257612
0.72553371752771,0.400126422250316,0.647239263803681,0.49453125,0.671704947572547,0.622699386503067,0.301337208279096,949,345,147612,258659
0.725545164143248,0.377285318559557,0.702061855670103,0.490810810810811,0.670420327795899,0.672164948453608,0.293119394450146,1124,289,186026,307961
0.736325802615933,0.441620333598094,0.563894523326572,0.49532293986637,0.661305019333155,0.55578093306288,0.314404653396257,703,430,106555,188113
0.736784368752104,0.403061224489796,0.61037527593819,0.485513608428446,0.676250129513556,0.596026490066225,0.315607745277285,819,353,97339,185776
0.723508090308214,0.387995049504951,0.660695468914647,0.488888888888889,0.677831096227987,0.642781875658588,0.306142598233019,989,322,158426,259228
0.734839416203476,0.409934171154997,0.692618806875632,0.515037593984963,0.68999498525614,0.662285136501517,0.330217455163826,986,304,170431,284618
0.717426287556826,0.407079646017699,0.623566214807091,0.492586490939044,0.670976625723549,0.602711157455683,0.305140816569307,871,361,138816,236811
0.731866503319633,0.399350649350649,0.640625,0.492,0.673259339217674,0.61875,0.304206061882563,925,345,163682,269584
0.716744963199423,0.421262458471761,0.633366633366633,0.505985634477255,0.677868126539094,0.617382617382617,0.319108396942144,871,367,143781,244295
0.703119933318732,0.374790853318461,0.666005946481665,0.4796573875803,0.654687399932829,0.637264618434093,0.268023358735537,1121,337,177537,300785
0.716947868685421,0.417985611510791,0.591047812817904,0.489675516224189,0.660948666651174,0.570701932858596,0.297886939228132,809,402,118074,226547
0.711910122698504,0.392685851318945,0.655655655655656,0.491188601424822,0.666078842610909,0.630630630630631,0.290004990328856,1013,344,170601,275965
0.707046073788375,0.436406995230525,0.550651955867603,0.486917960088692,0.651824223048074,0.537612838515547,0.299747176348135,709,448,135641,237277
0.721171060372459,0.414267834793492,0.658051689860835,0.508448540706605,0.67944345230259,0.63220675944334,0.316765871902555,936,344,138473,238010
0.713644978076854,0.384435342305442,0.682242990654206,0.491766467065868,0.67467649981454,0.657320872274143,0.300099019959575,1052,306,195367,296200
0.713413250538224,0.398886827458256,0.634218289085546,0.489749430523918,0.664420052450966,0.614552605703048,0.290606415976772,972,372,157077,264046
0.718109594098903,0.387134502923977,0.674821610601427,0.492010405053883,0.672366970889459,0.640163098878695,0.297492060926451,1048,319,167560,289766
0.724597241164193,0.407407407407407,0.635706914344685,0.496573962112052,0.672724247114425,0.61609907120743,0.306293685854673,896,353,139847,257357
0.711758750051532,0.373465809468147,0.669109947643979,0.479369842460615,0.665727526939138,0.640837696335079,0.28371197041039,1072,316,185215,291696
0.741201847117957,0.435578330893119,0.624344176285414,0.513152220784821,0.687171508432172,0.608604407135362,0.340986605915873,771,358,116383,213127
0.717665228667874,0.388625592417062,0.676288659793814,0.493604213694507,0.675058508182185,0.649484536082474,0.301860058217298,1032,314,180410,287635
0.733970136073381,0.415497254423429,0.678963110667996,0.51551854655564,0.684840237816792,0.659022931206381,0.324447137303396,958,322,192914,288229
0.709853042328796,0.421511627906977,0.571992110453649,0.485355648535565,0.652625724544442,0.561143984220907,0.289103564543742,796,434,143311,226906
0.701062863005441,0.381103360811668,0.62344398340249,0.473042109405746,0.657660954731526,0.602697095435685,0.27595764296094,976,363,170164,264752
0.724221113614419,0.419821059876118,0.61,0.497350183448838,0.666703142441683,0.589,0.303999798599851,843,390,154449,258467
0.74098034151204,0.449317038102085,0.62625250501002,0.523231477605693,0.6862260492138,0.614228456913828,0.3429077774924,766,373,110508,207115
0.747109772998329,0.45610278372591,0.627085377821394,0.528099173553719,0.689450699027294,0.613346418056919,0.350370533980563,762,380,117076,222343
0.71422768010131,0.374654122855562,0.692937563971341,0.486350574712644,0.66701659012931,0.663254861821904,0.286916657182252,1130,300,181816,277647
