,EXP,REXP,SEXP
1355,829,501.09,785
1356,832,504.089,788
1357,260,184.423,250
1358,267,178.56400000000002,246
1359,270,180.833,249
1360,835,504.36699999999996,307
1361,466,215.72,356
1362,837,506.355,570
1363,839,507.278,794
1364,842,510.251,797
1365,263,185.703,253
1366,273,182.49099999999999,252
1367,271,131.065,212
1368,274,133.756,138
1369,276,135.683,52
1370,276,184.457,165
1371,278,186.34799999999998,257
1372,3,2.9999700000000002,1
1373,845,505.436,800
1374,848,508.39,803
1375,851,511.389,806
1376,4,3.99015,4
1377,266,185.343,88
1378,268,187.343,85
1379,281,187.623,260
1380,854,512.519,284
1381,4,3.5877,3
1382,7,6.9330300000000005,7
1383,10,9.932910000000001,10
1384,269,187.53,258
1385,272,190.528,261
1386,275,193.524,264
1387,278,196.517,85
1388,279,197.517,179
1389,281,199.517,89
1390,855,511.694,285
1391,13,12.8814,13
1392,284,188.797,263
1393,287,191.706,266
1394,282,198.926,271
1395,285,201.864,274
1396,277,134.234,218
1397,280,137.196,143
1398,290,193.952,81
1399,288,204.416,181
1400,856,508.014,317
1401,282,138.88,211
1402,858,509.168,812
1403,861,512.1659999999999,815
1404,290,205.731,279
1405,864,514.486,589
1406,293,208.59599999999998,282
1407,468,211.648,358
1408,78,53.0092,61
1409,81,56.0006,64
1410,84,58.9529,67
1411,291,193.16,270
1412,296,210.297,285
1413,866,513.447,591
1414,868,515.446,0
1415,16,15.4794,16
1416,19,18.472,19
1417,294,195.707,273
1418,470,212.487,0
1419,470,212.486,196
1420,868,514.405,593
1421,870,516.403,824
1422,873,519.396,827
1423,22,21.4183,22
1424,299,212.52900000000002,288
1425,302,215.465,291
1426,25,24.3601,25
1427,297,197.66,276
1428,876,520.111,830
1429,28,27.2821,28
1430,87,61.2507,46
1431,31,30.2639,21
1432,33,32.2639,10
1433,34,33.2627,23
1434,36,35.2626,11
1435,879,522.828,306
1436,880,523.828,307
1437,881,524.591,0
1438,37,36.1906,25
1439,881,522.993,297
1440,883,524.182,604
1441,885,526.18,838
1442,888,529.178,841
1443,891,532.158,844
1444,39,37.9384,39
1445,42,40.9382,42
1446,45,43.879,45
1447,48,46.8786,16
1448,49,47.8785,17
1449,305,215.88299999999998,294
1450,300,198.71400000000003,279
1451,894,533.2819999999999,312
1452,895,534.279,313
1453,896,534.178,849
1454,899,537.1759999999999,852
1455,902,539.359,855
1456,905,542.275,620
1457,308,217.47299999999998,297
1458,286,138.951,91
1459,287,139.935,147
1460,303,199.67,184
1461,907,541.258,860
1462,311,218.856,300
1463,305,201.287,185
1464,289,141.543,172
1465,910,542.447,239
1466,911,543.446,240
1467,314,220.96099999999998,205
1468,307,202.625,286
1469,912,543.668,241
1470,77,38.4702,27
1471,53,50.6995,34
1472,55,52.6993,36
1473,913,544.561,624
1474,915,546.559,548
1475,79,40.4664,29
1476,917,548.43,32
1477,310,205.13299999999998,200
1478,918,548.422,627
1479,312,207.111,202
1480,314,209.111,204
1481,920,550.405,321
1482,316,221.597,105
1483,921,549.279,33
1484,291,142.418,150
1485,316,209.91,295
1486,63,60.0537,63
1487,66,63.0534,66
1488,89,61.0452,38
1489,293,144.221,152
1490,922,548.6759999999999,322
1491,69,65.90899999999999,46
1492,71,67.9075,71
1493,923,549.614,874
1494,319,212.46900000000002,298
1495,322,215.18200000000002,301
1496,91,62.7611,73
1497,94,65.7606,76
1498,325,217.75099999999998,304
1499,97,68.7132,26
1500,295,145.75,96
1501,317,220.761,306
1502,320,223.43099999999998,99
1503,328,220.31599999999997,307
1504,74,70.3695,74
1505,926,549.766,882
1506,930,553.75,6
1507,77,73.3632,77
1508,931,554.669,880
1509,934,557.549,557
1510,936,559.502,885
1511,321,223.078,310
1512,324,226.075,212
1513,331,222.00599999999997,310
1514,296,145.855,97
1515,326,228.02599999999998,315
1516,329,231.02200000000002,318
1517,939,558.789,248
1518,940,559.788,249
1519,334,223.638,218
1520,941,558.615,890
1521,336,225.55900000000003,110
1522,337,226.205,316
1523,340,229.18599999999998,319
1524,471,204.317,361
1525,343,230.812,322
1526,473,206.31,363
1527,475,208.30900000000003,166
1528,476,209.30900000000003,167
1529,332,230.734,321
1530,944,557.52,642
1531,946,559.519,315
1532,335,232.81799999999998,324
1533,477,209.196,367
1534,479,211.19299999999998,369
1535,947,551.79,350
1536,98,66.3634,80
1537,949,549.183,317
1538,297,142.19299999999998,156
1539,481,207.98,371
1540,483,209.96200000000002,373
1541,485,211.959,375
1542,487,213.959,207
1543,489,215.958,4
1544,490,216.958,205
1545,299,142.266,158
1546,491,217.93200000000002,206
1547,492,218.708,207
1548,493,219.708,0
1549,950,540.557,647
1550,301,143.235,240
1551,304,146.22799999999998,162
1552,306,148.221,102
1553,101,67.3603,83
1554,338,223.28900000000002,222
1555,340,225.148,114
1556,341,225.946,225
1557,104,69.9103,86
1558,343,227.42,332
1559,346,228.785,335
1560,349,228.203,338
1561,952,524.711,354
1562,107,70.9131,89
1563,307,144.95600000000002,165
1564,954,522.432,356
1565,956,524.34,358
1566,958,526.328,360
1567,960,528.327,39
1568,7,5.25643,4
1569,961,527.525,904
1570,352,227.94099999999997,233
1571,354,229.923,343
1572,357,232.495,237
1573,493,211.329,0
1574,110,72.7142,92
1575,113,75.7136,95
1576,359,233.399,117
1577,361,235.19099999999997,240
1578,363,237.18900000000002,242
1579,116,78.3992,105
1580,964,526.492,576
1581,966,528.441,909
1582,969,531.438,912
1583,972,534.395,915
1584,976,538.387,919
1585,365,238.61900000000003,229
1586,980,540.893,664
1587,982,542.806,336
1588,367,240.146,355
1589,370,243.145,358
1590,983,543.617,377
1591,373,246.102,112
1592,374,246.81400000000002,362
1593,985,544.804,595
1594,377,249.679,114
1595,378,250.171,127
1596,379,250.09900000000002,367
1597,382,252.74200000000002,370
1598,987,543.063,676
1599,991,547.044,589
1600,120,81.0788,42
1601,493,208.072,0
1602,993,542.606,373
1603,995,544.58,375
1604,997,546.5790000000001,377
1605,121,80.9305,51
1606,493,206.22799999999998,213
1607,385,250.87599999999998,373
1608,999,545.487,934
1609,1002,548.4730000000001,937
1610,123,82.4207,87
1611,389,254.398,3
1612,1005,550.018,940
1613,390,253.61599999999999,245
1614,392,255.615,128
1615,1008,549.911,339
1616,1010,551.903,349
1617,1013,554.9019999999999,343
1618,1014,555.901,343
1619,393,256.007,379
1620,126,84.4238,105
1621,129,87.236,108
1622,132,90.2279,84
1623,309,139.761,185
1624,311,141.757,250
1625,314,144.27200000000002,39
1626,315,145.269,46
1627,317,147.106,170
1628,319,149.066,107
1629,1016,551.49,685
1630,1018,553.486,687
1631,1020,555.486,343
1632,1021,555.631,996
1633,320,149.43,173
1634,81,36.6328,46
1635,1025,558.549,955
1636,396,253.373,262
1637,83,38.4809,48
1638,1028,558.873,694
1639,134,90.3742,113
1640,137,93.37,116
1641,322,150.48,175
1642,1030,558.67,960
1643,1033,561.669,963
1644,1036,564.668,349
1645,324,152.084,177
1646,140,95.6756,63
1647,85,40.2486,78
1648,326,153.115,179
1649,1037,560.974,701
1650,143,97.8379,69
1651,1039,561.513,703
1652,145,99.6404,55
1653,1041,563.4209999999999,705
1654,328,154.446,181
1655,330,156.445,70
1656,1043,561.775,707
1657,147,100.794,93
1658,399,249.438,264
1659,1045,561.222,358
1660,1047,563.22,360
1661,1049,565.2090000000001,362
1662,1051,566.054,7
1663,1052,567.0419999999999,362
1664,1054,569.0409999999999,364
1665,1056,570.059,714
1666,1058,572.058,716
1667,1060,571.216,627
1668,1,0.997323,0
1669,331,154.545,267
1670,1062,571.589,629
1671,1064,573.5880000000001,631
1672,401,247.408,386
1673,1066,574.4159999999999,721
1674,1068,576.415,723
1675,1070,577.731,45
1676,1071,573.89,374
1677,1073,575.888,376
1678,1075,577.876,996
1679,1078,580.875,999
1680,1081,583.091,1002
1681,1084,586.09,1005
1682,1087,588.113,1008
1683,1090,591.081,1011
1684,1093,594.08,1014
1685,1096,597.023,741
1686,1098,596.007,386
1687,1100,598.005,388
1688,1102,599.944,387
1689,1104,601.944,389
1690,405,246.335,389
1691,408,249.335,392
1692,1106,603.105,1023
1693,1109,606.104,1026
1694,1112,609.095,7
1695,1113,610.094,8
1696,1114,611.091,12
1697,1115,612.09,13
1698,1116,613.072,382
1699,1117,614.072,383
1700,1118,615.066,278
1701,1119,616.039,384
1702,1120,617.0369999999999,0
1703,1120,616.935,11
1704,1121,617.065,385
1705,1122,618.064,386
1706,1123,618.797,400
1707,1126,620.786,402
1708,1128,622.785,404
1709,1130,624.784,405
1710,1133,623.2330000000001,0
1711,1133,623.2330000000001,0
1712,495,193.138,382
1713,1133,621.648,394
1714,1135,623.645,369
1715,334,152.296,186
1716,411,248.037,395
1717,1136,620.031,1087
1718,414,249.295,398
1719,417,252.295,401
1720,420,254.877,404
1721,423,257.839,407
1722,426,260.83799999999997,410
1723,429,263.467,284
1724,431,265.46299999999997,415
1725,434,268.449,418
1726,1140,620.0740000000001,651
1727,1142,618.795,419
1728,2,1.79168,1
1729,1144,611.741,1047
1730,1147,614.74,1050
1731,1150,616.918,283
1732,1151,617.803,770
1733,497,190.21099999999998,210
1734,498,191.21099999999998,0
1735,498,191.21,211
1736,1153,613.33,1056
1737,1156,616.276,1059
1738,5,4.69109,2
1739,7,6.691089999999999,4
1740,1159,618.81,1078
1741,1164,623.776,1083
1742,1169,628.6709999999999,1068
1743,1172,631.5930000000001,401
1744,1173,632.592,402
1745,1174,633.592,403
1746,1175,634.562,1078
1747,336,148.4,272
1748,499,190.472,386
1749,1179,635.599,382
1750,1180,636.5790000000001,1078
1751,1183,639.578,1081
1752,1186,642.503,1084
1753,1189,645.502,1087
1754,1192,647.981,1090
1755,1195,650.315,295
1756,1196,651.315,296
1757,339,150.197,190
1758,341,152.195,192
1759,1197,650.269,1095
1760,1200,652.6659999999999,1098
1761,1203,655.187,299
1762,1204,656.0880000000001,412
1763,1205,652.573,1103
1764,149,90.0055,125
1765,152,92.8564,97
1766,501,189.581,468
1767,1208,651.896,301
1768,1209,652.878,1107
1769,1212,655.877,415
1770,9,8.34408,5
1771,88,38.4743,32
1772,504,192.14700000000002,390
1773,1213,655.034,808
1774,1215,657.033,810
1775,154,93.6987,130
1776,89,39.2562,33
1777,343,150.907,194
1778,1217,648.427,303
1779,1218,649.427,304
1780,157,95.3285,101
1781,1219,648.721,394
1782,1220,647.119,1118
1783,1223,648.549,1121
1784,1226,651.549,1124
1785,1229,654.545,437
1786,1231,656.545,439
1787,1233,658.544,441
1788,1235,657.694,822
1789,1237,659.6469999999999,308
1790,1238,660.6469999999999,309
1791,1239,661.6469999999999,310
1792,1240,662.2139999999999,840
1793,1243,664.664,826
1794,1245,666.663,828
1795,1247,668.62,830
1796,1249,670.595,434
1797,1251,671.4639999999999,1144
1798,1254,674.3439999999999,404
1799,1255,675.3430000000001,405
1800,1256,676.3430000000001,406
1801,1257,677.341,838
1802,1259,679.341,840
1803,159,94.9239,103
1804,437,243.645,421
1805,345,148.269,204
1806,440,246.16400000000002,424
1807,443,249.162,427
1808,161,96.5696,137
1809,1261,670.029,409
1810,1262,671.029,722
1811,1264,673.029,724
1812,1266,673.0880000000001,1159
1813,1269,676.086,1162
1814,11,9.52885,5
1815,164,98.3745,92
1816,1272,675.1510000000001,316
1817,12,10.4571,6
1818,1273,675.0210000000001,317
1819,1274,674.346,414
1820,1275,673.931,1191
1821,1280,678.7189999999999,436
1822,1281,679.7189999999999,437
1823,14,12.3272,7
1824,1282,676.8439999999999,1198
1825,1287,681.4689999999999,439
1826,1288,681.4580000000001,320
1827,1289,682.4580000000001,321
1828,1290,682.115,488
1829,166,98.3916,142
1830,1292,684.092,1180
1831,1295,687.075,1183
1832,1298,689.378,419
1833,347,146.466,120
1834,1299,690.122,443
1835,446,243.42700000000002,430
1836,449,246.42700000000002,433
1837,1300,687.845,864
1838,1302,689.8430000000001,866
1839,1304,691.842,868
1840,1306,693.841,790
1841,1309,696.84,793
1842,1312,699.795,872
1843,1314,701.794,424
1844,1315,702.793,450
1845,1316,703.695,529
1846,1320,707.694,533
1847,1324,711.689,798
1848,1327,714.688,801
1849,1330,717.688,804
1850,15,13.0099,9
1851,1333,719.721,456
1852,18,15.9998,0
1853,1334,718.993,1211
1854,169,100.211,115
1855,1337,721.258,330
1856,1338,722.258,331
1857,1339,723.258,332
1858,172,103.198,147
1859,1340,724.049,814
1860,1343,726.115,793
1861,1345,727.85,886
1862,1347,729.8489999999999,888
1863,1349,731.7639999999999,462
1864,1351,733.763,464
1865,1353,735.763,466
1866,1355,737.76,800
1867,1357,739.7589999999999,802
1868,1359,741.752,804
1869,175,105.804,99
1870,177,107.804,64
1871,178,108.649,102
1872,180,110.649,104
1873,1361,741.436,830
1874,1364,744.436,833
1875,1367,747.431,898
1876,1369,749.43,900
1877,1371,751.429,902
1878,1373,753.378,473
1879,1374,754.285,525
1880,1376,756.285,527
1881,1378,758.284,529
1882,1380,760.182,54
1883,1381,761.181,55
1884,1382,762.181,56
1885,1383,762.002,340
1886,1384,763.0010000000001,341
1887,1385,764.0010000000001,342
1888,1386,765.0,480
1889,1388,766.998,1252
1890,1391,769.997,1255
1891,1394,772.995,480
1892,1395,773.9910000000001,1259
1893,1398,776.988,1262
1894,1401,778.2869999999999,483
1895,1402,779.2819999999999,484
1896,1403,780.2810000000001,485
1897,1404,781.2639999999999,486
1898,1405,782.263,0
1899,1405,782.2539999999999,26
1900,182,111.75299999999999,163
1901,350,146.841,87
1902,186,115.617,160
1903,1406,779.4839999999999,834
1904,1408,781.4839999999999,836
1905,1410,783.4830000000001,489
1906,1411,784.4830000000001,490
1907,1412,785.133,518
1908,1414,787.133,520
1909,1416,789.132,522
1910,1418,791.047,843
1911,19,16.5691,9
1912,20,17.5602,12
1913,1420,792.3560000000001,0
1914,1420,791.703,1347
1915,1425,796.668,351
1916,1426,795.4680000000001,352
1917,1427,796.2189999999999,849
1918,1429,798.2180000000001,851
1919,1431,798.921,0
1920,1431,797.502,436
1921,1432,787.49,1299
1922,189,115.473,122
1923,1436,789.5830000000001,855
1924,1438,790.451,1295
1925,1441,793.441,10
1926,1442,794.325,559
1927,1444,795.1610000000001,860
1928,1446,797.1389999999999,862
1929,1448,798.676,360
1930,1449,798.933,943
1931,191,116.838,165
1932,1451,796.8489999999999,1306
1933,1454,799.847,1309
1934,1457,802.846,1312
1935,1460,804.49,1315
1936,1463,807.471,1318
1937,1466,810.47,1321
1938,1469,813.47,1324
1939,1472,816.467,959
1940,1474,818.1569999999999,513
1941,1475,815.987,1021
1942,194,117.89399999999999,82
1943,196,119.715,169
1944,200,123.194,129
1945,9,4.88061,8
1946,1478,809.6339999999999,1332
1947,202,125.001,174
1948,1481,812.5160000000001,60
1949,1482,813.498,516
1950,1483,814.497,517
1951,1484,815.497,518
1952,205,127.771,177
1953,1485,808.092,888
1954,1487,810.086,370
1955,1488,811.075,371
1956,1489,811.7739999999999,581
1957,1491,812.84,372
1958,12,7.725219999999999,11
1959,15,10.7236,14
1960,1492,805.122,1344
1961,1495,807.868,1347
1962,1498,810.867,1350
1963,1501,813.867,1353
1964,1504,816.834,1356
1965,1507,819.8330000000001,1359
1966,1510,822.8330000000001,1362
1967,1513,825.828,558
1968,1515,827.827,560
1969,1517,829.827,562
1970,1519,830.932,1368
1971,1522,833.8910000000001,1371
1972,1525,836.862,1374
1973,1528,838.663,994
1974,1530,840.2719999999999,1379
1975,1533,843.2710000000001,1382
1976,1536,839.203,922
1977,1538,841.2,924
1978,1540,843.199,926
1979,1542,845.118,388
1980,1543,846.11,1003
1981,1545,848.11,389
1982,1546,846.375,1005
1983,1548,842.437,1397
1984,1551,845.434,1400
1985,1554,848.3510000000001,1403
1986,1557,851.309,1406
1987,1560,852.944,394
1988,1561,853.941,395
1989,1562,854.941,396
1990,1563,855.941,397
1991,1564,856.919,398
1992,1565,857.875,945
1993,1567,859.8739999999999,947
1994,1569,861.8739999999999,949
1995,1571,861.937,611
1996,452,224.292,149
1997,453,225.291,150
1998,454,226.291,151
1999,1573,862.948,402
2000,19,14.1102,17
2001,1574,863.936,403
2002,1575,864.935,1423
2003,1578,867.8439999999999,875
2004,1580,869.842,551
2005,1581,870.832,1429
2006,1584,873.745,616
2007,1586,873.763,1433
2008,1589,876.758,408
2009,1590,877.757,555
2010,1591,878.7560000000001,965
2011,1593,880.7460000000001,967
2012,1595,882.7280000000001,969
2013,1597,882.547,412
2014,1598,883.547,413
2015,1599,884.316,414
2016,1600,885.242,473
2017,208,123.485,135
2018,210,125.484,137
2019,1601,886.0360000000001,623
2020,1603,886.605,65
2021,1604,887.605,66
2022,1605,888.602,1034
2023,1607,887.5189999999999,976
2024,1609,889.5169999999999,978
2025,1611,891.5160000000001,980
2026,1613,893.4839999999999,418
2027,1614,894.45,1458
2028,1617,897.449,1461
2029,1620,900.447,1464
2030,1623,903.445,1467
2031,1626,906.404,479
2032,1627,905.921,1471
2033,1630,908.914,993
2034,1632,907.173,425
2035,1633,908.173,426
2036,1634,909.1460000000001,997
2037,2,1.9999799999999999,2
2038,4,3.99925,2
2039,6,5.99915,4
2040,8,7.98088,4
2041,10,9.98022,6
2042,1636,908.303,428
2043,1637,909.303,429
2044,1638,909.148,430
2045,1639,908.596,1052
2046,1641,910.595,1054
2047,1643,912.5939999999999,1056
2048,1645,908.975,1489
2049,1648,910.322,1547
2050,1653,915.318,1552
2051,1658,916.368,1064
2052,1660,918.367,1066
2053,212,123.49799999999999,90
2054,1662,916.2539999999999,434
2055,1663,915.72,1503
2056,1666,918.715,580
2057,1667,919.698,490
2058,1668,920.697,491
2059,1669,915.947,1509
2060,1672,918.946,1512
2061,22,16.1058,14
2062,214,123.941,140
2063,216,125.941,142
2064,1675,919.627,1526
2065,1679,923.6260000000001,1530
2066,1683,923.263,440
2067,4,3.9911,1
2068,5,4.99103,2
2069,6,5.9910000000000005,3
2070,7,6.99096,4
2071,1684,919.502,585
2072,1685,920.5,586
2073,1686,921.456,4
2074,1687,922.387,587
2075,1688,923.33,588
2076,1689,924.319,937
2077,1691,926.317,589
2078,1692,927.317,590
2079,1693,928.316,591
2080,1694,929.315,592
2081,1695,930.313,442
2082,1696,931.232,593
2083,1697,932.2310000000001,0
2084,1697,932.1489999999999,594
2085,1698,933.1410000000001,595
2086,1699,934.1339999999999,596
2087,1700,934.987,597
2088,1701,935.0369999999999,1538
2089,1704,937.846,1541
2090,1707,940.8430000000001,667
2091,1709,939.1389999999999,445
2092,8,7.83608,5
2093,9,8.835980000000001,0
2094,10,9.82388,1
2095,1710,936.877,0
2096,24,17.5737,22
2097,1710,934.326,605
2098,1712,936.2860000000001,602
2099,11,10.76,8
2100,1713,937.0980000000001,603
2101,1714,938.0980000000001,604
2102,1715,938.61,1051
2103,1717,940.6089999999999,1053
2104,1719,942.6089999999999,1055
2105,218,124.865,189
2106,351,129.92,121
2107,13,12.6164,11
2108,16,15.5842,12
2109,18,17.3418,14
2110,1721,927.7280000000001,1556
2111,12,10.7472,10
2112,15,13.7472,13
2113,18,16.7462,12
2114,22,15.3651,13
2115,1724,925.602,1109
2116,1726,927.574,1561
2117,1729,930.573,611
2118,1730,931.572,1565
2119,1733,934.571,1568
2120,20,18.6032,18
2121,20,19.094,18
2122,27,19.8759,25
2123,1736,933.186,1153
2124,30,22.6557,28
2125,34,26.5409,22
2126,1739,924.39,1068
2127,23,21.0689,21
2128,1741,925.671,1070
2129,26,24.0666,24
2130,1743,926.046,685
2131,1745,927.8969999999999,1123
2132,1747,928.304,455
2133,1748,927.959,456
2134,1749,927.314,457
2135,221,121.759,192
2136,1750,923.687,458
2137,1751,923.115,459
2138,224,124.103,148
2139,226,126.102,150
2140,1752,923.4739999999999,1585
2141,1755,925.747,689
2142,1757,927.465,1589
2143,1760,930.459,1130
2144,1762,931.895,462
2145,24,16.6061,16
2146,29,26.3933,27
2147,32,29.3848,22
2148,34,31.3847,14
2149,228,127.713,165
2150,35,32.378,33
2151,38,35.3779,11
2152,36,27.7042,24
2153,38,29.375999999999998,26
2154,1763,924.181,0
2155,1763,924.179,0
2156,23,20.7331,18
2157,1763,923.827,1595
2158,1766,926.826,624
2159,1767,927.826,974
2160,1769,929.823,70
2161,1770,930.821,465
2162,1771,931.82,466
2163,1772,931.555,625
2164,1773,931.1669999999999,1148
2165,1776,934.166,1151
2166,1779,936.6089999999999,1608
2167,1782,939.591,1611
2168,1785,942.554,1181
2169,1788,944.847,1616
2170,1791,947.658,470
2171,1792,948.5889999999999,1620
2172,1795,940.61,1623
2173,1798,940.2489999999999,1153
2174,1800,942.248,1155
2175,1802,944.2239999999999,1157
2176,1804,946.2230000000001,1159
2177,40,30.4719,37
2178,1806,945.5989999999999,473
2179,1807,946.5980000000001,474
2180,231,125.19,201
2181,1808,936.6460000000001,1636
2182,1811,939.6410000000001,1639
2183,1814,942.6289999999999,477
2184,39,34.0994,28
2185,43,32.8823,15
2186,1815,942.221,1643
2187,44,33.8136,16
2188,42,37.0065,13
2189,1818,944.832,1167
2190,1820,946.831,1169
2191,1822,948.83,1171
2192,45,34.8049,17
2193,234,127.76899999999999,156
2194,1824,949.453,668
2195,1826,951.45,670
2196,1828,953.449,672
2197,43,37.4736,41
2198,46,35.3278,18
2199,1830,944.002,1655
2200,1833,945.8380000000001,1658
2201,1836,944.5989999999999,1130
2202,1838,946.5980000000001,1132
2203,1840,948.4939999999999,1134
2204,47,40.845,33
2205,1842,949.81,1136
2206,27,18.121,13
2207,236,127.23299999999999,206
2208,1844,951.09,1138
2209,239,130.204,209
2210,1846,950.681,1671
2211,49,42.5556,45
2212,52,45.1445,48
2213,55,48.1445,12
2214,47,35.3255,45
2215,51,39.2326,47
2216,28,18.8585,16
2217,30,20.8577,19
2218,54,42.2231,50
2219,56,48.8901,39
2220,32,22.7796,24
2221,58,50.7886,41
2222,60,14.3814,20
2223,57,44.3235,35
2224,60,51.8929,56
2225,59,46.321000000000005,55
2226,62,49.3068,43
2227,64,51.3056,25
2228,1849,930.335,1724
2229,25,20.1302,12
2230,26,21.1297,13
2231,27,22.1296,8
2232,28,23.008000000000003,23
2233,242,128.83700000000002,162
2234,244,130.82299999999998,214
2235,30,24.9187,28
2236,1854,927.819,1677
2237,1857,930.815,1680
2238,62,16.2183,22
2239,247,133.01,166
2240,249,135.001,144
2241,64,18.1369,24
2242,66,20.1343,26
2243,63,53.4577,45
2244,1860,925.308,1193
2245,1862,927.275,1149
2246,1864,929.2689999999999,1151
2247,1866,931.268,1153
2248,251,135.91899999999998,170
2249,65,55.1934,61
2250,68,58.1007,28
2251,70,60.1007,27
2252,33,27.3308,11
2253,71,61.0565,23
2254,34,28.0668,32
2255,37,31.0658,35
2256,72,61.3304,28
2257,455,186.45,439
2258,68,21.7183,28
2259,254,136.155,109
2260,40,33.5119,32
2261,70,23.6575,25
2262,65,49.1468,41
2263,256,137.409,224
2264,259,140.403,227
2265,1868,908.762,493
2266,263,143.971,231
2267,1869,905.852,1198
2268,1871,907.8510000000001,1200
2269,1873,909.835,14
2270,1874,910.826,1158
2271,464,192.68,153
2272,352,115.205,41
2273,267,146.887,233
2274,465,193.25900000000001,308
2275,67,50.3645,47
2276,270,148.937,236
2277,273,151.93,182
2278,275,153.92700000000002,184
2279,277,155.921,186
2280,42,34.2872,34
2281,353,115.148,287
2282,44,35.876999999999995,36
2283,1876,893.818,1175
2284,1879,896.817,1178
2285,1882,899.76,1181
2286,69,51.0288,28
2287,279,155.408,245
2288,356,117.473,290
2289,35,23.053,27
2290,1885,898.802,1206
2291,359,120.42,42
2292,282,157.921,248
2293,1887,900.78,1208
2294,285,160.576,192
2295,360,120.609,293
2296,363,123.604,296
2297,39,26.6368,29
2298,74,58.1188,53
2299,76,60.1188,55
2300,78,62.1188,57
2301,80,64.1124,74
2302,1889,888.409,1764
2303,1894,893.034,1170
2304,46,36.4129,38
2305,83,66.2185,61
2306,85,68.2042,16
2307,287,158.74200000000002,253
2308,290,160.91899999999998,108
2309,291,161.893,197
2310,42,29.0142,24
2311,293,163.634,199
2312,1896,882.414,711
2313,1898,884.413,713
2314,1900,886.413,715
2315,86,68.14699999999999,37
2316,88,69.9991,81
2317,366,124.37100000000001,207
2318,91,72.9929,30
2319,44,30.6221,28
2320,92,73.527,85
2321,72,23.840999999999998,31
2322,48,37.2294,46
2323,95,75.8489,69
2324,295,162.745,201
2325,297,164.745,0
2326,297,164.745,112
2327,467,185.37,448
2328,74,25.7963,6
2329,75,26.7962,7
2330,97,77.3123,71
2331,99,79.3056,92
2332,298,164.863,279
2333,302,168.862,283
2334,306,172.86,208
2335,308,174.86,210
2336,310,176.858,62
2337,368,124.94,209
2338,370,126.94,211
2339,76,27.6585,35
2340,311,177.514,180
2341,46,32.0311,30
2342,48,34.0308,32
2343,51,39.7754,42
2344,53,41.7729,20
2345,50,35.9039,34
2346,53,38.9031,24
2347,54,39.9031,25
2348,102,81.7481,95
2349,105,84.7477,41
2350,106,85.7475,42
2351,107,86.7474,43
2352,108,87.7472,65
2353,110,89.7471,81
2354,112,91.7316,105
2355,115,94.7305,108
2356,118,97.7303,48
2357,119,98.7301,112
2358,122,101.728,65
2359,124,103.725,117
2360,127,106.54299999999999,27
2361,128,107.54299999999999,28
2362,1902,867.96,1216
2363,1904,869.955,676
2364,1905,870.955,677
2365,1906,871.6239999999999,1178
2366,1908,873.623,1180
2367,1910,874.488,1222
2368,129,107.73,122
2369,55,40.5288,30
2370,78,29.2903,44
2371,132,110.24799999999999,95
2372,57,42.3474,45
2373,60,45.3465,28
2374,61,46.3464,29
2375,70,47.6049,45
2376,72,49.6038,30
2377,134,110.92299999999999,97
2378,73,50.0995,52
2379,137,113.626,129
2380,3,2.9975,3
2381,6,5.98603,6
2382,75,52.0012,49
2383,1912,864.546,1183
2384,1914,866.543,1185
2385,1916,868.533,1187
2386,1918,870.533,1189
2387,1920,872.5319999999999,1191
2388,1922,874.529,1193
2389,1924,876.525,1195
2390,1926,878.503,1197
2391,1928,880.5,1232
2392,1930,882.4839999999999,1234
2393,1932,884.4830000000001,1236
2394,1934,886.477,1202
2395,1936,888.4739999999999,1204
2396,1938,890.4730000000001,1206
2397,1940,892.44,1241
2398,1942,894.439,696
2399,1943,895.438,697
2400,1944,896.438,698
2401,1945,897.431,1246
2402,1947,899.4110000000001,548
2403,9,8.97869,9
2404,2,1.9999900000000002,2
2405,4,3.99971,2
2406,6,5.99913,4
2407,8,7.997269999999999,8
2408,1948,899.426,513
2409,1949,900.409,514
2410,1950,901.0260000000001,515
2411,372,126.31,174
2412,11,10.8921,8
2413,375,128.877,177
2414,378,131.869,180
2415,14,13.7447,10
2416,13,12.7713,10
2417,16,15.7433,12
2418,54,40.7863,52
2419,20,19.702,8
2420,21,20.7019,9
2421,22,21.5908,14
2422,381,133.567,224
2423,25,24.3721,19
2424,27,26.372,12
2425,28,27.3719,22
2426,30,29.334,19
2427,140,112.686,132
2428,15,14.3341,15
2429,32,30.9124,31
2430,470,180.283,451
2431,473,183.282,454
2432,476,186.269,316
2433,478,188.268,141
2434,479,189.268,318
2435,57,42.6817,55
2436,60,45.6799,58
2437,63,47.8541,51
2438,36,34.0906,34
2439,39,37.0905,12
2440,40,38.0869,30
2441,42,40.0859,18
2442,43,40.8665,14
2443,19,17.7896,8
2444,20,18.7896,9
2445,44,41.6347,19
2446,47,44.6346,22
2447,21,19.5911,20
2448,313,164.521,213
2449,77,50.2523,55
2450,50,46.7639,22
2451,52,48.7632,30
2452,54,50.7613,32
2453,143,109.281,103
2454,65,48.2835,53
2455,67,50.2833,55
2456,56,52.2811,49
2457,59,54.9953,36
2458,61,56.8511,38
2459,145,109.60600000000001,137
2460,148,112.587,58
2461,149,113.583,141
2462,1951,842.822,700
2463,1952,843.821,0
2464,1952,843.8,1217
2465,1954,845.798,1219
