,auc,f1measure,acc
0,0.8259918048053642,0.6821191071593962,0.22033898305084745
1,0.8192238414933684,0.6891084740572387,0.22580645161290322
2,0.8274572649572649,0.741105251675375,0.2076923076923077
3,0.8331589958158996,0.7217162171626013,0.1875
4,0.8098182202494187,0.6759538600942285,0.20394736842105263
5,0.7734346642468239,0.6068829421770598,0.19736842105263158
6,0.7536472148541116,0.6066142113473812,0.13793103448275862
7,0.7145274080757953,0.5499574534997828,0.14615384615384616
8,0.7101449275362318,0.5855694377834859,0.183206106870229
9,0.7071570972886763,0.5621165923895591,0.16666666666666666
10,0.7258542674364176,0.5705342091757568,0.15384615384615385
11,0.7676156519546936,0.61650121892215,0.16822429906542055
12,0.7926167026443606,0.6360445657530923,0.1559633027522936
13,0.7971966453580435,0.6956653849061226,0.19491525423728814
14,0.7852353144949771,0.7066218072530625,0.1652892561983471
15,0.8177998029328233,0.6729131447596817,0.1267605633802817
16,0.8332264980880175,0.6113314781649581,0.22981366459627328
17,0.820058353557113,0.6586575365025618,0.25443786982248523
18,0.8181137557268968,0.6600492087988087,0.18947368421052632
19,0.8394190229373767,0.6669860698235168,0.20388349514563106
20,0.8428916721599649,0.7098919738209328,0.2594594594594595
21,0.868107895743515,0.7186494353897427,0.20707070707070707
22,0.8648051682753689,0.7455613935101816,0.1542056074766355
23,0.8803921256246449,0.691059142477319,0.28415300546448086
24,0.8677573712745753,0.7240948960574788,0.2696629213483146
25,0.8444954128440366,0.6968558328679841,0.25280898876404495
26,0.8211903422463578,0.6502263825768104,0.19254658385093168
27,0.8125183467826482,0.7040513566241555,0.2549019607843137
28,0.807839321217552,0.6785505554509509,0.26865671641791045
29,0.7978874106922886,0.7238562015251089,0.3170731707317073
30,0.8065193141912828,0.7406663937728915,0.33980582524271846
31,0.7927117084683387,0.8000853466386554,0.15384615384615385
32,0.7592376309687029,0.7248917601790351,0.3191489361702128
33,0.774838622915546,0.7754601109626111,0.019230769230769232
34,0.746374829001368,0.7582248890667143,0.17142857142857143
35,0.7154193531546111,0.7993673193806887,0.2413793103448276
36,0.6611243072050673,0.747205984678517,0.16216216216216217
37,0.7103755323267518,0.7889089822624049,0.14285714285714285
38,0.6909238625812443,0.7553263424889906,0.225
39,0.7172905807402727,0.7550425248466592,0.23076923076923078
40,0.7400414937759336,0.7448558556542677,0.08888888888888889
41,0.7602925531914895,0.7594752186588919,0.225
42,0.7529390898956116,0.6857026230481348,0.23076923076923078
43,0.7662907268170427,0.7360284019005571,0.13157894736842105
44,0.744503648233487,0.7749031499270359,0.16666666666666666
45,0.7442687747035573,0.7210498922392405,0.1
46,0.7188953802877853,0.6825793800739371,0.3055555555555556
47,0.7171955105999723,0.7605460614841768,0.08571428571428572
48,0.7394961240310078,0.7723885272269441,0.08
49,0.7363509506366649,0.7735482487170574,0.23809523809523808
50,0.7390388413429888,0.7939202103983081,0.19047619047619047
51,0.7259128904531456,0.7809630753554728,0.26666666666666666
52,0.7520057544403254,0.7983916304579565,0.14516129032258066
53,0.7403548322061546,0.7762270716415994,0.14102564102564102
54,0.6840342429106474,0.7397653338411675,0.2111111111111111
55,0.6783838962963998,0.7131558463360906,0.16853932584269662
56,0.6736096309116796,0.688801284094293,0.18867924528301888
57,0.7034686805283118,0.6147366619902975,0.11666666666666667
58,0.7648739224355481,0.6671522597730541,0.17543859649122806
59,0.782941254651781,0.5636215957136972,0.17543859649122806
60,0.7909546171983086,0.6174646342554063,0.19736842105263158
61,0.7681916279431493,0.5671065402088085,0.16842105263157894
62,0.782912056713182,0.6134356463568607,0.34831460674157305
63,0.7268491668385796,0.5162790547403876,0.11009174311926606
64,0.7368684775647063,0.6967599977228469,0.12727272727272726
65,0.7287596748913342,0.7684061546315332,0.3163265306122449
66,0.7248066915281377,0.6987807363818042,0.24358974358974358
67,0.684147874155742,0.7077333945118567,0.14634146341463414
68,0.7263973021919691,0.778740549832429,0.1791044776119403
69,0.7188692451850347,0.8105907703128473,0.2982456140350877
70,0.685096962601101,0.78291938993705,0.3548387096774194
71,0.6615077325608558,0.7774276959938258,0.10294117647058823
72,0.6194818583923642,0.7353069301444286,0.3230769230769231
73,0.6363688206732493,0.749101571110113,0.33962264150943394
74,0.648877292852625,0.7541689196865424,0.24074074074074073
75,0.6727327873824689,0.7479375273421306,0.09523809523809523
76,0.650911708253359,0.7066123070699493,0.11764705882352941
77,0.6227827258438741,0.6936371748200193,0.06451612903225806
78,0.6850107066381157,0.7121389724662809,0.2
79,0.7431236897274633,0.6741279919975012,0.25
80,0.7882625758116304,0.5794821707442814,0.3157894736842105
81,0.8011519860892247,0.5437571239018884,0.37142857142857144
