,auc,f1measure,acc
0,0.8442004118050789,0.6409780786688175,0.12234042553191489
1,0.8564319248826292,0.6511239186100332,0.16901408450704225
2,0.8766498088072038,0.7237649268378264,0.2727272727272727
3,0.8843631116358389,0.7510429594494777,0.12244897959183673
4,0.8866201366201365,0.7655864419960247,0.25274725274725274
5,0.8981039001079081,0.7990583552662752,0.1282051282051282
6,0.867196056955093,0.8000999364625379,0.175
7,0.8369583306663252,0.8065086931676877,0.1411764705882353
8,0.8603931071620894,0.7918642999713733,0.19047619047619047
9,0.8934066192187536,0.8306124580677297,0.08695652173913043
10,0.9021608126721763,0.7730155056699837,0.22727272727272727
11,0.8702564492038176,0.7806267179769103,0.12280701754385964
12,0.8748802074525057,0.7982693615084098,0.18518518518518517
13,0.8915498849613052,0.7917950544214759,0.21428571428571427
14,0.8734815383876698,0.7804317364688882,0.22033898305084745
15,0.8807524160147261,0.8406656220450388,0.09433962264150944
16,0.873899194303916,0.7700723114113213,0.15555555555555556
17,0.8711021233569263,0.768015145267711,0.09302325581395349
18,0.8704286570743406,0.7510536354496772,0.14583333333333334
19,0.8651891586674195,0.7597661995229494,0.25
20,0.8664118490205447,0.7654071152156553,0.2391304347826087
21,0.8580334190231362,0.7658836264521096,0.225
22,0.8482785834073197,0.7466261916223753,0.25806451612903225
23,0.8883654688869413,0.7585767939609998,0.14285714285714285
24,0.875,0.7306372836896092,0.1875
25,0.839778000181967,0.7680894457992741,0.4482758620689655
26,0.813034188034188,0.7123584932615838,0.15625
27,0.8503065319984122,0.7351191142765423,0.17073170731707318
28,0.8451914812338842,0.7171524277069399,0.21621621621621623
29,0.8780059153842856,0.7711790586957299,0.21951219512195122
30,0.8785310734463276,0.6995798229236152,0.11864406779661017
31,0.8835578621908127,0.771634231385547,0.25
32,0.8620051635111876,0.7732385152378171,0.1875
33,0.8529544940004529,0.7847158025606008,0.21428571428571427
34,0.8583809676662674,0.7472526847481005,0.16822429906542055
35,0.8598817327753293,0.7748504802161296,0.24731182795698925
36,0.8549714589141113,0.753344174715874,0.22580645161290322
37,0.8331254397748352,0.81394434084977,0.2345679012345679
38,0.8359922469062175,0.7768909951022182,0.23684210526315788
39,0.8551194539249147,0.6498552361548224,0.3142857142857143
40,0.8517397454031117,0.6015678864646036,0.18571428571428572
41,0.8555587557603688,0.6087924627131382,0.2
42,0.8861358956760468,0.6238587212707596,0.16129032258064516
43,0.8723404255319149,0.6362143160146811,0.2127659574468085
44,0.8298863636363636,0.6255883611467693,0.35
45,0.7746794871794871,0.5857749114147269,0.2
46,0.7783967659238809,0.5631138906509688,0.22727272727272727
47,0.7773678792038435,0.6628477521957324,0.02127659574468085
48,0.7291964756382258,0.7308972803292467,0.10204081632653061
49,0.7411122397155917,0.6511623084420298,0.1590909090909091
50,0.769346182699521,0.7180492662980222,0.3225806451612903
51,0.7553030303030303,0.6891020144321466,0.28
52,0.6861888111888111,0.6976160413942414,0.1875
53,0.7962175945601361,0.7607999999999999,0.15384615384615385
54,0.7258064516129032,0.7271657050738165,0.2
55,0.7768115942028986,0.7612584613025477,0.2222222222222222
56,0.6969849246231155,0.6714748038252238,0.2
57,0.7669616519174042,0.8053624954947286,0.13333333333333333
58,0.7541478129713424,0.6317442691203179,0.3333333333333333
59,0.7196969696969697,0.6478196758945632,0.18181818181818182
60,0.7719123505976095,0.6655020564421036,0.16666666666666666
61,0.774537037037037,0.6790462657198733,0.2
62,0.6991978609625669,0.7769529750956781,0.0
63,0.7448979591836734,0.7961636717904308,0.0
64,0.5894736842105264,0.7766350210970465,0.0
65,0.5294117647058824,0.6923076923076924,
66,0.5555555555555556,0.7142857142857143,
67,1.0,0.7233853865432811,0.0
68,0.9696969696969697,0.5810238989212706,0.0
69,0.6511627906976745,0.600721858786375,1.0
70,1.0,0.7967245657568238,0.0
71,0.2567567567567568,0.5638095238095238,1.0
