,auc,f1measure,acc
0,0.724706904038211,0.7169684091652055,0.19047619047619047
1,0.7523851645921527,0.7180024980075512,0.20408163265306123
2,0.7276159018520704,0.6240941955866696,0.2653061224489796
3,0.7464918142332109,0.5816102929562329,0.1951219512195122
4,0.7704974271012007,0.724030650760907,0.3181818181818182
5,0.7338959212376934,0.6952049600785049,0.24444444444444444
6,0.7074829931972789,0.6412401934851076,0.1746031746031746
7,0.8001482442323729,0.7706313030887048,0.2441860465116279
8,0.7743649792830121,0.7362658249944078,0.1978021978021978
9,0.8067599527000394,0.7583603790282635,0.1744186046511628
10,0.8001412429378532,0.7114182692307691,0.15476190476190477
11,0.8100518433179724,0.7597706603400555,0.15625
12,0.8311184939091916,0.819554886981453,0.14285714285714285
13,0.8717863841994924,0.8280342624854821,0.2641509433962264
14,0.8620158450704225,0.7516365926872121,0.265625
15,0.8406386237775421,0.7498217645529572,0.11594202898550725
16,0.82174662453318,0.7493475935828876,0.1864406779661017
17,0.8134875035909221,0.7695871189639165,0.2711864406779661
18,0.8024914416127805,0.7918812047787314,0.20454545454545456
19,0.811173784582326,0.7841990555051142,0.14705882352941177
20,0.8091133004926108,0.8122118636263367,0.14285714285714285
21,0.8222446236559139,0.8110385363789876,0.1935483870967742
22,0.785007072135785,0.8379966622414905,0.14285714285714285
23,0.7998687664041995,0.8640111426845368,0.1111111111111111
24,0.7823781873264328,0.7829009900990099,0.17647058823529413
25,0.8610812746151093,0.7780951965688644,0.10526315789473684
26,0.8665518725785621,0.7321633947534653,0.6086956521739131
27,0.8469387755102041,0.6544124565747156,0.3
28,0.8553632310516653,0.6201145816983205,0.06451612903225806
29,0.8431681091004458,0.6497668959119054,0.2903225806451613
30,0.8041237113402062,0.6039058308959817,0.2857142857142857
31,0.8000717231486463,0.6033380480905234,0.12121212121212122
32,0.7981788326615913,0.633614167444018,0.2727272727272727
33,0.786589008363202,0.5934302778802806,0.3225806451612903
34,0.7412238325281804,0.5574915201845718,0.14814814814814814
35,0.7944148936170213,0.6334681806265442,0.1875
36,0.7536433032616239,0.6467612249153031,0.09090909090909091
37,0.7312925170068028,0.6144304458972764,0.3333333333333333
38,0.8038759689922481,0.7159216870453649,0.3333333333333333
39,0.8480392156862745,0.6632829778460846,0.3333333333333333
40,0.6914893617021277,0.7618547867805062,0.42857142857142855
41,0.7564717162032597,0.7019504711812404,0.14285714285714285
42,0.7630208333333333,0.6234009778313576,0.3333333333333333
43,0.7473684210526317,0.7506883604505632,0.0
