,auc,f1measure,acc
0,0.6333767549573021,0.6680819180819181,0.3492063492063492
1,0.7238263726543249,0.5743468571699515,0.10204081632653061
2,0.7141677480240651,0.5783352247499424,0.30612244897959184
3,0.6489308386234548,0.5765553308410452,0.12195121951219512
4,0.6401372212692967,0.6479026265016452,0.25
5,0.6133145804031881,0.6558336414190923,0.13333333333333333
6,0.6853408029878618,0.600886565880446,0.09523809523809523
7,0.7066153988696378,0.6193675549580752,0.12790697674418605
8,0.7049010679692027,0.6707997170447763,0.18085106382978725
9,0.703389154704944,0.6062464809891692,0.14736842105263157
10,0.7399293853314075,0.6300808791928888,0.17204301075268819
11,0.7423279853558739,0.5431602916062214,0.14864864864864866
12,0.7430323299888517,0.555451808295845,0.23076923076923078
13,0.7651015228426398,0.5555008170203747,0.16666666666666666
14,0.7824319547543301,0.5525358174073159,0.21739130434782608
15,0.7481009556481254,0.4707656311569493,0.2727272727272727
16,0.746268656716418,0.49192830029305323,0.1791044776119403
17,0.7507987220447284,0.4960874038166931,0.19117647058823528
18,0.7618301283983363,0.5591858858832183,0.16981132075471697
19,0.7995421245421246,0.7462150064697637,0.225
20,0.73005733005733,0.734679843478758,0.21212121212121213
21,0.7993880048959608,0.7531575975511902,0.23684210526315788
22,0.7600282485875706,0.7359071194824983,0.1
23,0.7639187574671445,0.8502377971408009,0.14814814814814814
24,0.7475254237288135,0.7007775671244107,0.12
25,0.8020772094846169,0.6799942143978843,0.18518518518518517
26,0.7382561820826559,0.7238679739955649,0.3870967741935484
27,0.7804321728691477,0.6822695241977753,0.37142857142857144
28,0.7352884243128145,0.6140394845191817,0.05555555555555555
29,0.8267622461170848,0.6322070980720379,0.1388888888888889
30,0.7675012774655083,0.6208202029756246,0.3157894736842105
31,0.7977489177489178,0.542004048582996,0.18181818181818182
32,0.7728104575163399,0.633923578751165,0.2647058823529412
33,0.6133381054640896,0.6272893122474781,0.15151515151515152
34,0.6707570207570208,0.6292880103739981,0.1
35,0.5364661654135339,0.6099110602267455,0.15789473684210525
36,0.7138203815728246,0.5790851686758088,0.21428571428571427
37,0.7089350180505415,0.618523698794929,0.125
38,0.8134236453201971,0.6795868460946213,0.42857142857142855
39,0.8773148148148149,0.6711846245611278,0.3333333333333333
40,0.761904761904762,0.6366200603684556,0.5714285714285714
41,0.5974842767295597,0.607577227092181,0.2857142857142857
42,0.6564885496183206,0.5453295250185126,0.16666666666666666
43,0.722608695652174,0.4954212454212454,0.0
