,auc,f1measure,acc
0,0.84264087322279,0.7835915080574152,0.3183856502242152
1,0.853918122609325,0.7818158760057354,0.2647058823529412
2,0.8796938712055931,0.7881467363863779,0.18681318681318682
3,0.878566260754352,0.7795445835462652,0.30337078651685395
4,0.8762118061110222,0.7841557890430102,0.32978723404255317
5,0.8796852003270647,0.7774445193094962,0.06
6,0.8855226451513557,0.8059878294475523,0.3719806763285024
7,0.8749270424179325,0.7991625075005838,0.24064171122994651
8,0.877258230135376,0.8123238406890244,0.24873096446700507
9,0.8723932070306872,0.8214180126491459,0.14772727272727273
10,0.8692184596324593,0.8097840376261689,0.08383233532934131
11,0.8703026587868611,0.8274998067408782,0.13872832369942195
12,0.8697557483806764,0.7914120297635457,0.4146341463414634
13,0.8508611024316725,0.7978473049242338,0.03414634146341464
14,0.8289433429428723,0.7483440906211377,0.26521739130434785
15,0.8380243969866611,0.7834778015392633,0.32905982905982906
16,0.8368496732026144,0.7510156973374251,0.30980392156862746
17,0.8320390303305503,0.741834798435503,0.2015810276679842
18,0.8279603876949011,0.7168524163779738,0.4247787610619469
19,0.8156833989598654,0.7284812006728245,0.05343511450381679
20,0.8294523763273765,0.7306878235847961,0.002403846153846154
21,0.8365641976568792,0.75253082700727,0.3415841584158416
22,0.8313310922929028,0.7325067422499875,0.24752475247524752
23,0.8458119103717341,0.7355806385817449,0.2088607594936709
24,0.8467563756023034,0.7726773303940646,0.029850746268656716
25,0.8392022755257315,0.7650873949100429,0.0035460992907801418
26,0.8238783466635852,0.7559718359453839,0.10996563573883161
27,0.8010417516659868,0.7366548390892862,0.2
28,0.7951219056646504,0.7281605059199809,0.18272425249169436
29,0.7916967712801987,0.7188244845187706,0.040697674418604654
30,0.7917663689840335,0.7445536348799962,0.11494252873563218
31,0.7808509021103744,0.7079975135328883,0.014326647564469915
32,0.7955861965369293,0.7184279042758207,0.2643979057591623
33,0.788829669143022,0.7210217116595263,0.15384615384615385
34,0.7834613663839468,0.7285773917878324,0.3739612188365651
35,0.7806238935959904,0.7312136510715513,0.19558359621451105
36,0.7650378366568682,0.7233180577493136,0.2682926829268293
37,0.8077222316528037,0.7546711370983958,0.014598540145985401
38,0.8156674952054834,0.7659696213469428,0.23178807947019867
39,0.8186050006010338,0.7594507311711911,0.03389830508474576
40,0.8253955696202532,0.7314512619481356,0.11075949367088607
41,0.8180782643254165,0.730464948554273,0.15100671140939598
42,0.8147435353963544,0.7275287066205538,0.3142857142857143
43,0.8156037610506414,0.7224872598988499,0.17272727272727273
44,0.8082580138101386,0.7131513502962127,0.0870712401055409
45,0.7982094761347692,0.7109850098877996,0.14527845036319612
46,0.7940560535483618,0.7169325147506453,0.11864406779661017
47,0.7807872583283841,0.7070156475048726,0.25059665871121717
48,0.7977688855397265,0.7172581068817188,0.19794344473007713
49,0.8108903374433885,0.7306780590062508,0.15126050420168066
50,0.816245488417963,0.7189927501254738,0.20648967551622419
51,0.840076872919455,0.7292151006997558,0.13804713804713806
52,0.8446926929535058,0.7214350320467855,0.09868421052631579
53,0.843315949124581,0.7388067016682035,0.2463768115942029
54,0.848673763782345,0.7633682757360365,0.2336065573770492
55,0.8459758739668869,0.7708316332990981,0.1743119266055046
56,0.8277394158931403,0.7696690598282009,0.1488095238095238
57,0.8112286829669201,0.7723019614911507,0.17834394904458598
58,0.769736404733413,0.7584258462870458,0.21195652173913043
59,0.7634954316916257,0.7579465488526135,0.14622641509433962
60,0.7749893265022948,0.768021542083184,0.18055555555555555
61,0.7865635937854103,0.7626627752987438,0.18250950570342206
62,0.7885009767603979,0.7612604467501138,0.16225165562913907
63,0.7832290812350304,0.7266999702263818,0.24281150159744408
64,0.8094492216219673,0.7231364160979572,0.25609756097560976
65,0.8062824776111787,0.7063372106335158,0.24429967426710097
66,0.7829075153145076,0.6909667377783681,0.13058419243986255
67,0.7645368594968254,0.6861474086723616,0.30278884462151395
68,0.7608318062305792,0.7029949154533899,0.21212121212121213
69,0.7326971483402013,0.7055467223163469,0.32338308457711445
70,0.7400815850815852,0.7261626794258372,0.1
71,0.746879359061483,0.7464705597035092,0.0776255707762557
72,0.7717637356626527,0.7482983765461374,0.20938628158844766
73,0.7814347814347815,0.7323843886272493,0.13286713286713286
74,0.7878252713920817,0.7290764225304438,0.12643678160919541
75,0.8084503749050116,0.7272889960059791,0.1111111111111111
76,0.7870945516217934,0.7230001116926776,0.1811320754716981
77,0.8255315249266861,0.72706814454427,0.056451612903225805
78,0.8235419369863926,0.7189250384017415,0.22317596566523606
79,0.8136798024267153,0.7046170632178392,0.16417910447761194
80,0.8135731427244344,0.7281118900546331,0.1918819188191882
81,0.8127172983756056,0.705580368281761,0.2543103448275862
