,auc,f1measure,acc
0,0.6962174940898345,0.6129488779864719,0.3333333333333333
1,0.7632210779048461,0.7347002547954425,0.12244897959183673
2,0.743334906216822,0.7120582676433602,0.3673469387755102
3,0.7784831272970264,0.760784445475502,0.12195121951219512
4,0.7582761578044597,0.7547599241464146,0.25
5,0.7373183309892171,0.7398726548579813,0.15555555555555556
6,0.7569694544484461,0.7132707282524788,0.2698412698412698
7,0.749003984063745,0.7317640661156108,0.12790697674418605
8,0.7441013328917958,0.6874575605855023,0.14893617021276595
9,0.7379984051036684,0.7274458263041573,0.24210526315789474
10,0.7334697480340233,0.6878658381373063,0.24731182795698925
11,0.7092979433616885,0.6081796970482575,0.22972972972972974
12,0.716462281679673,0.6747758384122021,0.11538461538461539
13,0.7166666666666667,0.6654412140568549,0.2
14,0.8256745610934371,0.7858551016207904,0.30434782608695654
15,0.7834681042228212,0.7439460393441784,0.19480519480519481
16,0.8056090515166104,0.7661123137942737,0.208955223880597
17,0.7777673369667355,0.7671927602719149,0.23529411764705882
18,0.798450780637772,0.8042729081565786,0.07547169811320754
19,0.8141483516483516,0.7734061774399839,0.175
20,0.8108108108108107,0.8015378904385638,0.21212121212121213
21,0.8124847001223992,0.7862236579903065,0.34210526315789475
22,0.821680790960452,0.8338480128893663,0.3
23,0.7899641577060931,0.8683926381328132,0.037037037037037035
24,0.7719322033898305,0.7710803220619246,0.12
25,0.8293160885753479,0.7649791441698957,0.25925925925925924
26,0.8071361341661675,0.7857618710134656,0.45161290322580644
27,0.769827931172469,0.7975304726474773,0.5142857142857142
28,0.8436895083236546,0.8944617453964396,0.3333333333333333
29,0.8733572281959378,0.8230253702667129,0.6666666666666666
30,0.8294583546244252,0.7806016715629341,0.10526315789473684
31,0.8143722943722944,0.7489517061885482,0.09090909090909091
32,0.7803921568627451,0.7545147590945622,0.20588235294117646
33,0.7284061083273682,0.705952021523752,0.3939393939393939
34,0.6793040293040293,0.7149834823210345,0.3333333333333333
35,0.6671992481203007,0.7717018219339874,0.3157894736842105
36,0.7117263843648208,0.7736748924941574,0.07142857142857142
37,0.7856498194945848,0.788322616495991,0.25
38,0.8891625615763548,0.8488915435548646,0.42857142857142855
39,0.8877314814814814,0.8048600637156496,0.3333333333333333
40,0.8243145743145742,0.7462940733816434,0.42857142857142855
41,0.8126684636118597,0.6600066516586529,0.0
42,0.7143765903307888,0.5747461869349928,0.6666666666666666
43,0.5191304347826087,0.7168576104746317,0.0
