,auc,f1measure,acc
0,0.7538829151732378,0.7184376068793668,0.26881720430107525
1,0.7300506769533317,0.7402744624986037,0.2222222222222222
2,0.6897135916123258,0.6122373678463667,0.19696969696969696
3,0.811020466580793,0.7632085410174761,0.2116788321167883
4,0.7696001396891915,0.6652209185295437,0.21739130434782608
5,0.7774669682180693,0.697347158631834,0.3387096774193548
6,0.7868670164233577,0.6777729808433012,0.25
7,0.7624752296883446,0.6558246740978652,0.29508196721311475
8,0.7243925985518906,0.5772263096679717,0.336283185840708
9,0.7457839102719277,0.5816454510016962,0.11764705882352941
10,0.7554097445204523,0.5924371310617451,0.2413793103448276
11,0.7935280946796034,0.5295282317232507,0.24096385542168675
12,0.7221040189125295,0.5636245970978092,0.23333333333333334
13,0.7186023552640857,0.5753607358436331,0.2331288343558282
14,0.7380078316201664,0.6100147151566114,0.2638888888888889
15,0.7190957404773195,0.6336703067711738,0.22522522522522523
16,0.7101544898616028,0.6145067258881031,0.18410041841004185
17,0.7467034925160371,0.6226621456288577,0.17391304347826086
18,0.7805765086206896,0.6359672281183448,0.1875
19,0.8067432567432568,0.6076133754550782,0.1888111888111888
20,0.7949119498865417,0.6323650500210017,0.19402985074626866
21,0.8326172979084229,0.6695900457276469,0.16393442622950818
22,0.8318523447897909,0.6867959278171654,0.1792452830188679
23,0.8199528301886793,0.658433273611283,0.19166666666666668
24,0.8242925358838195,0.6584924560696067,0.15748031496062992
25,0.781334966319657,0.6368090614906294,0.07042253521126761
26,0.764954631676876,0.6147266065984804,0.2695035460992908
27,0.7290076335877863,0.5937214098876521,0.2916666666666667
28,0.7214163075090227,0.5906552748357543,0.16556291390728478
29,0.7719089853236195,0.6212361953603537,0.2621951219512195
30,0.7048398760330579,0.5986329936879731,0.26704545454545453
31,0.8060869565217391,0.6533229329577838,0.21739130434782608
32,0.7882731411229135,0.5955656932628515,0.176
33,0.7889573070607553,0.5985497386400975,0.1793103448275862
34,0.7596247563352826,0.647583597723408,0.20394736842105263
35,0.7695784460710821,0.532234940455544,0.16470588235294117
36,0.8056435326293512,0.4845581007304885,0.23140495867768596
37,0.7874696642398058,0.6413854653608553,0.14482758620689656
38,0.7989649149488218,0.6424112622400167,0.1456953642384106
39,0.7916695065817873,0.6409934551278492,0.2356902356902357
40,0.8012655457724347,0.6623708114262626,0.22525597269624573
41,0.7612869198312238,0.6855376422215195,0.1875
42,0.7309717310685669,0.5601330771595,0.21100917431192662
43,0.756210815588146,0.549178397690988,0.25
44,0.7353753002173623,0.5301987671576706,0.21030042918454936
45,0.7702411768419724,0.5390622782201787,0.1574468085106383
46,0.7479119680785149,0.45633167205079495,0.08949416342412451
47,0.7802356457035549,0.5377923178503261,0.23481781376518218
48,0.7742735042735044,0.47538469530915695,0.1794871794871795
49,0.7828509291214282,0.5029869771620924,0.205607476635514
50,0.793936488190881,0.5191035632048113,0.13302752293577982
51,0.7935715536871606,0.5183044356810951,0.1919191919191919
52,0.7528713972937081,0.5213094829885866,0.25225225225225223
53,0.7398730330249205,0.5351287756241898,0.19615384615384615
54,0.7665901702046282,0.5249220402339922,0.2554112554112554
55,0.7614039942807066,0.530239167212747,0.2222222222222222
56,0.760311600984368,0.5398982682053628,0.26993865030674846
57,0.7687727194045352,0.4851477599630625,0.330188679245283
58,0.7304075235109718,0.48954251734338616,0.2553191489361702
59,0.7319730876115256,0.5138859568063716,0.23255813953488372
60,0.6630279402209227,0.5684966586995757,0.2222222222222222
61,0.7756107171000788,0.5605397860147544,0.09259259259259259
62,0.7855362838915471,0.6355056277164053,0.25
63,0.7823932926829268,0.6075986296189237,0.21951219512195122
64,0.7808196449311432,0.6979364351068218,0.21951219512195122
65,0.7591787439613527,0.6130967341326748,0.2714285714285714
66,0.6540694929657256,0.5866387053056913,0.1348314606741573
67,0.5914076650003622,0.6294716813360591,0.27102803738317754
68,0.6939363772788733,0.5800716460862771,0.205607476635514
69,0.7880245197168857,0.49982953993446555,0.25217391304347825
70,0.7348683780782546,0.6063780092398575,0.26666666666666666
71,0.7524271844660194,0.6056661991584854,0.2708333333333333
72,0.7735741444866919,0.5276240424485206,0.18
73,0.8046653144016227,0.6530969642856099,0.25862068965517243
74,0.8266417910447761,0.5601422122602607,0.28
75,0.8129307968017645,0.5424990818277226,0.2222222222222222
76,0.8184449958643507,0.5861862871842136,0.1111111111111111
77,0.695906432748538,0.6584541906925273,0.34782608695652173
78,0.7711511789181691,0.6735781365410995,0.2857142857142857
79,0.7420545173193667,0.687832361101066,0.22580645161290322
80,0.7081473214285715,0.6607828163214013,0.08333333333333333
81,0.7555607313380692,0.7564542355323657,0.45161290322580644
82,0.8231932153392331,0.7763492063492063,0.5
83,0.7691679595002858,0.7037053468730486,0.40540540540540543
84,0.6317489616982003,0.6511206925506959,0.045454545454545456
85,0.6289801568989386,0.7868234500578245,0.0
86,0.741692285170546,0.8606725265909788,0.4074074074074074
87,0.7606499780412823,0.8737473115819337,0.25925925925925924
88,0.7300469483568075,0.8458451640433947,0.2857142857142857
