,auc,f1measure,acc
0,0.6428571428571428,0.7178845512178846,0.46153846153846156
1,0.3913043478260869,0.5158730158730158,0.46153846153846156
2,0.6534040671971706,0.621376433785193,0.07692307692307693
3,0.7169421487603307,0.7037837837837838,0.09090909090909091
4,0.7213114754098361,0.7271256889852715,0.42857142857142855
5,0.7070217917675544,0.7183960820324456,0.0
6,0.7812499999999999,0.7200182398540811,0.5
7,0.7783251231527093,0.8079120879120879,0.42857142857142855
8,0.7573696145124716,0.758863569103285,0.14285714285714285
9,0.7531645569620253,0.7597296857189384,0.1
10,0.81484375,0.684528070354842,0.125
11,0.5949119373776908,0.6037376048817695,0.0
12,0.6942934782608696,0.6131868131868131,0.25
13,0.7156726768377254,0.7559606094388703,0.07142857142857142
14,0.671922377198302,0.6695175438596491,0.11764705882352941
15,0.6759708737864077,0.6111820173950908,0.20833333333333334
16,0.7076086956521739,0.6814578806134048,0.0625
17,0.664787798408488,0.6863913029326563,0.27586206896551724
18,0.3977272727272727,0.3093568774641083,0.25
19,0.7116382505559674,0.7184424044761774,0.23684210526315788
20,0.42497566402447506,0.5172677595628415,0.2127659574468085
21,0.7144489588623667,0.7083202422095913,0.18181818181818182
22,0.6691861101982692,0.69789923686323,0.1568627450980392
23,0.6398749154834347,0.6663480604984512,0.1896551724137931
24,0.6697908445146015,0.7092864744910667,0.05357142857142857
25,0.7131192660550458,0.679275479541167,0.22
26,0.7184684684684687,0.6045146571272996,0.3269230769230769
27,0.6961639427555254,0.6017188673955705,0.2857142857142857
28,0.6927865612648222,0.6166858033297794,0.20454545454545456
29,0.7617344173441734,0.5790351881333102,0.3902439024390244
30,0.7130653266331659,0.7521325844382439,0.275
31,0.7655122655122656,0.7790575916230367,0.047619047619047616
32,0.771702919851068,0.7189025764726935,0.2222222222222222
33,0.7552521008403361,0.7185751176680882,0.2857142857142857
34,0.7608901515151515,0.7486038521890873,0.1875
35,0.7049527210209615,0.6676495135933886,0.23943661971830985
36,0.7475723219279069,0.728706928421791,0.1348314606741573
37,0.7580713319810684,0.7146756004420363,0.0392156862745098
38,0.761148930258405,0.6758306949839803,0.2457627118644068
39,0.7594217707519384,0.7155087735059062,0.20610687022900764
40,0.7851587402779548,0.7162605388842823,0.10483870967741936
41,0.7166349206349205,0.7065807817314639,0.064
42,0.7060267857142857,0.7146381343048105,0.10714285714285714
43,0.6649257552483359,0.7105944133574877,0.0967741935483871
44,0.6895810955961332,0.7336856337149722,0.02631578947368421
45,0.7297428041602838,0.7399938180248731,0.08860759493670886
46,0.7841346682803388,0.719841650527571,0.29508196721311475
