,auc,f1measure,acc
0,0.8144489184380559,0.7120962171493871,0.1440677966101695
1,0.8184249506254114,0.6614978902953585,0.21774193548387097
2,0.8226118067978533,0.7260170024068958,0.2076923076923077
3,0.8330137145513714,0.7326054433586305,0.1736111111111111
4,0.8130236305048336,0.6926020961293513,0.21052631578947367
5,0.7763631200302915,0.6049972869412233,0.19078947368421054
6,0.7573520931841771,0.6371871731033687,0.14482758620689656
7,0.7179162609542357,0.5183459701001246,0.23846153846153847
8,0.7181799919646444,0.5669513135266561,0.183206106870229
9,0.7069961489088576,0.5544817195958871,0.16666666666666666
10,0.7289419717454049,0.5638131461271803,0.19827586206896552
11,0.7592563353595959,0.6059171256032365,0.16981132075471697
12,0.793083531874955,0.6480476858902026,0.1574074074074074
13,0.790937702490049,0.669011907833249,0.15384615384615385
14,0.7787725911963633,0.6979601552772284,0.21551724137931033
15,0.7943853688206548,0.7459570218767505,0.12318840579710146
16,0.7832740507899745,0.7280565192141963,0.2597402597402597
17,0.782495046486816,0.6368139442510339,0.2716049382716049
18,0.7860453386769177,0.650732706950301,0.17543859649122806
19,0.7898601796066841,0.6836831786223118,0.18947368421052632
20,0.7964497041420119,0.7557173846721554,0.17159763313609466
21,0.839047292707413,0.7783112701252236,0.15846994535519127
22,0.824600880362657,0.7403136538490883,0.16666666666666666
23,0.8403612886396243,0.7385043273626014,0.2804878048780488
24,0.8335080222526808,0.7633409433395613,0.18471337579617833
25,0.8363654270960843,0.7167368069102802,0.18791946308724833
26,0.7935022709786306,0.7324202480619408,0.21705426356589147
27,0.7778403770770183,0.728822196745673,0.19083969465648856
28,0.7836633384103346,0.7240754467115498,0.19298245614035087
29,0.7816117012842874,0.6966439700684611,0.10377358490566038
30,0.7683893345734992,0.7391506102111455,0.19148936170212766
31,0.7592836739178203,0.7394869187612189,0.21621621621621623
32,0.7573563839366109,0.7201525468923143,0.3111111111111111
33,0.7907891982415742,0.7091184706208966,0.0784313725490196
34,0.7857859167211686,0.6984779696427865,0.21212121212121213
35,0.7980671108710007,0.6959503367439267,0.2222222222222222
36,0.6979765112613758,0.6940010166875477,0.11764705882352941
37,0.7318548387096775,0.6784038019768753,0.1
38,0.7147725428679612,0.7077760276591331,0.13157894736842105
39,0.7418518945065069,0.7403334545256393,0.3157894736842105
40,0.7753545556575859,0.7368123490340395,0.18181818181818182
41,0.7820046893317703,0.7773744905754398,0.225
42,0.8010817307692308,0.8243652690360135,0.38461538461538464
43,0.8067746950490313,0.725705527800511,0.2972972972972973
44,0.7914835164835166,0.7336955502695668,0.20512820512820512
45,0.7893617676970014,0.7503042590629161,0.08108108108108109
46,0.7660079051383399,0.6251687894284229,0.09090909090909091
47,0.756315445026178,0.7466490380522823,0.03125
48,0.7428469081628084,0.7718480735115422,0.13043478260869565
49,0.7483324068927181,0.7787301563389075,0.23809523809523808
50,0.7759965952617391,0.7817112344200579,0.14285714285714285
51,0.7600479259626508,0.7760411320201456,0.2833333333333333
52,0.7751022262607905,0.7481479209631361,0.24193548387096775
53,0.7143222093041443,0.7546014176574066,0.1038961038961039
54,0.717770020831155,0.7700679428667468,0.21348314606741572
55,0.6230249010502695,0.7432680720661694,0.14772727272727273
56,0.6670903330386089,0.6599026626697231,0.11538461538461539
57,0.7082002250568307,0.6760753858705245,0.10526315789473684
58,0.7257370802968287,0.6469269031536798,0.05660377358490566
59,0.7732622222222223,0.593084059918733,0.28
60,0.7906344261484448,0.6530427388988184,0.1746031746031746
61,0.7968736484399136,0.6056568823539175,0.21333333333333335
62,0.7826860090808136,0.7598417342132416,0.2608695652173913
63,0.8030449905913213,0.700597966950501,0.11842105263157894
64,0.7825484764542937,0.7348277965654365,0.2361111111111111
65,0.7717457012358947,0.8050499469339144,0.265625
66,0.7429751222334403,0.7468246213971667,0.2653061224489796
67,0.7092570417597117,0.6865056088563273,0.20754716981132076
68,0.7464953797610999,0.6858430322833996,0.19607843137254902
69,0.7536782154722355,0.7546458506772645,0.24489795918367346
70,0.7118772533595542,0.8074726723291209,0.2962962962962963
71,0.6693600600833916,0.8174808772764633,0.14754098360655737
72,0.6782494882695639,0.777622107004362,0.22413793103448276
73,0.6123566090723024,0.7710318672528977,0.1702127659574468
74,0.6703226144613046,0.722870092925021,0.21739130434782608
75,0.670130229980604,0.7377410042858944,0.1111111111111111
76,0.6787686240140227,0.641906976062774,0.07142857142857142
77,0.6774884866171174,0.6757770263335742,0.11538461538461539
78,0.6942990110529378,0.6860802807122722,0.25
79,0.7430743243243242,0.7045396238037859,0.28125
80,0.7687847721447773,0.5821596743305913,0.20588235294117646
81,0.7277581990794015,0.5460774015241148,0.21875
