"auc","precision","recall","f1measure","gmean","recall20","MCC","fp","fn","waste_effort","all_effort"
0.738130309406905,0.309236947791165,0.366666666666667,0.335511982570806,0.570420160800129,0.319047619047619,0.236357798807209,344,266,189926,344156
0.759584883269814,0.334051724137931,0.381773399014778,0.35632183908046,0.585437448238351,0.342364532019704,0.264015891518353,309,251,123655,285576
0.756822437054995,0.317991631799163,0.392764857881137,0.351445086705202,0.592931289744615,0.338501291989664,0.262904008710284,326,235,169427,307288
0.749428393881241,0.354545454545455,0.347438752783964,0.35095613048369,0.560913942500539,0.309576837416481,0.255185184779549,284,293,151217,323843
0.739582396853755,0.298947368421053,0.357682619647355,0.325688073394495,0.56483288214621,0.319899244332494,0.231164870961733,333,255,157260,295761
0.743444524296889,0.327067669172932,0.430693069306931,0.371794871794872,0.61703267639768,0.383663366336634,0.280098116072108,358,230,155843,322812
0.753487792531443,0.333333333333333,0.356294536817102,0.34443168771527,0.566788472483351,0.320665083135392,0.250678877307434,300,271,180674,328039
0.727422871322181,0.307385229540918,0.369304556354916,0.335511982570806,0.571404170159066,0.321342925659472,0.234501497643926,347,263,175052,343662
0.741043907221865,0.346604215456674,0.344186046511628,0.345390898483081,0.559067349369124,0.311627906976744,0.253048529452359,279,282,136246,290535
0.73806493479617,0.339578454332553,0.328798185941043,0.334101382488479,0.546421255449215,0.287981859410431,0.240186225138457,282,296,154142,313072
0.727379072118356,0.314583333333333,0.36919315403423,0.33970753655793,0.574042493589647,0.32518337408313,0.244465288011718,329,258,161437,336428
0.740819879708769,0.342281879194631,0.354166666666667,0.348122866894198,0.56563021585784,0.319444444444444,0.253788538179128,294,279,137612,266479
0.732982628742603,0.31712962962963,0.303769401330377,0.310305775764439,0.523542321554524,0.279379157427938,0.209911248048799,295,314,159753,306096
0.736578893651766,0.325112107623318,0.34037558685446,0.332568807339449,0.55374138585928,0.302816901408451,0.236541562359013,301,281,143102,268101
0.754427275879893,0.325481798715203,0.387755102040816,0.353899883585565,0.590418664018102,0.349489795918367,0.265944085471973,315,240,147536,288311
0.774144189824059,0.377622377622378,0.373271889400922,0.375434530706837,0.583887045620046,0.329493087557604,0.288043476191847,267,272,131077,297631
0.740785046133506,0.333333333333333,0.329238329238329,0.331273176761434,0.548303519875091,0.297297297297297,0.243671578990005,268,273,151170,284796
0.765887977869545,0.353982300884956,0.408163265306122,0.37914691943128,0.60772409207925,0.362244897959184,0.294395284271498,292,232,159086,308909
0.733690609931585,0.311475409836066,0.319711538461538,0.315539739027283,0.537459858869938,0.295673076923077,0.220727975532871,294,283,140082,266631
0.733752960544434,0.32541567695962,0.32311320754717,0.324260355029586,0.541616694263157,0.297169811320755,0.231703997163911,284,287,139721,267461
0.760537392180692,0.369158878504673,0.37799043062201,0.373522458628842,0.587123884128862,0.322966507177034,0.287017452681845,270,260,147862,323841
0.774177070596563,0.355408388520971,0.392682926829268,0.373117033603708,0.595705613486543,0.35609756097561,0.283980656113697,292,249,162702,318165
0.751812359102974,0.354347826086957,0.367945823927765,0.361018826135105,0.576048758647521,0.325056433408578,0.265511018742545,297,280,160084,342830
0.758680311146405,0.358974358974359,0.360655737704918,0.35981308411215,0.572465200658532,0.325526932084309,0.268784708489878,275,273,127992,274163
0.748345429307952,0.315789473684211,0.365853658536585,0.338983050847458,0.572001921929687,0.326829268292683,0.244303282736479,325,260,158295,289358
0.77066064320261,0.345864661654135,0.340740740740741,0.343283582089552,0.55826387304421,0.301234567901235,0.257051852705074,261,267,154334,307748
0.737782267913049,0.324034334763948,0.347126436781609,0.335183129855716,0.558499820302568,0.308045977011494,0.238590065399561,315,284,151838,318097
0.72604240210131,0.318604651162791,0.331719128329298,0.32502965599051,0.547739570956877,0.297820823244552,0.232083933629287,293,276,156521,305670
0.73977947319298,0.331065759637188,0.345971563981043,0.338354577056779,0.558535910444872,0.317535545023697,0.243047558164675,295,276,162376,297205
0.754672672718631,0.294117647058824,0.393700787401575,0.336700336700337,0.589735668866289,0.338582677165354,0.24465610581454,360,231,157563,313552
0.737941897672994,0.3125,0.30751708428246,0.309988518943743,0.526701111201506,0.293849658314351,0.211074695031317,297,304,149546,268465
0.772334197996846,0.365256124721604,0.378752886836028,0.3718820861678,0.585990116025616,0.346420323325635,0.280978282203737,285,269,143388,283374
0.762879524318719,0.327800829875519,0.390123456790123,0.356257046223224,0.590469000470946,0.348148148148148,0.263517606954103,324,247,172508,322583
0.752013052598866,0.337053571428571,0.35781990521327,0.347126436781609,0.568310178252701,0.324644549763033,0.253856737283784,297,271,145978,296309
0.763082147861401,0.338565022421525,0.368292682926829,0.352803738317757,0.577086948278001,0.336585365853659,0.26285376400185,295,259,141745,279807
0.756153053887561,0.353944562899787,0.390588235294118,0.371364653243848,0.592866512239512,0.345882352941176,0.278559201762312,303,259,154733,337491
0.745656574812666,0.327790973871734,0.350253807106599,0.338650306748466,0.563449576294265,0.309644670050761,0.249418267970082,283,256,144423,297671
0.760479847436369,0.349173553719008,0.415233415233415,0.379349046015713,0.610825904944907,0.373464373464373,0.291379087663482,315,238,116144,278771
0.76132408197137,0.326530612244898,0.338028169014085,0.332179930795848,0.552418189436152,0.307511737089202,0.237262841478566,297,282,151493,270396
0.764946513673273,0.330254041570439,0.369509043927649,0.348780487804878,0.57807163921882,0.320413436692506,0.260893925569259,290,244,163886,344385
0.765067790370713,0.382289416846652,0.414519906323185,0.397752808988764,0.612266425792842,0.362997658079625,0.308080608942092,286,250,142705,329545
0.765905910295058,0.343891402714932,0.341573033707865,0.342728297632469,0.556201080465533,0.312359550561798,0.247980866307026,290,293,151626,284409
0.756940003026945,0.364077669902913,0.369458128078818,0.366748166259169,0.580930221352432,0.332512315270936,0.281114995524159,262,256,133394,298448
0.753128388635871,0.317191283292978,0.335897435897436,0.326276463262765,0.552343337370475,0.317948717948718,0.238156878672631,282,259,141117,270359
0.757462874719512,0.349881796690307,0.355769230769231,0.352800953516091,0.568948320112493,0.324519230769231,0.263730471290011,275,268,119551,269234
0.751539402326478,0.330396475770925,0.352112676056338,0.340909090909091,0.563485541483785,0.314553990610329,0.247025501054691,304,276,162354,322402
0.749060034442709,0.308300395256917,0.380487804878049,0.34061135371179,0.580304725495404,0.336585365853659,0.242891049934996,350,254,181203,348453
0.745304792228537,0.363636363636364,0.387096774193548,0.375,0.590994717722615,0.334101382488479,0.281797635554878,294,266,158761,344371
0.745121380763898,0.323886639676113,0.374707259953162,0.347448425624321,0.577864845550977,0.344262295081967,0.249933441431992,334,267,163434,314813
0.747877503675301,0.33411214953271,0.339667458432304,0.336866902237927,0.554455181075659,0.311163895486936,0.243004678138382,285,278,147054,286601
0.733912266556255,0.309917355371901,0.356294536817102,0.331491712707182,0.563296487521004,0.327790973871734,0.232645715725708,334,271,155080,288156
0.760109630111256,0.364444444444444,0.37962962962963,0.3718820861678,0.586798488756224,0.342592592592593,0.281685581932132,286,268,157981,334891
0.748733811642903,0.355042016806723,0.371428571428571,0.363050483351235,0.577696439243825,0.336263736263736,0.264840103183066,307,286,136755,304930
0.730425362674441,0.304449648711944,0.315533980582524,0.309892729439809,0.533455480414104,0.279126213592233,0.214095215626009,297,282,131599,257555
0.748983141491752,0.322515212981744,0.395522388059701,0.355307262569832,0.593376388212953,0.358208955223881,0.261959790480585,334,243,168702,308133
0.765812061501717,0.314345991561181,0.376262626262626,0.342528735632184,0.579744109633687,0.333333333333333,0.249574871937205,325,247,163481,313465
0.751613351139208,0.329243353783231,0.397530864197531,0.360178970917226,0.59531350872681,0.350617283950617,0.266768377432789,328,244,154394,303753
0.745607605961822,0.320261437908497,0.362068965517241,0.339884393063584,0.570863612123074,0.32512315270936,0.248654556415607,312,259,181219,331737
0.760894013317377,0.394736842105263,0.387323943661972,0.390995260663507,0.59607055057364,0.349765258215962,0.307144410076017,253,261,155586,318840
0.771523716699155,0.378151260504202,0.412844036697248,0.394736842105263,0.610853776252738,0.360091743119266,0.305068710497017,296,256,149407,319885
0.754368112947658,0.312359550561798,0.361979166666667,0.335343787696019,0.570405497106643,0.325520833333333,0.244767444466692,306,245,134272,261792
