,time_auc,time_f1measure
0,0.639705882,0.657142857
1,0.866666667,0.928571429
2,1,0.917989418
3,0.744318182,0.816139932
4,0.875,0.867342799
5,0.866666667,0.928571429
6,0.625,0.769230769
7,0.755555556,0.409700722
8,0.615942029,0.167179487
9,0.833333333,0.762055336
10,0.644444444,0.73727422
11,0.788359788,0.663651781
12,0.775210084,0.656729901
13,0.601449275,0.242986034
14,0.712662338,0.706939799
15,0.778409091,0.692461909
16,0.805128205,0.799052299
17,0.563616071,0.697579241
18,0.55775076,0.658796296
19,0.8225,0.814070132
20,0.676271186,0.482076061
21,0.608870968,0.460424185
22,0.492742552,0.576335658
23,0.586525308,0.675116864
24,0.753196931,0.745143942
25,0.797183099,0.797200714
26,0.8125,0.725047752
27,0.862903226,0.719413919
28,0.690123457,0.676535088
29,0.465325342,0.422294377
30,0.608682984,0.75047259
31,0.624691358,0.676962677
32,0.575,0.600074494
33,0.661118737,0.602979872
34,0.760184391,0.720277623
35,0.757033025,0.664185717
36,0.802367576,0.740022834
37,0.731432779,0.68654684
38,0.697269727,0.652667037
39,0.661910377,0.712328767
40,0.675724173,0.654466643
41,0.669318182,0.702073733
42,0.661122661,0.549337861
43,0.714285714,0.643984221
44,0.792989418,0.664587584
45,0.721102151,0.694296642
46,0.688427864,0.678752983
47,0.739493534,0.742621987
48,0.733488372,0.69541967
49,0.852,0.792427316
50,0.816017316,0.827631868
51,0.908333333,0.808367072
52,0.951149425,0.798857143
53,0.964285714,0.858275862
54,0.728383459,0.753264306
55,0.7785144,0.718667615
56,0.712384954,0.673283027
57,0.711636829,0.626399214
58,0.650568182,0.608468199
59,0.682238899,0.628203487
60,0.699733181,0.686696592
61,0.69640853,0.630651389
62,0.710096319,0.655677306
63,0.714080201,0.689318414
64,0.738239591,0.736093772
65,0.730621302,0.719457014
66,0.838681319,0.752349353
67,0.788210227,0.70546875
68,0.740062696,0.682440838
69,0.745274102,0.696844842
70,0.804704729,0.732930248
71,0.825520833,0.771290037
72,0.71509009,0.67479155
73,0.840961098,0.770349475
74,0.838609172,0.771767255
75,0.771372549,0.702620576
76,0.762209302,0.686565076
77,0.732070707,0.739158403
78,0.789160214,0.707795313
79,0.790555556,0.70428927
80,0.734545455,0.71816092
81,0.701271186,0.637795276
82,0.712372449,0.678980313
83,0.742554859,0.68794421
84,0.743043478,0.640991784
85,0.709575955,0.645071182
86,0.744296244,0.655205335
87,0.793081761,0.713690476
88,0.693948413,0.629126214
89,0.773109244,0.691696687
90,0.784921099,0.665641251
91,0.710808328,0.662064431
92,0.757596372,0.719607843
93,0.819270833,0.768086674
94,0.812346329,0.767352575
95,0.734966856,0.668936752
96,0.722647528,0.651813476
97,0.772149601,0.704494018
98,0.768048871,0.715565174
99,0.763616891,0.680059179
100,0.777380952,0.684646032
101,0.790130459,0.722304147
102,0.870567376,0.775280899
103,0.69708379,0.635972427
104,0.743931257,0.694968842
105,0.807808717,0.692637681
106,0.791576205,0.748688811
107,0.810226493,0.771095571
108,0.81200318,0.760658451
109,0.854288499,0.785550936
110,0.812522046,0.750983478
111,0.786970933,0.757135749
112,0.726132024,0.696856438
113,0.775490196,0.73404876
114,0.730392157,0.724021946
115,0.762059369,0.694228324
116,0.674131016,0.684769356
117,0.754623044,0.681471112
118,0.802034884,0.746840702
119,0.8078125,0.749918572
120,0.70853496,0.655142279
121,0.631607266,0.541329154
122,0.777812416,0.702226225
123,0.809927361,0.718968457
124,0.873104812,0.791600647
125,0.902636917,0.825573505
126,0.802133655,0.760288115
127,0.804166667,0.710370385
128,0.793693694,0.793146033
129,0.725782414,0.616972715
130,0.656862745,0.592959109
131,0.728101117,0.731379731
132,0.823529412,0.74829932
133,0.784855769,0.754628462
134,0.833957966,0.762539237
135,0.770996641,0.719500879
136,0.743734644,0.563798889
137,0.81186143,0.717232163
