,time_auc,time_f1measure
0,0.818534961,0.75147209
1,0.782291959,0.724873141
2,0.851439736,0.744837461
3,0.844972038,0.654756834
4,0.796768345,0.578208852
5,0.842924055,0.650647414
6,0.82409358,0.688050403
7,0.853598882,0.736924686
8,0.915676287,0.830929869
9,0.821237161,0.862643444
10,0.756259248,0.732250125
11,0.774252513,0.633658662
12,0.837571871,0.687354425
13,0.8070288,0.728964288
14,0.775804405,0.746620107
15,0.860497559,0.774373189
16,0.929768689,0.8768927
17,0.803448276,0.80407745
18,0.781917536,0.799547361
19,0.726818059,0.835996284
20,0.906066536,0.812408941
21,0.866560219,0.781436562
22,0.790453074,0.715844965
23,0.827745384,0.731875118
24,0.749242424,0.717018309
25,0.827318296,0.74602837
26,0.80469697,0.828240277
27,0.885990338,0.791664557
28,0.563492063,0.614275656
29,0.813163482,0.749860173
30,0.797895573,0.686340176
31,0.62024987,0.848627852
32,0.523453919,0.71831789
33,0.875295708,0.750338475
34,0.888631579,0.786171762
35,0.815968379,0.757860886
36,0.857737863,0.725985208
37,0.792220839,0.757962559
38,0.816980024,0.82848917
39,0.810909091,0.752703328
40,0.792854672,0.725383492
41,0.863148984,0.805967283
42,0.797547211,0.827298908
43,0.783591255,0.548740608
44,0.788180525,0.608548746
45,0.76509512,0.601623284
46,0.628205128,0.695238095
47,0.819029251,0.783480761
48,0.856640625,0.821042856
49,0.82689951,0.723276723
50,0.73923445,0.674891662
51,0.64,0.465390534
52,0.694285714,0.664320096
53,0.798775619,0.702280912
54,0.797877145,0.757858465
55,0.72034188,0.776354504
56,0.585714286,0.625071225
57,0.7,0.828656089
58,0.712765957,0.83258483
59,0.869477912,0.738004413
60,0.684210526,0.639481731
61,0.611111111,0.556221198
62,0.741758242,0.545041816
63,0.720052083,0.60136577
64,0.705357143,0.613818182
65,0.552083333,0.408549505
66,0.781818182,0.745062937
67,0.636363636,0.841836735
68,0.727272727,0.842105263
70,0.592592593,0.744186047
71,0.4,0.571428571
72,0.638888889,0.779661017
