,time_auc,time_f1measure
0,0.733217088,0.668312232
1,0.8,0.725171887
2,0.795597484,0.734832906
3,0.829236172,0.721445635
4,0.790890269,0.661563128
5,0.818480861,0.711889996
6,0.820540411,0.702630042
7,0.764488017,0.673203178
8,0.857535754,0.77077729
9,0.81342633,0.739405877
10,0.767306088,0.694367347
11,0.721485918,0.671087223
12,0.693358252,0.619087103
13,0.679717587,0.619730102
14,0.785504695,0.589911416
15,0.791586538,0.718816068
16,0.777568134,0.783689483
17,0.803909692,0.797602904
18,0.823854307,0.853526884
19,0.878302592,0.823935677
20,0.868732997,0.8254899
21,0.810496267,0.68862773
22,0.751274876,0.712415081
23,0.820735867,0.657213277
24,0.84285408,0.71556636
25,0.861370111,0.808890847
26,0.898302469,0.819171812
27,0.878092593,0.824961742
28,0.826581904,0.763571318
29,0.800058292,0.752710408
30,0.813593814,0.768080594
31,0.763002837,0.761434553
32,0.752375514,0.743042447
33,0.791849015,0.772783495
34,0.804908664,0.802416845
35,0.829603138,0.810995618
36,0.804503106,0.851198809
37,0.606089744,0.870866294
38,0.626623377,0.855920073
39,0.652882883,0.846252993
40,0.722990699,0.803366754
41,0.863519313,0.739914728
42,0.744019608,0.734160724
43,0.778858418,0.828505029
44,0.733887121,0.815243771
45,0.73931001,0.705889176
46,0.782011331,0.833590355
47,0.77228015,0.690091069
48,0.682123656,0.768902995
49,0.793369122,0.688249142
50,0.814683768,0.789074512
51,0.672089947,0.615913753
52,0.604627767,0.776603304
53,0.689708738,0.828360325
54,0.728202479,0.825608993
55,0.739769345,0.887837069
56,0.761548913,0.64804333
57,0.667419713,0.721603812
58,0.663534086,0.80016031
59,0.693242956,0.687580701
60,0.411751744,0.452237474
61,0.648059882,0.728293317
62,0.709062254,0.798743027
63,0.653289964,0.828394888
64,0.7347982,0.851498152
65,0.633247218,0.728399818
66,0.763397674,0.750635423
67,0.702802888,0.789902405
68,0.715079365,0.790993214
69,0.659967381,0.651392553
70,0.700438292,0.748091499
71,0.695160777,0.727918628
72,0.748430141,0.745617844
73,0.859959467,0.872001594
74,0.743215613,0.855081459
75,0.565236621,0.744589673
76,0.427354417,0.750308369
77,0.676168061,0.834586386
78,0.869299221,0.85001078
79,0.709061909,0.89951929
80,0.55621177,0.876780126
81,0.614295361,0.792558138
82,0.761390374,0.900110504
