"auc","precision","recall","f1measure","gmean","recall20","MCC","fp","fn","waste_effort","all_effort"
0.803151752544015,0.546511627906977,0.311258278145695,0.39662447257384,0.541067088193939,0.76158940397351,0.318266871703547,39,104,11948,22857
0.774579540915619,0.651162790697674,0.306010928961749,0.41635687732342,0.540123681840697,0.737704918032787,0.35266304406446,30,127,11483,25346
0.773008021390374,0.604838709677419,0.454545454545455,0.519031141868512,0.649454728099093,0.751515151515151,0.428483609167065,49,90,18833,29162
0.770666906407062,0.572727272727273,0.368421052631579,0.448398576512456,0.585720501449271,0.766081871345029,0.357913062077023,47,108,11502,22102
0.777725042804042,0.588235294117647,0.414201183431953,0.486111111111111,0.619493834300271,0.798816568047337,0.391645979344971,49,99,13260,27003
0.776285288699684,0.597402597402597,0.259887005649718,0.362204724409449,0.497311137328497,0.819209039548023,0.298279242304064,31,131,9913,15041
0.772722961787833,0.552845528455285,0.386363636363636,0.454849498327759,0.595077985942191,0.789772727272727,0.348587075117476,55,108,14286,26196
0.789623616373572,0.6,0.386503067484663,0.470149253731343,0.601556393906782,0.797546012269939,0.385545493453262,42,100,12142,21843
0.780630871388841,0.638655462184874,0.455089820359281,0.531468531468531,0.652292024323091,0.70059880239521,0.446136781578938,43,91,8400,34570
0.803501486273824,0.649484536082474,0.366279069767442,0.468401486988847,0.589535426911601,0.825581395348837,0.39782525830691,34,109,10135,21618
0.784781799489507,0.621359223300971,0.372093023255814,0.465454545454545,0.59158400861693,0.808139534883721,0.384304593180466,39,108,7550,19167
0.766665681988263,0.509803921568627,0.333333333333333,0.403100775193798,0.554735698173886,0.775641025641026,0.304855217100384,50,104,16691,29424
0.783128834355828,0.557894736842105,0.33125,0.415686274509804,0.556697233526403,0.5875,0.3302186960506,42,107,25543,38076
0.767950091136291,0.55045871559633,0.37037037037037,0.44280442804428,0.585446511854235,0.746913580246914,0.346880350381905,49,102,13085,25657
0.794413752488853,0.634615384615385,0.390532544378698,0.483516483516484,0.605878083953404,0.840236686390533,0.401211651654977,38,103,6870,19045
