"auc","precision","recall","f1measure","gmean","recall20","MCC","fp","fn","waste_effort","all_effort"
0.723279904997134,0.634020618556701,0.177745664739884,0.27765237020316,0.415981060378386,0.855491329479769,0.262379012726587,71,569,16338,53613
0.722466443740074,0.63013698630137,0.20414201183432,0.308379888268156,0.444859352899358,0.863905325443787,0.281612730744193,81,538,23089,38667
0.728528732366204,0.647368421052632,0.172027972027972,0.271823204419889,0.409501741473164,0.851748251748252,0.260269761229871,67,592,17821,42480
0.726234167639303,0.600896860986547,0.191155492154066,0.29004329004329,0.429780449802228,0.848787446504993,0.256859045946913,89,567,28768,58138
0.725245208146152,0.6,0.191964285714286,0.29086809470124,0.431110953215466,0.861607142857143,0.261857987542112,86,543,20559,55016
0.739482024342719,0.671497584541063,0.196883852691218,0.304490690032859,0.438046300561287,0.869688385269122,0.290775048686537,68,567,8595,38376
0.72542246733776,0.601063829787234,0.161428571428571,0.254504504504505,0.396094258746515,0.838571428571429,0.235633493678561,75,587,22578,64677
0.737240030058254,0.680203045685279,0.19170243204578,0.299107142857143,0.432525924160286,0.848354792560801,0.28910970764385,63,565,20260,49765
0.736816340187405,0.59051724137931,0.207890743550835,0.307519640852974,0.447866260881721,0.843702579666161,0.270554071141547,95,522,25818,58995
0.730881168640592,0.66497461928934,0.195230998509687,0.30184331797235,0.436489632746953,0.856929955290611,0.291567131022553,66,540,15221,37177
0.729096508554706,0.602870813397129,0.185022026431718,0.28314606741573,0.423436268927961,0.854625550660793,0.256493093925927,83,555,15828,40726
0.73355153714866,0.629032258064516,0.224460431654676,0.330858960763521,0.465519919150686,0.857553956834532,0.29421706110606,92,539,13846,45606
0.736574919298642,0.607142857142857,0.198250728862974,0.298901098901099,0.437899012209743,0.835276967930029,0.267510524109972,88,550,23118,49940
0.736157880135427,0.663265306122449,0.18705035971223,0.291806958473625,0.427116347189002,0.864748201438849,0.28060706034719,66,565,13003,45564
0.73741726075281,0.666666666666667,0.18413597733711,0.288568257491676,0.423892604706073,0.845609065155807,0.279014095717192,65,576,15852,47540
0.730185457116441,0.559241706161137,0.174814814814815,0.266365688487585,0.41090931799241,0.854814814814815,0.232577883535838,93,557,14295,29205
0.720397464868032,0.668141592920354,0.221732745961821,0.332965821389195,0.464303846681849,0.848751835535977,0.311509763361836,75,530,15971,54063
0.738189151752554,0.655021834061135,0.230414746543779,0.340909090909091,0.472959210914808,0.854070660522273,0.315579878936762,79,501,8763,41379
0.747205858063095,0.675977653631285,0.173601147776184,0.276255707762557,0.412083743150258,0.843615494978479,0.273994800210267,58,576,24681,61960
0.724645866896016,0.650980392156863,0.239193083573487,0.349841938883035,0.480927240501741,0.828530259365994,0.315373872280065,89,528,25472,75636
0.74710735510887,0.662037037037037,0.207547169811321,0.316022099447514,0.449351690625195,0.867924528301887,0.297170244926526,73,546,16628,51255
0.733159595952902,0.607655502392344,0.186490455212922,0.285393258426966,0.425134495491428,0.850220264317181,0.258923923043904,82,554,16963,54837
