"auc","precision","recall","f1measure","gmean","recall20","MCC","fp","fn","waste_effort","all_effort"
0.752231061217897,0.666666666666667,0.225165562913907,0.336633663366337,0.468327321142637,0.76158940397351,0.319370473353539,17,117,6181,12460
0.740866328429748,0.622641509433962,0.180327868852459,0.279661016949153,0.417993917326995,0.797814207650273,0.252895479113076,20,150,2735,6715
0.742201426024955,0.493333333333333,0.224242424242424,0.308333333333333,0.460120886231569,0.8,0.234671060080894,38,128,10709,15454
0.716498420282037,0.470588235294118,0.187134502923977,0.267782426778243,0.421035506916751,0.754385964912281,0.198712650423862,36,139,10721,14475
0.751523646460793,0.711538461538462,0.218934911242604,0.334841628959276,0.46261359418688,0.804733727810651,0.32665559433012,15,132,4391,11699
0.742642587059415,0.638297872340426,0.169491525423729,0.267857142857143,0.406197526291937,0.819209039548023,0.252979807843779,17,147,6033,11280
0.727298592909367,0.55,0.25,0.34375,0.486151153299388,0.778409090909091,0.270733747622864,36,132,10237,20806
0.743234311142557,0.608695652173913,0.257668711656442,0.362068965517241,0.497103332789285,0.766871165644172,0.311579204103153,27,121,9709,14111
0.749635373730602,0.711864406779661,0.251497005988024,0.371681415929204,0.495003891939478,0.790419161676647,0.352169853311403,17,125,4294,16003
0.756583318762021,0.5625,0.209302325581395,0.305084745762712,0.447760645974198,0.813953488372093,0.254228336049469,28,136,6822,11504
0.72918143788996,0.517857142857143,0.168604651162791,0.254385964912281,0.402076025720813,0.738372093023256,0.205892287740871,27,143,10923,14567
0.725885225885226,0.565217391304348,0.25,0.346666666666667,0.488343386023412,0.782051282051282,0.287974218498316,30,117,12769,18190
0.758703987730061,0.72,0.225,0.342857142857143,0.469221388745698,0.7875,0.336778709540429,14,124,4750,12243
0.717289587913637,0.634615384615385,0.203703703703704,0.308411214953271,0.444761429324941,0.796296296296296,0.285524539799917,19,129,4090,8932
0.729820428690279,0.661538461538462,0.254437869822485,0.367521367521368,0.495575269248358,0.822485207100592,0.328284753221178,22,126,4537,12898
0.767987836305535,0.790697674418605,0.191011235955056,0.307692307692308,0.434030691270616,0.837078651685393,0.328330948655062,9,144,1336,6309
0.729160892461197,0.655172413793103,0.215909090909091,0.324786324786325,0.457522126977546,0.8125,0.297360559590982,20,138,3854,8114
0.760507780507781,0.745098039215686,0.205405405405405,0.322033898305085,0.448731034540226,0.827027027027027,0.322473569207122,13,147,3061,11107
0.754608489768307,0.612903225806452,0.222222222222222,0.32618025751073,0.462714291409265,0.789473684210526,0.285604451072456,24,133,6602,19687
0.758570202453678,0.628571428571429,0.252873563218391,0.360655737704918,0.493201111921011,0.810344827586207,0.31549714168798,26,130,6381,17582
0.711404306945708,0.60377358490566,0.169312169312169,0.264462809917355,0.404537336526664,0.724867724867725,0.232625997236899,21,157,7811,15553
0.727178009712256,0.574074074074074,0.18452380952381,0.279279279279279,0.421976387846155,0.80952380952381,0.243445362051269,23,137,4032,10479
0.75460399846213,0.614035087719298,0.228758169934641,0.333333333333333,0.470486100027523,0.764705882352941,0.30122078002816,22,118,4297,10000
0.753451137006036,0.578947368421053,0.271604938271605,0.369747899159664,0.508691351378984,0.734567901234568,0.308521057727732,32,118,13295,26273
0.710936022691459,0.514285714285714,0.215568862275449,0.30379746835443,0.452269053091934,0.718562874251497,0.237275432964999,34,131,20532,24440
0.742039581035379,0.523809523809524,0.202453987730061,0.292035398230089,0.43980597185947,0.797546012269939,0.236952587883072,30,130,5228,12592
0.725381693330411,0.545454545454545,0.248520710059172,0.341463414634146,0.484868563178788,0.804733727810651,0.269654650555474,35,127,6571,15627
0.743965020683877,0.542372881355932,0.189349112426035,0.280701754385965,0.426390268470374,0.798816568047337,0.234739459941251,27,137,10240,21950
0.734430936415345,0.568627450980392,0.174698795180723,0.267281105990783,0.410976704632872,0.807228915662651,0.235690653495489,22,137,3928,7587
0.725950584030019,0.590909090909091,0.220338983050847,0.320987654320988,0.459803995058631,0.779661016949153,0.272722203144385,27,138,14716,18566
0.756428319830926,0.652173913043478,0.264705882352941,0.376569037656904,0.505168775133817,0.747058823529412,0.334686919725927,24,125,12075,23317
0.755337134224205,0.619718309859155,0.260355029585799,0.366666666666667,0.499671660686668,0.781065088757396,0.315680403102351,27,125,8429,15400
0.73336038961039,0.575757575757576,0.215909090909091,0.31404958677686,0.454876773190145,0.744318181818182,0.263766435837346,28,138,7627,17684
0.747658901505055,0.544117647058823,0.218934911242604,0.312236286919831,0.456885376441166,0.810650887573965,0.253242317048738,31,132,7585,15961
0.760600186909418,0.590909090909091,0.225433526011561,0.326359832635983,0.465103958138783,0.774566473988439,0.278095468176363,27,134,12335,17461
0.750268606705152,0.666666666666667,0.247191011235955,0.360655737704918,0.488238741992236,0.831460674157303,0.319593754629026,22,134,5875,12666
0.72952938220196,0.575757575757576,0.213483146067416,0.311475409836066,0.451590942281466,0.797752808988764,0.255242462597128,28,140,6314,15005
0.757657578679758,0.633333333333333,0.223529411764706,0.330434782608696,0.464973739680095,0.782352941176471,0.297599439906126,22,132,3146,12194
0.741098816827344,0.555555555555556,0.238095238095238,0.333333333333333,0.475825159315691,0.767857142857143,0.269562064040825,32,128,11686,20400
0.755241900207051,0.618181818181818,0.213836477987421,0.317757009345794,0.45485808922059,0.779874213836478,0.286243971538885,21,125,7212,12197
0.731606123743093,0.559322033898305,0.198795180722892,0.293333333333333,0.43706148030547,0.765060240963855,0.248615473524485,26,133,5389,13320
0.761732113639744,0.612244897959184,0.185185185185185,0.28436018957346,0.424129946493663,0.777777777777778,0.263174354653883,19,132,4521,8936
0.787631516566073,0.822222222222222,0.213872832369942,0.339449541284404,0.459536855487559,0.838150289017341,0.359939587950255,8,136,2742,6827
0.737990014792899,0.616666666666667,0.218934911242604,0.323144104803493,0.45942021926535,0.798816568047337,0.28389761974011,23,132,7076,14587
0.755950013960218,0.596153846153846,0.171270718232044,0.266094420600858,0.407139752209831,0.812154696132597,0.237166703664176,21,150,1981,9414
0.741893076248904,0.641509433962264,0.208588957055215,0.314814814814815,0.450073184792342,0.791411042944785,0.291721939909939,19,129,5754,10664
0.761580831248262,0.74468085106383,0.198863636363636,0.31390134529148,0.441831146821858,0.801136363636364,0.319248395964923,12,141,1016,7201
0.714864864864865,0.476190476190476,0.1875,0.269058295964126,0.422148622477273,0.775,0.205393968010112,33,130,9553,16802
0.709288200813625,0.6,0.174603174603175,0.270491803278689,0.410712092495109,0.756613756613757,0.237465297740022,22,156,6957,15457
0.7545697810274,0.605633802816901,0.254437869822485,0.358333333333333,0.493045136067507,0.739644970414201,0.301119277039022,28,126,6173,14664
0.710989066357636,0.578947368421053,0.247191011235955,0.346456692913386,0.485146602528707,0.792134831460674,0.28419973550877,32,134,7049,13772
0.71349870122456,0.546875,0.220125786163522,0.31390134529148,0.458768160618405,0.767295597484277,0.259767368971688,29,124,11020,20947
0.748096044002539,0.660714285714286,0.21264367816092,0.321739130434783,0.454364398427155,0.810344827586207,0.297646791974198,19,137,4856,11550
0.75346088961606,0.675,0.301675977653631,0.416988416988417,0.538306361450495,0.798882681564246,0.365728818012341,26,125,5999,16384
0.754931816440665,0.574074074074074,0.203947368421053,0.300970873786408,0.443981346618242,0.730263157894737,0.267554666111244,23,121,16767,23770
0.748153421731779,0.631578947368421,0.211764705882353,0.317180616740088,0.452810039161417,0.817647058823529,0.287261156303531,21,134,3379,7137
0.746116335771508,0.6,0.189655172413793,0.2882096069869,0.428174419288838,0.816091954022989,0.255927040198626,22,141,5035,13822
0.70692289206262,0.526315789473684,0.170454545454545,0.257510729613734,0.40435438893178,0.789772727272727,0.209777402091405,27,146,7323,13777
0.759724636917619,0.587301587301587,0.216374269005848,0.316239316239316,0.455990378704513,0.760233918128655,0.27101257159381,26,134,6959,16933
0.73211091234347,0.627118644067797,0.215116279069767,0.32034632034632,0.455379714890086,0.819767441860465,0.280936860447109,22,135,3235,7756
0.746058447717389,0.661971830985915,0.271676300578035,0.385245901639344,0.51145191700184,0.809248554913295,0.340210518700861,24,126,7298,16861
0.739485380546577,0.692307692307692,0.216867469879518,0.330275229357798,0.45997610741717,0.801204819277108,0.317422918364264,16,130,5129,14034
0.736840655304143,0.508474576271186,0.182926829268293,0.269058295964126,0.418255370674953,0.810975609756098,0.215734020053794,29,134,7065,14730
0.697773580586081,0.543859649122807,0.198717948717949,0.291079812206573,0.437069166899767,0.794871794871795,0.24715924784033,26,125,5349,11073
0.763197297861968,0.622950819672131,0.228915662650602,0.334801762114537,0.470432985763431,0.765060240963855,0.300785223718093,23,128,11700,19228
0.743110637920326,0.588235294117647,0.176470588235294,0.271493212669683,0.413377578119683,0.782352941176471,0.243416752993822,21,140,4947,8054
0.734060606060606,0.614035087719298,0.212121212121212,0.315315315315315,0.452704898296589,0.745454545454545,0.280877665501917,22,130,8288,13788
0.737135627530364,0.622641509433962,0.217105263157895,0.321951219512195,0.458721158455303,0.822368421052632,0.293965573283373,20,119,8285,11979
0.756355593455204,0.696969696969697,0.264367816091954,0.383333333333333,0.506157785983459,0.798850574712644,0.350902290367255,20,128,4448,13371
0.738068116157364,0.580645161290323,0.19672131147541,0.293877551020408,0.434735663162476,0.80327868852459,0.248719887693826,26,147,2758,8257
0.765259904275085,0.545454545454545,0.245614035087719,0.338709677419355,0.482729390372285,0.748538011695906,0.271569323022286,35,129,15184,21811
0.748508847504805,0.644067796610169,0.198952879581152,0.304,0.438568242716136,0.816753926701571,0.271200601135635,21,153,1703,6320
0.737864401132767,0.589041095890411,0.238888888888889,0.339920948616601,0.477644492486548,0.777777777777778,0.282664032885814,30,137,7549,14243
0.795014852616346,0.735849056603774,0.256578947368421,0.380487804878049,0.501378631023998,0.809210526315789,0.374288924736826,14,113,5492,13366
0.732410976747461,0.68,0.293103448275862,0.409638554216867,0.531348178338902,0.804597701149425,0.363852186468085,24,123,5485,13239
0.735480240581528,0.608695652173913,0.170731707317073,0.266666666666667,0.407532124356558,0.713414634146341,0.249590261483048,18,136,10350,18468
0.736502045865449,0.611111111111111,0.212903225806452,0.315789473684211,0.454212371148653,0.806451612903226,0.287553639301103,21,122,5517,11813
0.72973397022419,0.676923076923077,0.255813953488372,0.371308016877637,0.497754800087079,0.767441860465116,0.33875580710548,21,128,4495,9452
0.71634293104944,0.694915254237288,0.212435233160622,0.325396825396825,0.454549326021234,0.839378238341969,0.305005698707706,18,152,2167,7884
